 frequency              r_VOUT                 i_VOUT                
 1.584893192461135e+03  1.125682917167737e+00 -1.733561903635809e-03 
 1.615598098439896e+03  1.125682814587951e+00 -1.767146952546294e-03 
 1.646897865482891e+03  1.125682707995026e+00 -1.801382650236096e-03 
 1.678804018122584e+03  1.125682597231963e+00 -1.836281601510416e-03 
 1.711328304161804e+03  1.125682482135613e+00 -1.871856655340093e-03 
 1.744482698999278e+03  1.125682362536456e+00 -1.908120909590043e-03 
 1.778279410038948e+03  1.125682238258331e+00 -1.945087715839107e-03 
 1.812730881184724e+03  1.125682109118186e+00 -1.982770684293209e-03 
 1.847849797422317e+03  1.125681974925812e+00 -2.021183688793575e-03 
 1.883649089489827e+03  1.125681835483558e+00 -2.060340871921811e-03 
 1.920141938638829e+03  1.125681690586037e+00 -2.100256650203738e-03 
 1.957341781487688e+03  1.125681540019829e+00 -2.140945719413923e-03 
 1.995262314968908e+03  1.125681383563164e+00 -2.182423059982778e-03 
 2.033917501372321e+03  1.125681220985603e+00 -2.224703942508279e-03 
 2.073321573485985e+03  1.125681052047681e+00 -2.267803933374220e-03 
 2.113489039836677e+03  1.125680876500570e+00 -2.311738900477194e-03 
 2.154434690031915e+03  1.125680694085710e+00 -2.356525019064267e-03 
 2.196173600205468e+03  1.125680504534422e+00 -2.402178777683554e-03 
 2.238721138568372e+03  1.125680307567515e+00 -2.448716984249822e-03 
 2.282092971067484e+03  1.125680102894883e+00 -2.496156772227432e-03 
 2.326305067153660e+03  1.125679890215062e+00 -2.544515606932684e-03 
 2.371373705661690e+03  1.125679669214802e+00 -2.593811291958121e-03 
 2.417315480804139e+03  1.125679439568591e+00 -2.644061975720893e-03 
 2.464147308281318e+03  1.125679200938187e+00 -2.695286158137759e-03 
 2.511886431509617e+03  1.125678952972120e+00 -2.747502697429052e-03 
 2.560550427970514e+03  1.125678695305160e+00 -2.800730817054069e-03 
 2.610157215682575e+03  1.125678427557801e+00 -2.854990112780575e-03 
 2.660725059798849e+03  1.125678149335680e+00 -2.910300559890721e-03 
 2.712272579332068e+03  1.125677860229011e+00 -2.966682520526307e-03 
 2.764818754010148e+03  1.125677559811974e+00 -3.024156751175834e-03 
 2.818382931264496e+03  1.125677247642102e+00 -3.082744410306184e-03 
 2.872984833353707e+03  1.125676923259602e+00 -3.142467066141574e-03 
 2.928644564625281e+03  1.125676586186706e+00 -3.203346704592867e-03 
 2.985382618918004e+03  1.125676235926951e+00 -3.265405737339778e-03 
 3.043219887107768e+03  1.125675871964457e+00 -3.328667010069228e-03 
 3.102177664799548e+03  1.125675493763155e+00 -3.393153810872552e-03 
 3.162277660168427e+03  1.125675100766011e+00 -3.458889878804875e-03 
 3.223542001952512e+03  1.125674692394200e+00 -3.525899412609561e-03 
 3.285993247600705e+03  1.125674268046249e+00 -3.594207079610892e-03 
 3.349654391578328e+03  1.125673827097161e+00 -3.663838024778434e-03 
 3.414548873833654e+03  1.125673368897489e+00 -3.734817879965989e-03 
 3.480700588428464e+03  1.125672892772376e+00 -3.807172773328805e-03 
 3.548133892335809e+03  1.125672398020573e+00 -3.880929338922320e-03 
 3.616873614408215e+03  1.125671883913391e+00 -3.956114726485755e-03 
 3.686945064519632e+03  1.125671349693635e+00 -4.032756611414383e-03 
 3.758374042884499e+03  1.125670794574504e+00 -4.110883204923883e-03 
 3.831186849557347e+03  1.125670217738403e+00 -4.190523264410315e-03 
 3.905410294116440e+03  1.125669618335756e+00 -4.271706104009711e-03 
 3.981071705535034e+03  1.125668995483760e+00 -4.354461605360987e-03 
 4.058198942243861e+03  1.125668348265078e+00 -4.438820228575877e-03 
 4.136820402388571e+03  1.125667675726484e+00 -4.524813023419966e-03 
 4.216965034285888e+03  1.125666976877466e+00 -4.612471640708867e-03 
 4.298662347082343e+03  1.125666250688762e+00 -4.701828343923476e-03 
 4.381942421619505e+03  1.125665496090859e+00 -4.792916021048648e-03 
 4.466835921509701e+03  1.125664711972400e+00 -4.885768196639203e-03 
 4.553374104426321e+03  1.125663897178553e+00 -4.980419044117882e-03 
 4.641588833612851e+03  1.125663050509323e+00 -5.076903398309610e-03 
 4.731512589614878e+03  1.125662170717769e+00 -5.175256768216145e-03 
 4.823178482239382e+03  1.125661256508165e+00 -5.275515350036066e-03 
 4.916620262745721e+03  1.125660306534122e+00 -5.377716040434755e-03 
 5.011872336272801e+03  1.125659319396573e+00 -5.481896450068471e-03 
 5.108969774507008e+03  1.125658293641727e+00 -5.588094917368005e-03 
 5.207948328595546e+03  1.125657227758934e+00 -5.696350522586427e-03 
 5.308844442309967e+03  1.125656120178444e+00 -5.806703102115736e-03 
 5.411695265464722e+03  1.125654969269120e+00 -5.919193263077934e-03 
 5.516538667595667e+03  1.125653773336021e+00 -6.033862398195062e-03 
 5.623413251903579e+03  1.125652530617904e+00 -6.150752700943691e-03 
 5.732358369467805e+03  1.125651239284646e+00 -6.269907180999434e-03 
 5.843414133735268e+03  1.125649897434532e+00 -6.391369679976088e-03 
 5.956621435290199e+03  1.125648503091475e+00 -6.515184887465894e-03 
 6.072021956909982e+03  1.125647054202099e+00 -6.641398357385610e-03 
 6.189658188912704e+03  1.125645548632706e+00 -6.770056524634370e-03 
 6.309573444802033e+03  1.125643984166158e+00 -6.901206722069461e-03 
 6.431811877215190e+03  1.125642358498591e+00 -7.034897197805075e-03 
 6.556418494179894e+03  1.125640669236047e+00 -7.171177132840838e-03 
 6.683439175686253e+03  1.125638913890935e+00 -7.310096659025397e-03 
 6.812920690579723e+03  1.125637089878362e+00 -7.451706877361620e-03 
 6.944910713781324e+03  1.125635194512363e+00 -7.596059876659873e-03 
 7.079457843841494e+03  1.125633225001912e+00 -7.743208752544888e-03 
 7.216611620834000e+03  1.125631178446835e+00 -7.893207626823516e-03 
 7.356422544596533e+03  1.125629051833549e+00 -8.046111667219543e-03 
 7.498942093324681e+03  1.125626842030603e+00 -8.201977107481783e-03 
 7.644222742526128e+03  1.125624545784094e+00 -8.360861267873141e-03 
 7.792317984342069e+03  1.125622159712866e+00 -8.522822576046479e-03 
 7.943282347242946e+03  1.125619680303549e+00 -8.687920588314944e-03 
 8.097171416105754e+03  1.125617103905386e+00 -8.856216011323286e-03 
 8.254041852680322e+03  1.125614426724842e+00 -9.027770724127375e-03 
 8.413951416452092e+03  1.125611644820069e+00 -9.202647800689905e-03 
 8.576958985909085e+03  1.125608754095066e+00 -9.380911532798100e-03 
 8.743124580220883e+03  1.125605750293670e+00 -9.562627453412275e-03 
 8.912509381337606e+03  1.125602628993310e+00 -9.747862360452228e-03 
 9.085175756517023e+03  1.125599385598478e+00 -9.936684341028738e-03 
 9.261187281288094e+03  1.125596015334002e+00 -1.012916279612873e-02 
 9.440608762859396e+03  1.125592513237992e+00 -1.032536846576080e-02 
 9.623506263981051e+03  1.125588874154566e+00 -1.052537345457020e-02 
 9.809947127268942e+03  1.125585092726273e+00 -1.072925125793062e-02 
 1.000000000000017e+04  1.125581163386199e+00 -1.093707678852054e-02 
 1.019373485938890e+04  1.125577080349804e+00 -1.114892640339339e-02 
 1.039122303835187e+04  1.125572837606415e+00 -1.136487793154879e-02 
 1.059253725177307e+04  1.125568428910369e+00 -1.158501070201334e-02 
 1.079775162327729e+04  1.125563847771871e+00 -1.180940557244043e-02 
 1.100694171252229e+04  1.125559087447448e+00 -1.203814495823625e-02 
 1.122018454301983e+04  1.125554140930015e+00 -1.227131286222089e-02 
 1.143755863049558e+04  1.125549000938619e+00 -1.250899490483431e-02 
 1.165914401179852e+04  1.125543659907710e+00 -1.275127835489411e-02 
 1.188502227437039e+04  1.125538109976055e+00 -1.299825216091556e-02 
 1.211527658628610e+04  1.125532342975172e+00 -1.325000698300150e-02 
 1.234999172687607e+04  1.125526350417364e+00 -1.350663522531200e-02 
 1.258925411794190e+04  1.125520123483209e+00 -1.376823106912142e-02 
 1.283315185557674e+04  1.125513653008658e+00 -1.403489050647365e-02 
 1.308177474260217e+04  1.125506929471564e+00 -1.430671137444299e-02 
 1.333521432163348e+04  1.125499942977702e+00 -1.458379339001024e-02 
 1.359356390878550e+04  1.125492683246261e+00 -1.486623818556335e-02 
 1.385691862803152e+04  1.125485139594743e+00 -1.515414934503120e-02 
 1.412537544622780e+04  1.125477300923312e+00 -1.544763244066009e-02 
 1.439903320881659e+04  1.125469155698481e+00 -1.574679507044100e-02 
 1.467799267622096e+04  1.125460691936233e+00 -1.605174689619851e-02 
 1.496235656094461e+04  1.125451897184416e+00 -1.636259968234775e-02 
 1.525222956539047e+04  1.125442758504516e+00 -1.667946733533107e-02 
 1.554771842041202e+04  1.125433262452667e+00 -1.700246594374083e-02 
 1.584893192461143e+04  1.125423395059951e+00 -1.733171381913873e-02 
 1.615598098439904e+04  1.125413141811945e+00 -1.766733153758002e-02 
 1.646897865482899e+04  1.125402487627443e+00 -1.800944198185059e-02 
 1.678804018122592e+04  1.125391416836368e+00 -1.835817038442582e-02 
 1.711328304161813e+04  1.125379913156836e+00 -1.871364437115973e-02 
 1.744482698999287e+04  1.125367959671300e+00 -1.907599400571165e-02 
 1.778279410038956e+04  1.125355538801814e+00 -1.944535183471983e-02 
 1.812730881184733e+04  1.125342632284278e+00 -1.982185293372734e-02 
 1.847849797422326e+04  1.125329221141752e+00 -2.020563495387077e-02 
 1.883649089489836e+04  1.125315285656675e+00 -2.059683816933562e-02 
 1.920141938638838e+04  1.125300805342057e+00 -2.099560552558827e-02 
 1.957341781487698e+04  1.125285758911510e+00 -2.140208268838828e-02 
 1.995262314968918e+04  1.125270124248153e+00 -2.181641809358943e-02 
 2.033917501372331e+04  1.125253878372323e+00 -2.223876299773452e-02 
 2.073321573485995e+04  1.125236997407971e+00 -2.266927152944737e-02 
 2.113489039836688e+04  1.125219456547849e+00 -2.310810074163056e-02 
 2.154434690031925e+04  1.125201230017280e+00 -2.355541066446961e-02 
 2.196173600205479e+04  1.125182291036576e+00 -2.401136435924943e-02 
 2.238721138568383e+04  1.125162611781982e+00 -2.447612797298520e-02 
 2.282092971067495e+04  1.125142163345090e+00 -2.494987079386949e-02 
 2.326305067153671e+04  1.125120915690763e+00 -2.543276530754004e-02 
 2.371373705661701e+04  1.125098837613354e+00 -2.592498725416465e-02 
 2.417315480804151e+04  1.125075896691282e+00 -2.642671568634695e-02 
 2.464147308281330e+04  1.125052059239875e+00 -2.693813302785078e-02 
 2.511886431509629e+04  1.125027290262332e+00 -2.745942513313953e-02 
 2.560550427970526e+04  1.125001553398899e+00 -2.799078134773149e-02 
 2.610157215682588e+04  1.124974810873987e+00 -2.853239456936166e-02 
 2.660725059798862e+04  1.124947023441354e+00 -2.908446130995020e-02 
 2.712272579332082e+04  1.124918150327118e+00 -2.964718175836580e-02 
 2.764818754010162e+04  1.124888149170617e+00 -3.022075984397910e-02 
 2.818382931264510e+04  1.124856975963004e+00 -3.080540330099523e-02 
 2.872984833353721e+04  1.124824584983472e+00 -3.140132373355316e-02 
 2.928644564625295e+04  1.124790928733082e+00 -3.200873668158167e-02 
 2.985382618918019e+04  1.124755957866003e+00 -3.262786168739214e-02 
 3.043219887107782e+04  1.124719621118197e+00 -3.325892236299688e-02 
 3.102177664799563e+04  1.124681865233340e+00 -3.390214645812905e-02 
 3.162277660168443e+04  1.124642634885926e+00 -3.455776592894456e-02 
 3.223542001952527e+04  1.124601872601469e+00 -3.522601700738300e-02 
 3.285993247600720e+04  1.124559518673662e+00 -3.590714027115971e-02 
 3.349654391578344e+04  1.124515511078381e+00 -3.660138071435944e-02 
 3.414548873833670e+04  1.124469785384443e+00 -3.730898781860073e-02 
 3.480700588428481e+04  1.124422274660997e+00 -3.803021562473519e-02 
 3.548133892335826e+04  1.124372909381383e+00 -3.876532280504117e-02 
 3.616873614408232e+04  1.124321617323397e+00 -3.951457273587262e-02 
 3.686945064519650e+04  1.124268323465767e+00 -4.027823357071377e-02 
 3.758374042884518e+04  1.124212949880761e+00 -4.105657831359228e-02 
 3.831186849557365e+04  1.124155415622738e+00 -4.184988489279396e-02 
 3.905410294116459e+04  1.124095636612528e+00 -4.265843623482191e-02 
 3.981071705535053e+04  1.124033525517498e+00 -4.348252033853546e-02 
 4.058198942243881e+04  1.123968991627083e+00 -4.432243034939833e-02 
 4.136820402388591e+04  1.123901940723737e+00 -4.517846463376499e-02 
 4.216965034285909e+04  1.123832274949053e+00 -4.605092685312280e-02 
 4.298662347082365e+04  1.123759892664888e+00 -4.694012603820181e-02 
 4.381942421619527e+04  1.123684688309366e+00 -4.784637666286319e-02 
 4.466835921509723e+04  1.123606552247540e+00 -4.876999871766328e-02 
 4.553374104426344e+04  1.123525370616550e+00 -4.971131778298801e-02 
 4.641588833612874e+04  1.123441025165067e+00 -5.067066510164121e-02 
 4.731512589614902e+04  1.123353393086849e+00 -5.164837765076504e-02 
 4.823178482239406e+04  1.123262346848196e+00 -5.264479821296005e-02 
 4.916620262745745e+04  1.123167754009099e+00 -5.366027544646379e-02 
 5.011872336272826e+04  1.123069477037867e+00 -5.469516395423737e-02 
 5.108969774507033e+04  1.122967373119057e+00 -5.574982435180120e-02 
 5.207948328595571e+04  1.122861293954392e+00 -5.682462333364232e-02 
 5.308844442309994e+04  1.122751085556539e+00 -5.791993373801660e-02 
 5.411695265464750e+04  1.122636588035448e+00 -5.903613460994604e-02 
 5.516538667595695e+04  1.122517635377050e+00 -6.017361126220511e-02 
 5.623413251903608e+04  1.122394055214035e+00 -6.133275533407251e-02 
 5.732358369467833e+04  1.122265668588496e+00 -6.251396484761453e-02 
 5.843414133735298e+04  1.122132289706161e+00 -6.371764426124660e-02 
 5.956621435290229e+04  1.121993725681947e+00 -6.494420452030779e-02 
 6.072021956910013e+04  1.121849776276603e+00 -6.619406310436371e-02 
 6.189658188912735e+04  1.121700233624125e+00 -6.746764407093624e-02 
 6.309573444802065e+04  1.121544881949725e+00 -6.876537809534217e-02 
 6.431811877215223e+04  1.121383497278019e+00 -7.008770250629792e-02 
 6.556418494179926e+04  1.121215847131191e+00 -7.143506131693333e-02 
 6.683439175686287e+04  1.121041690216836e+00 -7.280790525083261e-02 
 6.812920690579756e+04  1.120860776105174e+00 -7.420669176269461e-02 
 6.944910713781358e+04  1.120672844895401e+00 -7.563188505319199e-02 
 7.079457843841528e+04  1.120477626870768e+00 -7.708395607756263e-02 
 7.216611620834035e+04  1.120274842142286e+00 -7.856338254747357e-02 
 7.356422544596568e+04  1.120064200280521e+00 -8.007064892562675e-02 
 7.498942093324717e+04  1.119845399935365e+00 -8.160624641258712e-02 
 7.644222742526165e+04  1.119618128443469e+00 -8.317067292526512e-02 
 7.792317984342107e+04  1.119382061422926e+00 -8.476443306644348e-02 
 7.943282347242984e+04  1.119136862355057e+00 -8.638803808472999e-02 
 8.097171416105793e+04  1.118882182152928e+00 -8.804200582426128e-02 
 8.254041852680361e+04  1.118617658716345e+00 -8.972686066345752e-02 
 8.413951416452132e+04  1.118342916473055e+00 -9.144313344208740e-02 
 8.576958985909125e+04  1.118057565905890e+00 -9.319136137586134e-02 
 8.743124580220925e+04  1.117761203065587e+00 -9.497208795773154e-02 
 8.912509381337647e+04  1.117453409069042e+00 -9.678586284503188e-02 
 9.085175756517064e+04  1.117133749582793e+00 -9.863324173155288e-02 
 9.261187281288135e+04  1.116801774291460e+00 -1.005147862035841e-01 
 9.440608762859438e+04  1.116457016351040e+00 -1.024310635789338e-01 
 9.623506263981095e+04  1.116098991826785e+00 -1.043826467278565e-01 
 9.809947127268986e+04  1.115727199115560e+00 -1.063701138747859e-01 
 1.000000000000022e+05  1.115341118352567e+00 -1.083940483797144e-01 
 1.019373485938895e+05  1.114940210802317e+00 -1.104550384979973e-01 
 1.039122303835192e+05  1.114523918233776e+00 -1.125536771173052e-01 
 1.059253725177312e+05  1.114091662279711e+00 -1.146905614703956e-01 
 1.079775162327733e+05  1.113642843780202e+00 -1.168662928223041e-01 
 1.100694171252234e+05  1.113176842110390e+00 -1.190814761304930e-01 
 1.122018454301988e+05  1.112693014492603e+00 -1.213367196764418e-01 
 1.143755863049563e+05  1.112190695293007e+00 -1.236326346670870e-01 
 1.165914401179858e+05  1.111669195302973e+00 -1.259698348044491e-01 
 1.188502227437045e+05  1.111127801005538e+00 -1.283489358217343e-01 
 1.211527658628615e+05  1.110565773827227e+00 -1.307705549841031e-01 
 1.234999172687612e+05  1.109982349375770e+00 -1.332353105522526e-01 
 1.258925411794195e+05  1.109376736664151e+00 -1.357438212068650e-01 
 1.283315185557680e+05  1.108748117321715e+00 -1.382967054319282e-01 
 1.308177474260223e+05  1.108095644792940e+00 -1.408945808548330e-01 
 1.333521432163354e+05  1.107418443524818e+00 -1.435380635411156e-01 
 1.359356390878556e+05  1.106715608143700e+00 -1.462277672416067e-01 
 1.385691862803159e+05  1.105986202622734e+00 -1.489643025897076e-01 
 1.412537544622786e+05  1.105229259441106e+00 -1.517482762464352e-01 
 1.439903320881665e+05  1.104443778736411e+00 -1.545802899908048e-01 
 1.467799267622102e+05  1.103628727451681e+00 -1.574609397530678e-01 
 1.496235656094467e+05  1.102783038478798e+00 -1.603908145882628e-01 
 1.525222956539053e+05  1.101905609800075e+00 -1.633704955874666e-01 
 1.554771842041208e+05  1.100995303630140e+00 -1.664005547241064e-01 
 1.584893192461149e+05  1.100050945560326e+00 -1.694815536326214e-01 
 1.615598098439910e+05  1.099071323708088e+00 -1.726140423167553e-01 
 1.646897865482905e+05  1.098055187874140e+00 -1.757985577847049e-01 
 1.678804018122598e+05  1.097001248710268e+00 -1.790356226083433e-01 
 1.711328304161819e+05  1.095908176901041e+00 -1.823257434037264e-01 
 1.744482698999293e+05  1.094774602362931e+00 -1.856694092300901e-01 
 1.778279410038963e+05  1.093599113464587e+00 -1.890670899045599e-01 
 1.812730881184740e+05  1.092380256272384e+00 -1.925192342298265e-01 
 1.847849797422333e+05  1.091116533825645e+00 -1.960262681320942e-01 
 1.883649089489843e+05  1.089806405446273e+00 -1.995885927066623e-01 
 1.920141938638845e+05  1.088448286087910e+00 -2.032065821686010e-01 
 1.957341781487705e+05  1.087040545730035e+00 -2.068805817060702e-01 
 1.995262314968925e+05  1.085581508822903e+00 -2.106109052339999e-01 
 2.033917501372338e+05  1.084069453789515e+00 -2.143978330459712e-01 
 2.073321573486003e+05  1.082502612591266e+00 -2.182416093623560e-01 
 2.113489039836695e+05  1.080879170364333e+00 -2.221424397729856e-01 
 2.154434690031933e+05  1.079197265134298e+00 -2.261004885728855e-01 
 2.196173600205487e+05  1.077454987616939e+00 -2.301158759899025e-01 
 2.238721138568391e+05  1.075650381113518e+00 -2.341886753033842e-01 
 2.282092971067503e+05  1.073781441509445e+00 -2.383189098534647e-01 
 2.326305067153680e+05  1.071846117385586e+00 -2.425065499409408e-01 
 2.371373705661710e+05  1.069842310251912e+00 -2.467515096181684e-01 
 2.417315480804160e+05  1.067767874913732e+00 -2.510536433719902e-01 
 2.464147308281339e+05  1.065620619981118e+00 -2.554127427002536e-01 
 2.511886431509639e+05  1.063398308532559e+00 -2.598285325841294e-01 
 2.560550427970536e+05  1.061098658944387e+00 -2.643006678591711e-01 
 2.610157215682598e+05  1.058719345897835e+00 -2.688287294888049e-01 
 2.660725059798872e+05  1.056258001575952e+00 -2.734122207447795e-01 
 2.712272579332092e+05  1.053712217063031e+00 -2.780505633000286e-01 
 2.764818754010173e+05  1.051079543959382e+00 -2.827430932403592e-01 
 2.818382931264520e+05  1.048357496224657e+00 -2.874890570024477e-01 
 2.872984833353732e+05  1.045543552263013e+00 -2.922876072467253e-01 
 2.928644564625305e+05  1.042635157263628e+00 -2.971377986749598e-01 
 2.985382618918030e+05  1.039629725810114e+00 -3.020385838035959e-01 
 3.043219887107793e+05  1.036524644772297e+00 -3.069888087052511e-01 
 3.102177664799574e+05  1.033317276493813e+00 -3.119872087321957e-01 
 3.162277660168454e+05  1.030004962288669e+00 -3.170324042371164e-01 
 3.223542001952539e+05  1.026585026259621e+00 -3.221228963079902e-01 
 3.285993247600733e+05  1.023054779450738e+00 -3.272570625355210e-01 
 3.349654391578356e+05  1.019411524345951e+00 -3.324331528332212e-01 
 3.414548873833683e+05  1.015652559724591e+00 -3.376492853319163e-01 
 3.480700588428493e+05  1.011775185884021e+00 -3.429034423721648e-01 
 3.548133892335839e+05  1.007776710238379e+00 -3.481934666198536e-01 
 3.616873614408245e+05  1.003654453301174e+00 -3.535170573319415e-01 
 3.686945064519664e+05  9.994057550579788e-01 -3.588717668011004e-01 
 3.758374042884532e+05  9.950279817337788e-01 -3.642549970096832e-01 
 3.831186849557380e+05  9.905185329576767e-01 -3.696639965251529e-01 
 3.905410294116474e+05  9.858748493254227e-01 -3.750958576706541e-01 
 3.981071705535068e+05  9.810944203580366e-01 -3.805475140060023e-01 
 4.058198942243896e+05  9.761747928519795e-01 -3.860157381556417e-01 
 4.136820402388607e+05  9.711135796137185e-01 -3.914971400214940e-01 
 4.216965034285925e+05  9.659084685682725e-01 -3.969881654196014e-01 
 4.298662347082381e+05  9.605572322281180e-01 -4.024850951803749e-01 
 4.381942421619543e+05  9.550577375052812e-01 -4.079840447529041e-01 
 4.466835921509740e+05  9.494079558456209e-01 -4.134809643540834e-01 
 4.553374104426361e+05  9.436059736605001e-01 -4.189716397034685e-01 
 4.641588833612892e+05  9.376500030267125e-01 -4.244516933843649e-01 
 4.731512589614920e+05  9.315383926213995e-01 -4.299165868710934e-01 
 4.823178482239424e+05  9.252696388541769e-01 -4.353616232612496e-01 
 4.916620262745764e+05  9.188423971541902e-01 -4.407819507502850e-01 
 5.011872336272846e+05  9.122554933652722e-01 -4.461725668837646e-01 
 5.108969774507053e+05  9.055079351977275e-01 -4.515283236201376e-01 
 5.207948328595592e+05  8.985989236807775e-01 -4.568439332339008e-01 
 5.308844442310014e+05  8.915278645552351e-01 -4.621139750854718e-01 
 5.411695265464770e+05  8.842943795416799e-01 -4.673329032799881e-01 
 5.516538667595716e+05  8.768983174152870e-01 -4.724950552325670e-01 
 5.623413251903630e+05  8.693397648148122e-01 -4.775946611524198e-01 
 5.732358369467856e+05  8.616190567096005e-01 -4.826258544522901e-01 
 5.843414133735321e+05  8.537367864457186e-01 -4.875826830835329e-01 
 5.956621435290253e+05  8.456938152896739e-01 -4.924591217901992e-01 
 6.072021956910037e+05  8.374912813863685e-01 -4.972490852682415e-01 
 6.189658188912760e+05  8.291306080466641e-01 -5.019464422082056e-01 
 6.309573444802091e+05  8.206135112794610e-01 -5.065450301916844e-01 
 6.431811877215249e+05  8.119420064834582e-01 -5.110386714033603e-01 
 6.556418494179953e+05  8.031184142149292e-01 -5.154211891118793e-01 
 6.683439175686314e+05  7.941453649498973e-01 -5.196864248639833e-01 
 6.812920690579783e+05  7.850258027621372e-01 -5.238282563275760e-01 
 6.944910713781386e+05  7.757629878423683e-01 -5.278406157105838e-01 
 7.079457843841556e+05  7.663604977891112e-01 -5.317175086740514e-01 
 7.216611620834064e+05  7.568222276075833e-01 -5.354530336495249e-01 
 7.356422544596598e+05  7.471523883601519e-01 -5.390414014631379e-01 
 7.498942093324747e+05  7.373555044197754e-01 -5.424769551614476e-01 
 7.644222742526196e+05  7.274364092868456e-01 -5.457541899275995e-01 
 7.792317984342139e+05  7.174002399396511e-01 -5.488677729706691e-01 
 7.943282347243016e+05  7.072524296992703e-01 -5.518125632661984e-01 
 8.097171416105825e+05  6.969986996010260e-01 -5.545836310222634e-01 
 8.254041852680393e+05  6.866450482765174e-01 -5.571762767427886e-01 
 8.413951416452165e+05  6.761977403625832e-01 -5.595860497584901e-01 
 8.576958985909160e+05  6.656632934662525e-01 -5.618087660958406e-01 
 8.743124580220960e+05  6.550484637275095e-01 -5.638405255557437e-01 
 8.912509381337684e+05  6.443602300345648e-01 -5.656777278763991e-01 
 9.085175756517102e+05  6.336057769589736e-01 -5.673170878590575e-01 
 9.261187281288174e+05  6.227924764902072e-01 -5.687556493408914e-01 
 9.440608762859477e+05  6.119278686611118e-01 -5.699907979062886e-01 
 9.623506263981134e+05  6.010196411667190e-01 -5.710202722361218e-01 
 9.809947127269027e+05  5.900756080891363e-01 -5.718421740041982e-01 
 1.000000000000026e+06  5.791036878504030e-01 -5.724549762407530e-01 
 1.019373485938899e+06  5.681118805232889e-01 -5.728575300947121e-01 
 1.039122303835196e+06  5.571082446367036e-01 -5.730490699390085e-01 
 1.059253725177316e+06  5.461008736177777e-01 -5.730292167766795e-01 
 1.079775162327738e+06  5.350978720165344e-01 -5.727979799194269e-01 
 1.100694171252238e+06  5.241073316614053e-01 -5.723557569246472e-01 
 1.122018454301993e+06  5.131373078945644e-01 -5.717033317914175e-01 
 1.143755863049568e+06  5.021957960352158e-01 -5.708418714304868e-01 
 1.165914401179862e+06  4.912907082165390e-01 -5.697729204375952e-01 
 1.188502227437050e+06  4.804298507380084e-01 -5.684983942133852e-01 
 1.211527658628620e+06  4.696209020693392e-01 -5.670205704864694e-01 
 1.234999172687617e+06  4.588713916355003e-01 -5.653420793088902e-01 
 1.258925411794200e+06  4.481886795040665e-01 -5.634658916048249e-01 
 1.283315185557685e+06  4.375799370869480e-01 -5.613953063641209e-01 
 1.308177474260229e+06  4.270521289582033e-01 -5.591339365816618e-01 
 1.333521432163359e+06  4.166119958785655e-01 -5.566856940518912e-01 
 1.359356390878562e+06  4.062660391054235e-01 -5.540547731346199e-01 
 1.385691862803164e+06  3.960205060547276e-01 -5.512456336138304e-01 
 1.412537544622792e+06  3.858813773685865e-01 -5.482629827752257e-01 
 1.439903320881672e+06  3.758543554295038e-01 -5.451117568309459e-01 
 1.467799267622109e+06  3.659448543493878e-01 -5.417971018211585e-01 
 1.496235656094474e+06  3.561579914488080e-01 -5.383243541220366e-01 
 1.525222956539060e+06  3.464985802296690e-01 -5.346990206883164e-01 
 1.554771842041215e+06  3.369711248325937e-01 -5.309267591558374e-01 
 1.584893192461156e+06  3.275798159590767e-01 -5.270133579257661e-01 
 1.615598098439918e+06  3.183285282278952e-01 -5.229647163472666e-01 
 1.646897865482913e+06  3.092208189255212e-01 -5.187868251096309e-01 
 1.678804018122606e+06  3.002599281014043e-01 -5.144857469482771e-01 
 1.711328304161827e+06  2.914487799510704e-01 -5.100675977617657e-01 
 1.744482698999302e+06  2.827899854230036e-01 -5.055385282290992e-01 
 1.778279410038971e+06  2.742858459793545e-01 -5.009047060083730e-01 
 1.812730881184748e+06  2.659383584355630e-01 -4.961722985892446e-01 
 1.847849797422342e+06  2.577492208000591e-01 -4.913474568629544e-01 
 1.883649089489852e+06  2.497198390322638e-01 -4.864362994648470e-01 
 1.920141938638854e+06  2.418513346351028e-01 -4.814448979355411e-01 
 1.957341781487714e+06  2.341445529971798e-01 -4.763792627383235e-01 
 1.995262314968935e+06  2.266000723995011e-01 -4.712453301619009e-01 
 2.033917501372348e+06  2.192182136022148e-01 -4.660489501296081e-01 
 2.073321573486012e+06  2.119990499281087e-01 -4.607958749284289e-01 
 2.113489039836705e+06  2.049424177615448e-01 -4.554917488639387e-01 
 2.154434690031943e+06  1.980479273840297e-01 -4.501420988404627e-01 
 2.196173600205497e+06  1.913149740706418e-01 -4.447523258594872e-01 
 2.238721138568402e+06  1.847427493749850e-01 -4.393276974236019e-01 
 2.282092971067514e+06  1.783302525341500e-01 -4.338733408280758e-01 
 2.326305067153691e+06  1.720763019292550e-01 -4.283942373175568e-01 
 2.371373705661722e+06  1.659795465414442e-01 -4.228952170813098e-01 
 2.417315480804171e+06  1.600384773476802e-01 -4.173809550569160e-01 
 2.464147308281350e+06  1.542514386052268e-01 -4.118559675093942e-01 
 2.511886431509650e+06  1.486166389782897e-01 -4.063246093502464e-01 
 2.560550427970548e+06  1.431321624648700e-01 -4.007910721590042e-01 
 2.610157215682610e+06  1.377959790863949e-01 -3.952593828683534e-01 
 2.660725059798884e+06  1.326059553071073e-01 -3.897334030729023e-01 
