 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  7.149731901254e-01  7.149731901254e-01  6.069190641399e-01  5.807347907227e-01 -3.629940171363e-05 
