 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  9.821473875128e-01  9.821473875128e-01  6.392088765047e-01  9.790299165788e-01 -2.143939545832e-04 
