 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.96854975e-01  8.90639156e-01 
 8.87812500e-01 -2.43750000e-02 -3.86934368e-01  8.90639197e-01 
 8.88125000e-01 -2.37500000e-02 -3.77013701e-01  8.90639236e-01 
 8.88437500e-01 -2.31250000e-02 -3.67092976e-01  8.90639275e-01 
 8.88750000e-01 -2.25000000e-02 -3.57172195e-01  8.90639313e-01 
 8.89062500e-01 -2.18750000e-02 -3.47251359e-01  8.90639350e-01 
 8.89375000e-01 -2.12500000e-02 -3.37330471e-01  8.90639386e-01 
 8.89687500e-01 -2.06250000e-02 -3.27409532e-01  8.90639420e-01 
 8.90000000e-01 -2.00000000e-02 -3.17488543e-01  8.90639454e-01 
 8.90312500e-01 -1.93750000e-02 -3.07567507e-01  8.90639487e-01 
 8.90625000e-01 -1.87500000e-02 -2.97646425e-01  8.90639518e-01 
 8.90937500e-01 -1.81250000e-02 -2.87725298e-01  8.90639549e-01 
 8.91250000e-01 -1.75000000e-02 -2.77804129e-01  8.90639579e-01 
 8.91562500e-01 -1.68750000e-02 -2.67882919e-01  8.90639607e-01 
 8.91875000e-01 -1.62500000e-02 -2.57961669e-01  8.90639635e-01 
 8.92187500e-01 -1.56250000e-02 -2.48040381e-01  8.90639661e-01 
 8.92500000e-01 -1.50000000e-02 -2.38119057e-01  8.90639687e-01 
 8.92812500e-01 -1.43750000e-02 -2.28197697e-01  8.90639711e-01 
 8.93125000e-01 -1.37500000e-02 -2.18276161e-01  8.90639734e-01 
 8.93437500e-01 -1.31250000e-02 -2.08354732e-01  8.90639757e-01 
 8.93750000e-01 -1.25000000e-02 -1.98433273e-01  8.90639778e-01 
 8.94062500e-01 -1.18750000e-02 -1.88511785e-01  8.90639798e-01 
 8.94375000e-01 -1.12500000e-02 -1.78590270e-01  8.90639817e-01 
 8.94687500e-01 -1.06250000e-02 -1.68668729e-01  8.90639836e-01 
 8.95000000e-01 -1.00000000e-02 -1.58747163e-01  8.90639853e-01 
 8.95312500e-01 -9.37500000e-03 -1.48825575e-01  8.90639869e-01 
 8.95625000e-01 -8.75000000e-03 -1.38903966e-01  8.90639884e-01 
 8.95937500e-01 -8.12500000e-03 -1.28982342e-01  8.90639898e-01 
 8.96250000e-01 -7.50000000e-03 -1.19060697e-01  8.90639911e-01 
 8.96562500e-01 -6.87500000e-03 -1.09139033e-01  8.90639923e-01 
 8.96875000e-01 -6.25000000e-03 -9.92173529e-02  8.90639934e-01 
 8.97187500e-01 -5.62500000e-03 -8.92956582e-02  8.90639944e-01 
 8.97500000e-01 -5.00000000e-03 -7.93739505e-02  8.90639952e-01 
 8.97812500e-01 -4.37500000e-03 -6.94522315e-02  8.90639960e-01 
 8.98125000e-01 -3.75000000e-03 -5.95305025e-02  8.90639967e-01 
 8.98437500e-01 -3.12500000e-03 -4.96087650e-02  8.90639973e-01 
 8.98750000e-01 -2.50000000e-03 -3.96870205e-02  8.90639977e-01 
 8.99062500e-01 -1.87500000e-03 -2.97652703e-02  8.90639981e-01 
 8.99375000e-01 -1.25000000e-03 -1.98435139e-02  8.90639984e-01 
 8.99687500e-01 -6.25000000e-04 -9.92175868e-03  8.90639985e-01 
 9.00000000e-01  3.99680289e-15 -3.12216919e-12  8.90639986e-01 
 9.00312500e-01  6.25000000e-04  9.92175866e-03  8.90639985e-01 
 9.00625000e-01  1.25000000e-03  1.98435139e-02  8.90639984e-01 
 9.00937500e-01  1.87500000e-03  2.97652703e-02  8.90639981e-01 
 9.01250000e-01  2.50000000e-03  3.96870205e-02  8.90639977e-01 
 9.01562500e-01  3.12500000e-03  4.96087650e-02  8.90639973e-01 
 9.01875000e-01  3.75000000e-03  5.95305025e-02  8.90639967e-01 
 9.02187500e-01  4.37500000e-03  6.94522315e-02  8.90639960e-01 
 9.02500000e-01  5.00000000e-03  7.93739505e-02  8.90639952e-01 
 9.02812500e-01  5.62500000e-03  8.92956582e-02  8.90639944e-01 
 9.03125000e-01  6.25000000e-03  9.92173529e-02  8.90639934e-01 
 9.03437500e-01  6.87500000e-03  1.09139033e-01  8.90639923e-01 
 9.03750000e-01  7.50000000e-03  1.19060697e-01  8.90639911e-01 
 9.04062500e-01  8.12500000e-03  1.28982342e-01  8.90639898e-01 
 9.04375000e-01  8.75000000e-03  1.38903966e-01  8.90639884e-01 
 9.04687500e-01  9.37500000e-03  1.48825575e-01  8.90639869e-01 
 9.05000000e-01  1.00000000e-02  1.58747163e-01  8.90639853e-01 
 9.05312500e-01  1.06250000e-02  1.68668729e-01  8.90639836e-01 
 9.05625000e-01  1.12500000e-02  1.78590270e-01  8.90639817e-01 
 9.05937500e-01  1.18750000e-02  1.88511785e-01  8.90639798e-01 
 9.06250000e-01  1.25000000e-02  1.98433273e-01  8.90639778e-01 
 9.06562500e-01  1.31250000e-02  2.08354732e-01  8.90639757e-01 
 9.06875000e-01  1.37500000e-02  2.18276161e-01  8.90639734e-01 
 9.07187500e-01  1.43750000e-02  2.28197697e-01  8.90639711e-01 
 9.07500000e-01  1.50000000e-02  2.38119056e-01  8.90639687e-01 
 9.07812500e-01  1.56250000e-02  2.48040381e-01  8.90639661e-01 
 9.08125000e-01  1.62500000e-02  2.57961669e-01  8.90639635e-01 
 9.08437500e-01  1.68750000e-02  2.67882919e-01  8.90639607e-01 
 9.08750000e-01  1.75000000e-02  2.77804129e-01  8.90639579e-01 
 9.09062500e-01  1.81250000e-02  2.87725298e-01  8.90639549e-01 
 9.09375000e-01  1.87500000e-02  2.97646425e-01  8.90639518e-01 
 9.09687500e-01  1.93750000e-02  3.07567507e-01  8.90639487e-01 
 9.10000000e-01  2.00000000e-02  3.17488543e-01  8.90639454e-01 
 9.10312500e-01  2.06250000e-02  3.27409532e-01  8.90639420e-01 
 9.10625000e-01  2.12500000e-02  3.37330471e-01  8.90639386e-01 
 9.10937500e-01  2.18750000e-02  3.47251359e-01  8.90639350e-01 
 9.11250000e-01  2.25000000e-02  3.57172195e-01  8.90639313e-01 
 9.11562500e-01  2.31250000e-02  3.67092976e-01  8.90639275e-01 
 9.11875000e-01  2.37500000e-02  3.77013701e-01  8.90639236e-01 
 9.12187500e-01  2.43750000e-02  3.86934368e-01  8.90639197e-01 
 9.12500000e-01  2.50000000e-02  3.96854975e-01  8.90639156e-01 
