 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.015586529751e+00  1.015586529751e+00  6.035275537148e-01  6.405226283757e-01 -9.791864973599e-05 
