 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  1.47726835e+03 -9.97564842e-02  1.00000000e+00 -2.52686239e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  1.47726835e+03 -1.30396107e-01  1.00000000e+00 -2.08403585e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  1.47726834e+03 -1.67979798e-01  1.00000000e+00 -1.69393903e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  1.47726833e+03 -2.14509024e-01  1.00000000e+00 -1.36485510e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  1.47726831e+03 -2.72461636e-01  1.00000000e+00 -1.09382223e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  1.47726828e+03 -3.44923819e-01  1.00000000e+00 -8.73705804e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  1.47726823e+03 -4.35754445e-01  1.00000000e+00 -6.96441892e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  1.47726816e+03 -5.49790567e-01  1.00000000e+00 -5.54423936e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  1.47726804e+03 -6.93105007e-01  1.00000000e+00 -4.41007831e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  1.47726785e+03 -8.73329749e-01  1.00000000e+00 -3.50614283e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  1.47726754e+03 -1.10006235e+00  1.00000000e+00 -2.78660316e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
