 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.29829147e+03 -7.59680418e-01  1.00000000e+00 -1.92429313e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.29829132e+03 -9.63051442e-01  1.00000000e+00 -1.53918138e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.29829108e+03 -1.21770839e+00  1.00000000e+00 -1.22795837e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.29829070e+03 -1.53721259e+00  1.00000000e+00 -9.78079885e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.29829009e+03 -1.93857866e+00  1.00000000e+00 -7.78258547e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.29828913e+03 -2.44318050e+00  1.00000000e+00 -6.18865318e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.29828760e+03 -3.07788938e+00  1.00000000e+00 -4.91919218e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.29828519e+03 -3.87650463e+00  1.00000000e+00 -3.90914152e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.29828136e+03 -4.88155300e+00  1.00000000e+00 -3.10598659e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.29827529e+03 -6.14655209e+00  1.00000000e+00 -2.46759508e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.29826567e+03 -7.73885799e+00  1.00000000e+00 -1.96029041e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
