 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.46624855e+03 -3.14709028e-01  1.00000000e+00 -7.97167436e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.46624853e+03 -4.04099885e-01  1.00000000e+00 -6.45846219e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.46624849e+03 -5.15010529e-01  1.00000000e+00 -5.19345744e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.46624842e+03 -6.53347351e-01  1.00000000e+00 -4.15704496e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.46624832e+03 -8.26477281e-01  1.00000000e+00 -3.31796418e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.46624815e+03 -1.04362010e+00  1.00000000e+00 -2.64352550e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.46624789e+03 -1.31633941e+00  1.00000000e+00 -2.10382408e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.46624748e+03 -1.65915842e+00  1.00000000e+00 -1.67313174e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.46624682e+03 -2.09033334e+00  1.00000000e+00 -1.33002257e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.46624578e+03 -2.63282546e+00  1.00000000e+00 -1.05698153e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.46624414e+03 -3.31552380e+00  1.00000000e+00 -8.39847519e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
