 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.13773145e+03 -2.15877353e-01  1.00000000e+00 -5.46823867e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.13773143e+03 -2.78933896e-01  1.00000000e+00 -4.45801713e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.13773141e+03 -3.56844683e-01  1.00000000e+00 -3.59848561e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.13773137e+03 -4.53758747e-01  1.00000000e+00 -2.88712579e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.13773131e+03 -5.74837109e-01  1.00000000e+00 -2.30773397e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.13773122e+03 -7.26527624e-01  1.00000000e+00 -1.84032054e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.13773107e+03 -9.16908346e-01  1.00000000e+00 -1.46543950e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.13773084e+03 -1.15611771e+00  1.00000000e+00 -1.16585627e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.13773047e+03 -1.45689440e+00  1.00000000e+00 -9.26984783e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.13772989e+03 -1.83525573e+00  1.00000000e+00 -7.36789812e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.13772897e+03 -2.31135052e+00  1.00000000e+00 -5.85486364e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
