 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.25432422e+02 -1.78954141e-03  1.00000000e+00 -2.16840434e-19	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.25432422e+02 -2.89149178e-03  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.25432422e+02 -4.14742463e-03  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.25432421e+02 -5.62422296e-03  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.25432421e+02 -7.40053167e-03  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.25432421e+02 -9.57094567e-03  1.00000000e+00 -1.73472348e-18	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.25432421e+02 -1.22510474e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.25432421e+02 -1.55835621e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.25432420e+02 -1.97459583e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.25432419e+02 -2.49598986e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.25432417e+02 -3.15030445e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
