 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.43444160e+03 -2.93769400e-01  1.00000000e+00 -7.44126740e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.43444157e+03 -3.77811374e-01  1.00000000e+00 -6.03831037e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.43444154e+03 -4.81973176e-01  1.00000000e+00 -4.86030308e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.43444148e+03 -6.11801798e-01  1.00000000e+00 -3.89270380e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.43444139e+03 -7.74211079e-01  1.00000000e+00 -3.10813727e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.43444124e+03 -9.77849887e-01  1.00000000e+00 -2.47692762e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.43444101e+03 -1.23356270e+00  1.00000000e+00 -1.97152758e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.43444064e+03 -1.55496708e+00  1.00000000e+00 -1.56806342e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.43444006e+03 -1.95917884e+00  1.00000000e+00 -1.24657315e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.43443913e+03 -2.46772346e+00  1.00000000e+00 -9.90700028e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.43443767e+03 -3.10768222e+00  1.00000000e+00 -7.87200675e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
