 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.33455856e+03 -2.62943144e-01  1.00000000e+00 -6.66042917e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.33455854e+03 -3.38803765e-01  1.00000000e+00 -5.41487761e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.33455851e+03 -4.32706919e-01  1.00000000e+00 -4.36349360e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.33455846e+03 -5.49653287e-01  1.00000000e+00 -3.49727248e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.33455838e+03 -6.95870682e-01  1.00000000e+00 -2.79363329e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.33455825e+03 -8.79145701e-01  1.00000000e+00 -2.22690689e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.33455806e+03 -1.10923838e+00  1.00000000e+00 -1.77282814e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.33455775e+03 -1.39840193e+00  1.00000000e+00 -1.41018025e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.33455726e+03 -1.76203526e+00  1.00000000e+00 -1.12113673e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.33455648e+03 -2.21950295e+00  1.00000000e+00 -8.91049614e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.33455524e+03 -2.79516637e+00  1.00000000e+00 -7.08039144e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
