 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  6.77894039e+02 -1.99154389e-02  1.00000000e+00 -3.46944695e-18	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  6.77894038e+02 -2.71376652e-02  1.00000000e+00 -3.46944695e-18	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  6.77894037e+02 -3.58050712e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  6.77894036e+02 -4.63792277e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  6.77894034e+02 -5.94232471e-02  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  6.77894031e+02 -7.56317708e-02  1.00000000e+00 -1.38777878e-17	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  6.77894026e+02 -9.58679618e-02  1.00000000e+00 -1.38777878e-17	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  6.77894017e+02 -1.21209470e-01  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  6.77894005e+02 -1.53005823e-01  1.00000000e+00  0.00000000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  6.77893984e+02 -1.92950291e-01  1.00000000e+00  2.77555756e-17	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  6.77893952e+02 -2.43170058e-01  1.00000000e+00 -2.77555756e-17	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
