 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.06504829e+03 -2.00423493e-01  1.00000000e+00 -5.07678780e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.06504827e+03 -2.59228716e-01  1.00000000e+00 -4.14308228e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.06504825e+03 -3.31838811e-01  1.00000000e+00 -3.34632203e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.06504822e+03 -4.22120529e-01  1.00000000e+00 -2.68582179e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.06504817e+03 -5.34881696e-01  1.00000000e+00 -2.14732963e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.06504809e+03 -6.76127247e-01  1.00000000e+00 -1.71265479e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.06504795e+03 -8.53379007e-01  1.00000000e+00 -1.36390465e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.06504775e+03 -1.07607625e+00  1.00000000e+00 -1.08514092e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.06504742e+03 -1.35607834e+00  1.00000000e+00 -8.62838525e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.06504689e+03 -1.70829629e+00  1.00000000e+00 -6.85820662e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.06504607e+03 -2.15148672e+00  1.00000000e+00 -5.44992078e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
