 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.45562505e+03 -3.03936845e-01  1.00000000e+00 -7.69881179e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.45562503e+03 -3.90600849e-01  1.00000000e+00 -6.24271606e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.45562499e+03 -4.98065766e-01  1.00000000e+00 -5.02258355e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.45562493e+03 -6.32054493e-01  1.00000000e+00 -4.02156528e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.45562483e+03 -7.99702407e-01  1.00000000e+00 -3.21047429e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.45562467e+03 -1.00993735e+00  1.00000000e+00 -2.55820613e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.45562443e+03 -1.27395507e+00  1.00000000e+00 -2.03608403e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.45562404e+03 -1.60581538e+00  1.00000000e+00 -1.61933974e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.45562342e+03 -2.02319091e+00  1.00000000e+00 -1.28730202e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.45562245e+03 -2.54830813e+00  1.00000000e+00 -1.02305143e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.45562090e+03 -3.20913082e+00  1.00000000e+00 -8.12897941e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
