 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.32069040e+03 -2.59269967e-01  1.00000000e+00 -6.56738650e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.32069038e+03 -3.34141324e-01  1.00000000e+00 -5.34036090e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.32069035e+03 -4.26806922e-01  1.00000000e+00 -4.30399700e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.32069030e+03 -5.42201538e-01  1.00000000e+00 -3.44985935e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.32069022e+03 -6.86470349e-01  1.00000000e+00 -2.75589488e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.32069010e+03 -8.67296182e-01  1.00000000e+00 -2.19689169e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.32068991e+03 -1.09430864e+00  1.00000000e+00 -1.74896691e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.32068960e+03 -1.37959692e+00  1.00000000e+00 -1.39121693e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.32068912e+03 -1.73835355e+00  1.00000000e+00 -1.10606878e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.32068836e+03 -2.18968341e+00  1.00000000e+00 -8.79078277e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.32068715e+03 -2.75762103e+00  1.00000000e+00 -6.98528746e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
