 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.29068649e+03 -2.51569359e-01  1.00000000e+00 -6.37232781e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.29068647e+03 -3.24360114e-01  1.00000000e+00 -5.18403430e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.29068644e+03 -4.14424225e-01  1.00000000e+00 -4.17912773e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.29068640e+03 -5.26557930e-01  1.00000000e+00 -3.35032402e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.29068633e+03 -6.66732753e-01  1.00000000e+00 -2.67665666e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.29068621e+03 -8.42413499e-01  1.00000000e+00 -2.13386309e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.29068603e+03 -1.06295579e+00  1.00000000e+00 -1.69885767e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.29068574e+03 -1.34010424e+00  1.00000000e+00 -1.35139177e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.29068527e+03 -1.68861793e+00  1.00000000e+00 -1.07442351e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.29068454e+03 -2.12705627e+00  1.00000000e+00 -8.53936009e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.29068339e+03 -2.67876730e+00  1.00000000e+00 -6.78554747e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
