 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.37931058e+03 -5.27097824e-01  1.00000000e+00 -1.33515453e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.37931051e+03 -6.70680600e-01  1.00000000e+00 -1.07190447e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.37931039e+03 -8.49979538e-01  1.00000000e+00 -8.57134251e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.37931021e+03 -1.07454294e+00  1.00000000e+00 -6.83697858e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.37930992e+03 -1.35632956e+00  1.00000000e+00 -5.44509900e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.37930947e+03 -1.71034549e+00  1.00000000e+00 -4.33236029e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.37930874e+03 -2.15544316e+00  1.00000000e+00 -3.44490746e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.37930760e+03 -2.71532524e+00  1.00000000e+00 -2.73818801e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.37930578e+03 -3.41980672e+00  1.00000000e+00 -2.17592358e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.37930290e+03 -4.30640225e+00  1.00000000e+00 -1.72885166e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.37929834e+03 -5.42232314e+00  1.00000000e+00 -1.37350490e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
