 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.38278360e+03 -2.76497227e-01  1.00000000e+00 -7.00375812e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.38278358e+03 -3.55986453e-01  1.00000000e+00 -5.68949713e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.38278355e+03 -4.54433252e-01  1.00000000e+00 -4.58258571e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.38278350e+03 -5.77080271e-01  1.00000000e+00 -3.67178171e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.38278341e+03 -7.30458903e-01  1.00000000e+00 -2.93249056e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.38278328e+03 -9.22737103e-01  1.00000000e+00 -2.33732526e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.38278307e+03 -1.16415436e+00  1.00000000e+00 -1.86059677e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.38278273e+03 -1.46756695e+00  1.00000000e+00 -1.47992754e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.38278220e+03 -1.84913259e+00  1.00000000e+00 -1.17655411e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.38278136e+03 -2.32917078e+00  1.00000000e+00 -9.35076798e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.38278003e+03 -2.93324483e+00  1.00000000e+00 -7.43015001e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
