 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.42750327e+03 -2.91106531e-01  1.00000000e+00 -7.37381612e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.42750325e+03 -3.74453650e-01  1.00000000e+00 -5.98464610e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.42750322e+03 -4.77741787e-01  1.00000000e+00 -4.81763303e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.42750316e+03 -6.06471408e-01  1.00000000e+00 -3.85878822e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.42750307e+03 -7.67497826e-01  1.00000000e+00 -3.08118637e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.42750292e+03 -9.69396266e-01  1.00000000e+00 -2.45551435e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.42750269e+03 -1.22291852e+00  1.00000000e+00 -1.95451569e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.42750233e+03 -1.54156551e+00  1.00000000e+00 -1.55454904e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.42750176e+03 -1.94230621e+00  1.00000000e+00 -1.23583762e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.42750084e+03 -2.44648124e+00  1.00000000e+00 -9.82172151e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.42749940e+03 -3.08093921e+00  1.00000000e+00 -7.80426573e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
