 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.23976339e+03 -2.39113436e-01  1.00000000e+00 -6.05681558e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.23976337e+03 -3.08522376e-01  1.00000000e+00 -4.93091022e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.23976335e+03 -3.94361254e-01  1.00000000e+00 -3.97680924e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.23976331e+03 -5.01201301e-01  1.00000000e+00 -3.18898780e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.23976324e+03 -6.34732134e-01  1.00000000e+00 -2.54818752e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.23976313e+03 -8.02064744e-01  1.00000000e+00 -2.03165843e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.23976296e+03 -1.01211018e+00  1.00000000e+00 -1.61759444e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.23976269e+03 -1.27605408e+00  1.00000000e+00 -1.28680239e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.23976226e+03 -1.60795233e+00  1.00000000e+00 -1.02309842e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.23976159e+03 -2.02547954e+00  1.00000000e+00 -8.13157042e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.23976051e+03 -2.55087018e+00  1.00000000e+00 -6.46157825e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
