 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.11452143e+03 -2.10852803e-01  1.00000000e+00 -5.34096534e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.11452141e+03 -2.72529264e-01  1.00000000e+00 -4.35565614e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.11452139e+03 -3.48718900e-01  1.00000000e+00 -3.51654379e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.11452136e+03 -4.43479084e-01  1.00000000e+00 -2.82171954e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.11452130e+03 -5.61856138e-01  1.00000000e+00 -2.25562078e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.11452121e+03 -7.10154061e-01  1.00000000e+00 -1.79884579e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.11452107e+03 -8.96270242e-01  1.00000000e+00 -1.43245495e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.11452084e+03 -1.13011601e+00  1.00000000e+00 -1.13963566e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.11452049e+03 -1.42414443e+00  1.00000000e+00 -9.06146955e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.11451993e+03 -1.79401345e+00  1.00000000e+00 -7.20232685e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.11451903e+03 -2.25941965e+00  1.00000000e+00 -5.72332023e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
