 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.45131361e+03 -3.01429393e-01  1.00000000e+00 -7.63529729e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.45131359e+03 -3.87451616e-01  1.00000000e+00 -6.19238397e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.45131355e+03 -4.94107046e-01  1.00000000e+00 -4.98266312e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.45131349e+03 -6.27075468e-01  1.00000000e+00 -3.98988532e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.45131339e+03 -7.93437926e-01  1.00000000e+00 -3.18532503e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.45131324e+03 -1.00205381e+00  1.00000000e+00 -2.53823689e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.45131300e+03 -1.26403264e+00  1.00000000e+00 -2.02022568e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.45131261e+03 -1.59332566e+00  1.00000000e+00 -1.60674489e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.45131200e+03 -2.00746879e+00  1.00000000e+00 -1.27729853e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.45131104e+03 -2.52851635e+00  1.00000000e+00 -1.01510586e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.45130951e+03 -3.18421543e+00  1.00000000e+00 -8.06586797e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
