 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.43889705e+03 -3.92468110e-01  1.00000000e+00 -9.94133480e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.43889701e+03 -5.01583687e-01  1.00000000e+00 -8.01648095e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.43889695e+03 -6.37410413e-01  1.00000000e+00 -6.42775880e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.43889685e+03 -8.07181549e-01  1.00000000e+00 -5.13584292e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.43889669e+03 -1.01993800e+00  1.00000000e+00 -4.09462772e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.43889644e+03 -1.28700980e+00  1.00000000e+00 -3.26003846e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.43889604e+03 -1.62261940e+00  1.00000000e+00 -2.59333062e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.43889540e+03 -2.04463907e+00  1.00000000e+00 -2.06185652e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.43889439e+03 -2.57554260e+00  1.00000000e+00 -1.63874512e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.43889280e+03 -3.24360188e+00  1.00000000e+00 -1.30218181e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.43889028e+03 -4.08439224e+00  1.00000000e+00 -1.03460306e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
