 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  1.61997609e+03 -1.20667260e-01  1.00000000e+00 -3.05653860e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  1.61997608e+03 -1.57231987e-01  1.00000000e+00 -2.51293599e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  1.61997607e+03 -2.02169889e-01  1.00000000e+00 -2.03871793e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  1.61997606e+03 -2.57874074e-01  1.00000000e+00 -1.64077330e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  1.61997603e+03 -3.27310991e-01  1.00000000e+00 -1.31401962e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  1.61997599e+03 -4.14178405e-01  1.00000000e+00 -1.04912995e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  1.61997593e+03 -5.23102317e-01  1.00000000e+00 -8.36044495e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  1.61997583e+03 -6.59883311e-01  1.00000000e+00 -6.65443730e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  1.61997567e+03 -8.31805448e-01  1.00000000e+00 -5.29258990e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  1.61997542e+03 -1.04802416e+00  1.00000000e+00 -4.20747368e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  1.61997502e+03 -1.32005379e+00  1.00000000e+00 -3.34385544e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
