 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.22113466e+03 -2.34715881e-01  1.00000000e+00 -5.94542421e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.22113464e+03 -3.02926653e-01  1.00000000e+00 -4.84147749e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.22113461e+03 -3.87269371e-01  1.00000000e+00 -3.90529346e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.22113457e+03 -4.92235590e-01  1.00000000e+00 -3.13194180e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.22113451e+03 -6.23415137e-01  1.00000000e+00 -2.50275450e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.22113440e+03 -7.87793791e-01  1.00000000e+00 -1.99550966e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.22113424e+03 -9.94125293e-01  1.00000000e+00 -1.58885036e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.22113397e+03 -1.25339750e+00  1.00000000e+00 -1.26395506e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.22113356e+03 -1.57941752e+00  1.00000000e+00 -1.00494258e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.22113290e+03 -1.98954693e+00  1.00000000e+00 -7.98731544e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.22113186e+03 -2.50562625e+00  1.00000000e+00 -6.34697329e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
