 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.30607144e+03 -2.55479189e-01  1.00000000e+00 -6.47136497e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.30607142e+03 -3.29327397e-01  1.00000000e+00 -5.26342310e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.30607139e+03 -4.20713487e-01  1.00000000e+00 -4.24254975e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.30607134e+03 -5.34504097e-01  1.00000000e+00 -3.40088297e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.30607127e+03 -6.76758987e-01  1.00000000e+00 -2.71690781e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.30607115e+03 -8.55053733e-01  1.00000000e+00 -2.16588119e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.30607096e+03 -1.07888316e+00  1.00000000e+00 -1.72431336e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.30607066e+03 -1.36016693e+00  1.00000000e+00 -1.37162337e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.30607019e+03 -1.71388435e+00  1.00000000e+00 -1.09049977e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.30606944e+03 -2.15887194e+00  1.00000000e+00 -8.66708716e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.30606826e+03 -2.71882649e+00  1.00000000e+00 -6.88701917e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
