 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  1.74523409e+03 -1.40795635e-01  1.00000000e+00 -3.56639635e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  1.74523408e+03 -1.83022483e-01  1.00000000e+00 -2.92512846e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  1.74523407e+03 -2.34995946e-01  1.00000000e+00 -2.36974164e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  1.74523405e+03 -2.99483797e-01  1.00000000e+00 -1.90552288e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  1.74523401e+03 -3.79920248e-01  1.00000000e+00 -1.52522392e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  1.74523397e+03 -4.80588830e-01  1.00000000e+00 -1.21734972e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  1.74523389e+03 -6.06850503e-01  1.00000000e+00 -9.69893910e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  1.74523376e+03 -7.65429145e-01  1.00000000e+00 -7.71878283e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  1.74523356e+03 -9.64769614e-01  1.00000000e+00 -6.13860265e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  1.74523325e+03 -1.21548745e+00  1.00000000e+00 -4.87977366e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  1.74523275e+03 -1.53093417e+00  1.00000000e+00 -3.87802794e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
