 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.16611455e+03 -1.45282966e+00  1.00000000e+00 -3.68006067e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.16611397e+03 -1.83502219e+00  1.00000000e+00 -2.93279435e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.16611305e+03 -2.31493574e+00  1.00000000e+00 -2.33442135e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.16611159e+03 -2.91812688e+00  1.00000000e+00 -1.85671183e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.16610928e+03 -3.67671655e+00  1.00000000e+00 -1.47604815e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.16610562e+03 -4.63110008e+00  1.00000000e+00 -1.17307183e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.16609982e+03 -5.83209716e+00  1.00000000e+00 -9.32105973e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.16609063e+03 -7.34365592e+00  1.00000000e+00 -7.40547675e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.16607606e+03 -9.24625369e+00  1.00000000e+00 -5.88310723e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.16605296e+03 -1.16411735e+01  1.00000000e+00 -4.67345567e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.16601636e+03 -1.46558791e+01  1.00000000e+00 -3.71239250e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
