 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.01125541e+03 -1.89487132e-01  1.00000000e+00 -4.79976651e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.01125540e+03 -2.45272271e-01  1.00000000e+00 -3.92002565e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.01125538e+03 -3.14119051e-01  1.00000000e+00 -3.16763288e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.01125535e+03 -3.99693812e-01  1.00000000e+00 -2.54312766e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.01125530e+03 -5.06553719e-01  1.00000000e+00 -2.03360460e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.01125522e+03 -6.40389444e-01  1.00000000e+00 -1.62212980e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.01125510e+03 -8.08328212e-01  1.00000000e+00 -1.29190286e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.01125491e+03 -1.01931335e+00  1.00000000e+00 -1.02790012e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.01125461e+03 -1.28458052e+00  1.00000000e+00 -8.17346581e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.01125412e+03 -1.61825605e+00  1.00000000e+00 -6.49673088e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.01125336e+03 -2.03810915e+00  1.00000000e+00 -5.16272967e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
