 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.45211107e+03 -3.63877415e-01  1.00000000e+00 -9.21712406e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.45211103e+03 -4.65705921e-01  1.00000000e+00 -7.44307046e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.45211098e+03 -5.92334957e-01  1.00000000e+00 -5.97321017e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.45211089e+03 -7.50507974e-01  1.00000000e+00 -4.77524699e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.45211076e+03 -9.48648244e-01  1.00000000e+00 -3.80842923e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.45211054e+03 -1.19730743e+00  1.00000000e+00 -3.03281978e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.45211019e+03 -1.50972747e+00  1.00000000e+00 -2.41290304e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.45210965e+03 -1.90254575e+00  1.00000000e+00 -1.91856728e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.45210878e+03 -2.39668102e+00  1.00000000e+00 -1.52494131e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.45210741e+03 -3.01844728e+00  1.00000000e+00 -1.21179184e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.45210523e+03 -3.80095483e+00  1.00000000e+00 -9.62807743e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
