 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.18126265e+03 -2.25547606e-01  1.00000000e+00 -5.71318906e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.18126264e+03 -2.91254070e-01  1.00000000e+00 -4.65492231e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.18126261e+03 -3.72470872e-01  1.00000000e+00 -3.75606282e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.18126257e+03 -4.73523102e-01  1.00000000e+00 -3.01288015e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.18126251e+03 -5.99792153e-01  1.00000000e+00 -2.40791807e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.18126241e+03 -7.58002303e-01  1.00000000e+00 -1.92004689e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.18126226e+03 -9.56578798e-01  1.00000000e+00 -1.52884222e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.18126201e+03 -1.20609652e+00  1.00000000e+00 -1.21625586e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.18126162e+03 -1.51984311e+00  1.00000000e+00 -9.67037169e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.18126100e+03 -1.91452657e+00  1.00000000e+00 -7.68613881e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.18126001e+03 -2.41116489e+00  1.00000000e+00 -6.10769823e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
