 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.22106414e+03 -1.09161710e+00  1.00000000e+00 -2.76509857e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.22106382e+03 -1.38055205e+00  1.00000000e+00 -2.20644490e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.22106331e+03 -1.74300619e+00  1.00000000e+00 -1.75767773e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.22106250e+03 -2.19828127e+00  1.00000000e+00 -1.39869691e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.22106122e+03 -2.77062189e+00  1.00000000e+00 -1.11228908e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.22105919e+03 -3.49050631e+00  1.00000000e+00 -8.84156051e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.22105598e+03 -4.39626908e+00  1.00000000e+00 -7.02627103e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.22105088e+03 -5.53614156e+00  1.00000000e+00 -5.58274812e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.22104280e+03 -6.97081851e+00  1.00000000e+00 -4.43532006e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.22103000e+03 -8.77668650e+00  1.00000000e+00 -3.52348410e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.22100971e+03 -1.10498843e+01  1.00000000e+00 -2.79898337e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
