 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.34255933e+03 -6.22796110e-01  1.00000000e+00 -1.57756112e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.34255922e+03 -7.90954070e-01  1.00000000e+00 -1.26412957e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.34255906e+03 -1.00123318e+00  1.00000000e+00 -1.00966103e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.34255881e+03 -1.26483152e+00  1.00000000e+00 -8.04772448e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.34255840e+03 -1.59578658e+00  1.00000000e+00 -6.40641873e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.34255776e+03 -2.01172277e+00  1.00000000e+00 -5.09575792e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.34255675e+03 -2.53478987e+00  1.00000000e+00 -4.05119221e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.34255514e+03 -3.19284245e+00  1.00000000e+00 -3.21972469e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.34255259e+03 -4.02092290e+00  1.00000000e+00 -2.55839484e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.34254855e+03 -5.06312690e+00  1.00000000e+00 -2.03264507e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.34254214e+03 -6.37495038e+00  1.00000000e+00 -1.61480837e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
