 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.27371281e+03 -8.49742882e-01  1.00000000e+00 -2.15242401e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.27371262e+03 -1.07630995e+00  1.00000000e+00 -1.72019495e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.27371232e+03 -1.36019435e+00  1.00000000e+00 -1.37164367e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.27371184e+03 -1.71651383e+00  1.00000000e+00 -1.09216357e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.27371107e+03 -2.16424349e+00  1.00000000e+00 -8.68853529e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.27370986e+03 -2.72722613e+00  1.00000000e+00 -6.90814920e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.27370794e+03 -3.43544176e+00  1.00000000e+00 -5.49064446e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.27370490e+03 -4.32660371e+00  1.00000000e+00 -4.36302924e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.27370008e+03 -5.44816613e+00  1.00000000e+00 -3.46650460e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.27369244e+03 -6.85984938e+00  1.00000000e+00 -2.75395416e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.27368033e+03 -8.63681694e+00  1.00000000e+00 -2.18774616e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
