 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.43028155e+03 -4.11055937e-01  1.00000000e+00 -1.04121700e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.43028151e+03 -5.24918444e-01  1.00000000e+00 -8.38942488e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.43028144e+03 -6.66734761e-01  1.00000000e+00 -6.72347057e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.43028133e+03 -8.44057111e-01  1.00000000e+00 -5.37047041e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.43028115e+03 -1.06632853e+00  1.00000000e+00 -4.28086626e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.43028087e+03 -1.34538575e+00  1.00000000e+00 -3.40790645e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.43028044e+03 -1.69608947e+00  1.00000000e+00 -2.71075294e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.43027974e+03 -2.13711578e+00  1.00000000e+00 -2.15511160e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.43027864e+03 -2.69195056e+00  1.00000000e+00 -1.71281177e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.43027689e+03 -3.39014005e+00  1.00000000e+00 -1.36101070e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.43027412e+03 -4.26886394e+00  1.00000000e+00 -1.08133022e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
