 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.25755114e+03 -2.43387559e-01  1.00000000e+00 -6.16508038e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.25755113e+03 -3.13959012e-01  1.00000000e+00 -5.01780038e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.25755110e+03 -4.01249925e-01  1.00000000e+00 -4.04627580e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.25755105e+03 -5.09908853e-01  1.00000000e+00 -3.24439119e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.25755098e+03 -6.45722274e-01  1.00000000e+00 -2.59230835e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.25755087e+03 -8.15922738e-01  1.00000000e+00 -2.06676116e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.25755070e+03 -1.02957401e+00  1.00000000e+00 -1.64550575e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.25755042e+03 -1.29805377e+00  1.00000000e+00 -1.30898728e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.25754998e+03 -1.63565942e+00  1.00000000e+00 -1.04072761e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.25754929e+03 -2.06036952e+00  1.00000000e+00 -8.27163968e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.25754819e+03 -2.59480105e+00  1.00000000e+00 -6.57285717e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
