 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.42014340e+03 -4.33139486e-01  1.00000000e+00 -1.09715528e-20	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.42014335e+03 -5.52648175e-01  1.00000000e+00 -8.83261076e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.42014328e+03 -7.01587381e-01  1.00000000e+00 -7.07493039e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.42014315e+03 -8.87888645e-01  1.00000000e+00 -5.64935654e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.42014296e+03 -1.12147316e+00  1.00000000e+00 -4.50224885e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.42014265e+03 -1.41478011e+00  1.00000000e+00 -3.58368441e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.42014217e+03 -1.78342904e+00  1.00000000e+00 -2.85034195e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.42014139e+03 -2.24705163e+00  1.00000000e+00 -2.26597279e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.42014017e+03 -2.83033706e+00  1.00000000e+00 -1.80086269e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.42013823e+03 -3.56434654e+00  1.00000000e+00 -1.43094729e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.42013516e+03 -4.48816704e+00  1.00000000e+00 -1.13688031e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
