 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.46574826e+03 -3.30818482e-01  1.00000000e+00 -8.37973156e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.46574823e+03 -4.24264168e-01  1.00000000e+00 -6.78073450e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.46574819e+03 -5.40303461e-01  1.00000000e+00 -5.44851568e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.46574811e+03 -6.85115872e-01  1.00000000e+00 -4.35917791e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.46574800e+03 -8.66413177e-01  1.00000000e+00 -3.47829001e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.46574782e+03 -1.09385010e+00  1.00000000e+00 -2.77075947e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.46574753e+03 -1.37953842e+00  1.00000000e+00 -2.20483075e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.46574708e+03 -1.73869201e+00  1.00000000e+00 -1.75333462e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.46574636e+03 -2.19043690e+00  1.00000000e+00 -1.39371508e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.46574522e+03 -2.75882977e+00  1.00000000e+00 -1.10756673e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.46574341e+03 -3.47413886e+00  1.00000000e+00 -8.80024856e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
