 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  1.52694984e+03 -1.06797032e-01  1.00000000e+00 -2.70520158e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  1.52694984e+03 -1.39437026e-01  1.00000000e+00 -2.22853089e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  1.52694983e+03 -1.79502550e-01  1.00000000e+00 -1.81013649e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  1.52694982e+03 -2.29127238e-01  1.00000000e+00 -1.45786620e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  1.52694980e+03 -2.90953784e-01  1.00000000e+00 -1.16806053e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  1.52694976e+03 -3.68274675e-01  1.00000000e+00 -9.32854297e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  1.52694971e+03 -4.65207526e-01  1.00000000e+00 -7.43514901e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  1.52694963e+03 -5.86914355e-01  1.00000000e+00 -5.91860335e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  1.52694949e+03 -7.39876474e-01  1.00000000e+00 -4.70767197e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  1.52694928e+03 -9.32239636e-01  1.00000000e+00 -3.74264346e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  1.52694895e+03 -1.17424780e+00  1.00000000e+00 -2.97451975e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
