 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  2.36009693e+03 -2.69943587e-01  1.00000000e+00 -6.83775247e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.36009691e+03 -3.47683017e-01  1.00000000e+00 -5.55678881e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.36009688e+03 -4.43937831e-01  1.00000000e+00 -4.47674807e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.36009683e+03 -5.63833947e-01  1.00000000e+00 -3.58749953e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.36009675e+03 -7.13756261e-01  1.00000000e+00 -2.86543643e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.36009662e+03 -9.01688669e-01  1.00000000e+00 -2.28400893e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.36009641e+03 -1.13763923e+00  1.00000000e+00 -1.81821937e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.36009609e+03 -1.43417310e+00  1.00000000e+00 -1.44625257e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.36009558e+03 -1.80708169e+00  1.00000000e+00 -1.14979840e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.36009477e+03 -2.27622350e+00  1.00000000e+00 -9.13820615e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.36009348e+03 -2.86658157e+00  1.00000000e+00 -7.26128918e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
