 frequency       ad              ad              vdiff           vdiff	manifest_sha256
 1.00000000e+00  1.98263491e+03 -1.83829468e-01  1.00000000e+00 -4.65645619e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  1.98263490e+03 -2.38048619e-01  1.00000000e+00 -3.80457480e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  1.98263488e+03 -3.04944726e-01  1.00000000e+00 -3.07511738e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  1.98263485e+03 -3.88080248e-01  1.00000000e+00 -2.46923421e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  1.98263480e+03 -4.91882451e-01  1.00000000e+00 -1.97470557e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  1.98263473e+03 -6.21879175e-01  1.00000000e+00 -1.57524270e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  1.98263462e+03 -7.84993204e-01  1.00000000e+00 -1.25460801e-21	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  1.98263443e+03 -9.89910929e-01  1.00000000e+00 -9.98250146e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  1.98263414e+03 -1.24754491e+00  1.00000000e+00 -7.93781918e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  1.98263368e+03 -1.57161499e+00  1.00000000e+00 -6.30948552e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  1.98263295e+03 -1.97937885e+00  1.00000000e+00 -5.01396280e-22	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
