 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.272012024373e+00  1.272012024373e+00  6.272415503588e-01  7.563738304427e-01 -3.083594043786e-05 
