 time            d1              h1              c1              p1             
 0.00000000e+00 -3.56209321e-01 -4.31089986e-09  8.06687330e-01  1.20262442e-03 
 5.00000000e-11 -3.56209321e-01 -4.31090008e-09  8.06687330e-01  1.20262442e-03 
 1.00000000e-10 -3.56209321e-01 -4.31090030e-09  8.06687330e-01  1.20262442e-03 
 2.00000000e-10 -3.56209321e-01 -4.31090064e-09  8.06687330e-01  1.20262442e-03 
 4.00000000e-10 -3.56209321e-01 -4.31090075e-09  8.06687330e-01  1.20262442e-03 
 8.00000000e-10 -3.56209321e-01 -4.31090030e-09  8.06687330e-01  1.20262442e-03 
 1.60000000e-09 -3.56209321e-01 -4.31089986e-09  8.06687330e-01  1.20262442e-03 
 3.20000000e-09 -3.56209321e-01 -4.31089997e-09  8.06687330e-01  1.20262442e-03 
 6.40000000e-09 -3.56209321e-01 -4.31089986e-09  8.06687330e-01  1.20262442e-03 
 1.14000000e-08 -3.56209321e-01 -4.31089886e-09  8.06687330e-01  1.20262442e-03 
 1.64000000e-08 -3.56209321e-01 -4.31089775e-09  8.06687330e-01  1.20262442e-03 
 2.14000000e-08 -3.56209321e-01 -4.31089653e-09  8.06687330e-01  1.20262442e-03 
 2.64000000e-08 -3.56209321e-01 -4.31089531e-09  8.06687330e-01  1.20262442e-03 
 3.14000000e-08 -3.56209321e-01 -4.31089398e-09  8.06687330e-01  1.20262442e-03 
 3.64000000e-08 -3.56209321e-01 -4.31089264e-09  8.06687330e-01  1.20262442e-03 
 4.14000000e-08 -3.56209321e-01 -4.31089153e-09  8.06687330e-01  1.20262442e-03 
 4.64000000e-08 -3.56209321e-01 -4.31089031e-09  8.06687330e-01  1.20262442e-03 
 5.14000000e-08 -3.56209321e-01 -4.31088898e-09  8.06687330e-01  1.20262442e-03 
 5.64000000e-08 -3.56209321e-01 -4.31088765e-09  8.06687330e-01  1.20262442e-03 
 6.14000000e-08 -3.56209321e-01 -4.31088620e-09  8.06687330e-01  1.20262442e-03 
 6.64000000e-08 -3.56209321e-01 -4.31088487e-09  8.06687330e-01  1.20262442e-03 
 7.14000000e-08 -3.56209321e-01 -4.31088387e-09  8.06687330e-01  1.20262442e-03 
 7.64000000e-08 -3.56209321e-01 -4.31088298e-09  8.06687330e-01  1.20262442e-03 
 8.14000000e-08 -3.56209321e-01 -4.31088198e-09  8.06687330e-01  1.20262442e-03 
 8.64000000e-08 -3.56209321e-01 -4.31088099e-09  8.06687330e-01  1.20262442e-03 
 9.14000000e-08 -3.56209321e-01 -4.31087988e-09  8.06687330e-01  1.20262442e-03 
 9.64000000e-08 -3.56209321e-01 -4.31087854e-09  8.06687330e-01  1.20262442e-03 
 1.01400000e-07 -3.56209321e-01 -4.31087721e-09  8.06687330e-01  1.20262442e-03 
 1.06400000e-07 -3.56209321e-01 -4.31087599e-09  8.06687330e-01  1.20262442e-03 
 1.11400000e-07 -3.56209321e-01 -4.31087477e-09  8.06687330e-01  1.20262442e-03 
 1.16400000e-07 -3.56209321e-01 -4.31087355e-09  8.06687330e-01  1.20262442e-03 
 1.21400000e-07 -3.56209321e-01 -4.31087244e-09  8.06687330e-01  1.20262442e-03 
 1.26400000e-07 -3.56209321e-01 -4.31087155e-09  8.06687330e-01  1.20262442e-03 
 1.31400000e-07 -3.56209321e-01 -4.31087066e-09  8.06687330e-01  1.20262442e-03 
 1.36400000e-07 -3.56209321e-01 -4.31086944e-09  8.06687330e-01  1.20262442e-03 
 1.41400000e-07 -3.56209321e-01 -4.31086800e-09  8.06687330e-01  1.20262442e-03 
 1.46400000e-07 -3.56209321e-01 -4.31086666e-09  8.06687330e-01  1.20262442e-03 
 1.51400000e-07 -3.56209321e-01 -4.31086544e-09  8.06687330e-01  1.20262442e-03 
 1.56400000e-07 -3.56209321e-01 -4.31086422e-09  8.06687330e-01  1.20262442e-03 
 1.61400000e-07 -3.56209321e-01 -4.31086289e-09  8.06687330e-01  1.20262442e-03 
 1.66400000e-07 -3.56209321e-01 -4.31086145e-09  8.06687330e-01  1.20262442e-03 
 1.71400000e-07 -3.56209321e-01 -4.31086000e-09  8.06687330e-01  1.20262442e-03 
 1.76400000e-07 -3.56209321e-01 -4.31085856e-09  8.06687330e-01  1.20262442e-03 
 1.81400000e-07 -3.56209321e-01 -4.31085723e-09  8.06687330e-01  1.20262442e-03 
 1.86400000e-07 -3.56209321e-01 -4.31085601e-09  8.06687330e-01  1.20262442e-03 
 1.91400000e-07 -3.56209321e-01 -4.31085478e-09  8.06687330e-01  1.20262442e-03 
 1.96400000e-07 -3.56209321e-01 -4.31085379e-09  8.06687330e-01  1.20262442e-03 
 2.01400000e-07 -3.56209321e-01 -4.31085279e-09  8.06687330e-01  1.20262442e-03 
 2.06400000e-07 -3.56209321e-01 -4.31085156e-09  8.06687330e-01  1.20262442e-03 
 2.11400000e-07 -3.56209321e-01 -4.31085034e-09  8.06687330e-01  1.20262442e-03 
 2.16400000e-07 -3.56209321e-01 -4.31084912e-09  8.06687330e-01  1.20262442e-03 
 2.21400000e-07 -3.56209321e-01 -4.31084779e-09  8.06687330e-01  1.20262442e-03 
 2.26400000e-07 -3.56209321e-01 -4.31084657e-09  8.06687330e-01  1.20262442e-03 
 2.31400000e-07 -3.56209321e-01 -4.31084535e-09  8.06687330e-01  1.20262442e-03 
 2.36400000e-07 -3.56209321e-01 -4.31084390e-09  8.06687330e-01  1.20262442e-03 
 2.41400000e-07 -3.56209321e-01 -4.31084246e-09  8.06687330e-01  1.20262442e-03 
 2.46400000e-07 -3.56209321e-01 -4.31084102e-09  8.06687330e-01  1.20262442e-03 
 2.51400000e-07 -3.56209321e-01 -4.31083969e-09  8.06687330e-01  1.20262442e-03 
 2.56400000e-07 -3.56209321e-01 -4.31083846e-09  8.06687330e-01  1.20262442e-03 
 2.61400000e-07 -3.56209321e-01 -4.31083724e-09  8.06687330e-01  1.20262442e-03 
 2.66400000e-07 -3.56209321e-01 -4.31083602e-09  8.06687330e-01  1.20262442e-03 
 2.71400000e-07 -3.56209321e-01 -4.31083480e-09  8.06687330e-01  1.20262442e-03 
 2.76400000e-07 -3.56209321e-01 -4.31083380e-09  8.06687330e-01  1.20262442e-03 
 2.81400000e-07 -3.56209321e-01 -4.31083291e-09  8.06687330e-01  1.20262442e-03 
 2.86400000e-07 -3.56209321e-01 -4.31083191e-09  8.06687330e-01  1.20262442e-03 
 2.91400000e-07 -3.56209321e-01 -4.31083080e-09  8.06687330e-01  1.20262442e-03 
 2.96400000e-07 -3.56209321e-01 -4.31082969e-09  8.06687330e-01  1.20262442e-03 
 3.01400000e-07 -3.56209321e-01 -4.31082847e-09  8.06687330e-01  1.20262442e-03 
 3.06400000e-07 -3.56209321e-01 -4.31082725e-09  8.06687330e-01  1.20262442e-03 
 3.11400000e-07 -3.56209321e-01 -4.31082603e-09  8.06687330e-01  1.20262442e-03 
 3.16400000e-07 -3.56209321e-01 -4.31082481e-09  8.06687330e-01  1.20262442e-03 
 3.21400000e-07 -3.56209321e-01 -4.31082370e-09  8.06687330e-01  1.20262442e-03 
 3.26400000e-07 -3.56209321e-01 -4.31082248e-09  8.06687330e-01  1.20262442e-03 
 3.31400000e-07 -3.56209321e-01 -4.31082114e-09  8.06687330e-01  1.20262442e-03 
 3.36400000e-07 -3.56209321e-01 -4.31081970e-09  8.06687330e-01  1.20262442e-03 
 3.41400000e-07 -3.56209321e-01 -4.31081837e-09  8.06687330e-01  1.20262442e-03 
 3.46400000e-07 -3.56209321e-01 -4.31081715e-09  8.06687330e-01  1.20262442e-03 
 3.51400000e-07 -3.56209321e-01 -4.31081593e-09  8.06687330e-01  1.20262442e-03 
 3.56400000e-07 -3.56209321e-01 -4.31081471e-09  8.06687330e-01  1.20262442e-03 
 3.61400000e-07 -3.56209321e-01 -4.31081348e-09  8.06687330e-01  1.20262442e-03 
 3.66400000e-07 -3.56209321e-01 -4.31081226e-09  8.06687330e-01  1.20262442e-03 
 3.71400000e-07 -3.56209321e-01 -4.31081104e-09  8.06687330e-01  1.20262442e-03 
 3.76400000e-07 -3.56209321e-01 -4.31080993e-09  8.06687330e-01  1.20262442e-03 
 3.81400000e-07 -3.56209321e-01 -4.31080893e-09  8.06687330e-01  1.20262442e-03 
 3.86400000e-07 -3.56209321e-01 -4.31080793e-09  8.06687330e-01  1.20262442e-03 
 3.91400000e-07 -3.56209321e-01 -4.31080682e-09  8.06687330e-01  1.20262442e-03 
 3.96400000e-07 -3.56209321e-01 -4.31080560e-09  8.06687330e-01  1.20262442e-03 
 4.01400000e-07 -3.56209321e-01 -4.31080427e-09  8.06687330e-01  1.20262442e-03 
 4.06400000e-07 -3.56209321e-01 -4.31080305e-09  8.06687330e-01  1.20262442e-03 
 4.11400000e-07 -3.56209321e-01 -4.31080205e-09  8.06687330e-01  1.20262442e-03 
 4.16400000e-07 -3.56209321e-01 -4.31080105e-09  8.06687330e-01  1.20262442e-03 
 4.21400000e-07 -3.56209321e-01 -4.31080005e-09  8.06687330e-01  1.20262442e-03 
 4.26400000e-07 -3.56209321e-01 -4.31079894e-09  8.06687330e-01  1.20262442e-03 
 4.31400000e-07 -3.56209321e-01 -4.31079772e-09  8.06687330e-01  1.20262442e-03 
 4.36400000e-07 -3.56209321e-01 -4.31079650e-09  8.06687330e-01  1.20262442e-03 
 4.41400000e-07 -3.56209321e-01 -4.31079528e-09  8.06687330e-01  1.20262442e-03 
 4.46400000e-07 -3.56209321e-01 -4.31079406e-09  8.06687330e-01  1.20262442e-03 
 4.51400000e-07 -3.56209321e-01 -4.31079283e-09  8.06687330e-01  1.20262442e-03 
 4.56400000e-07 -3.56209321e-01 -4.31079172e-09  8.06687330e-01  1.20262442e-03 
 4.61400000e-07 -3.56209321e-01 -4.31079050e-09  8.06687330e-01  1.20262442e-03 
 4.66400000e-07 -3.56209321e-01 -4.31078928e-09  8.06687330e-01  1.20262442e-03 
 4.71400000e-07 -3.56209321e-01 -4.31078828e-09  8.06687330e-01  1.20262442e-03 
 4.76400000e-07 -3.56209321e-01 -4.31078706e-09  8.06687330e-01  1.20262442e-03 
 4.81400000e-07 -3.56209321e-01 -4.31078562e-09  8.06687330e-01  1.20262442e-03 
 4.86400000e-07 -3.56209321e-01 -4.31078406e-09  8.06687330e-01  1.20262442e-03 
 4.91400000e-07 -3.56209321e-01 -4.31078251e-09  8.06687330e-01  1.20262442e-03 
 4.96400000e-07 -3.56209321e-01 -4.31078118e-09  8.06687330e-01  1.20262442e-03 
 5.01400000e-07 -3.56209321e-01 -4.31077996e-09  8.06687330e-01  1.20262442e-03 
 5.06400000e-07 -3.56209321e-01 -4.31077873e-09  8.06687330e-01  1.20262442e-03 
 5.11400000e-07 -3.56209321e-01 -4.31077751e-09  8.06687330e-01  1.20262442e-03 
 5.16400000e-07 -3.56209321e-01 -4.31077640e-09  8.06687330e-01  1.20262442e-03 
 5.21400000e-07 -3.56209321e-01 -4.31077529e-09  8.06687330e-01  1.20262442e-03 
 5.26400000e-07 -3.56209321e-01 -4.31077418e-09  8.06687330e-01  1.20262442e-03 
