 time            d6              h6              c6              p6             
 0.00000000e+00 -3.61962236e-01 -8.55712168e-11  9.89245602e-01  1.57240541e-03 
 5.00000000e-11 -3.61962236e-01 -8.55711058e-11  9.89245602e-01  1.57240541e-03 
 1.00000000e-10 -3.61962236e-01 -8.55709947e-11  9.89245602e-01  1.57240541e-03 
 2.00000000e-10 -3.61962236e-01 -8.55708837e-11  9.89245602e-01  1.57240541e-03 
 4.00000000e-10 -3.61962236e-01 -8.55707727e-11  9.89245602e-01  1.57240541e-03 
 8.00000000e-10 -3.61962236e-01 -8.55705506e-11  9.89245602e-01  1.57240541e-03 
 1.60000000e-09 -3.61962236e-01 -8.55708837e-11  9.89245602e-01  1.57240541e-03 
 3.20000000e-09 -3.61962236e-01 -8.55719939e-11  9.89245602e-01  1.57240541e-03 
 6.40000000e-09 -3.61962236e-01 -8.55727711e-11  9.89245602e-01  1.57240541e-03 
 1.14000000e-08 -3.61962236e-01 -8.55731042e-11  9.89245602e-01  1.57240541e-03 
 1.64000000e-08 -3.61962236e-01 -8.55741034e-11  9.89245602e-01  1.57240541e-03 
 2.14000000e-08 -3.61962236e-01 -8.55751026e-11  9.89245602e-01  1.57240541e-03 
 2.64000000e-08 -3.61962236e-01 -8.55762128e-11  9.89245602e-01  1.57240541e-03 
 3.14000000e-08 -3.61962236e-01 -8.55773230e-11  9.89245602e-01  1.57240541e-03 
 3.64000000e-08 -3.61962236e-01 -8.55784332e-11  9.89245602e-01  1.57240541e-03 
 4.14000000e-08 -3.61962236e-01 -8.55796545e-11  9.89245602e-01  1.57240541e-03 
 4.64000000e-08 -3.61962236e-01 -8.55805427e-11  9.89245602e-01  1.57240541e-03 
 5.14000000e-08 -3.61962236e-01 -8.55813198e-11  9.89245602e-01  1.57240541e-03 
 5.64000000e-08 -3.61962236e-01 -8.55822080e-11  9.89245602e-01  1.57240541e-03 
 6.14000000e-08 -3.61962236e-01 -8.55830962e-11  9.89245602e-01  1.57240541e-03 
 6.64000000e-08 -3.61962236e-01 -8.55844284e-11  9.89245602e-01  1.57240541e-03 
 7.14000000e-08 -3.61962236e-01 -8.55858717e-11  9.89245602e-01  1.57240541e-03 
 7.64000000e-08 -3.61962236e-01 -8.55872040e-11  9.89245602e-01  1.57240541e-03 
 8.14000000e-08 -3.61962236e-01 -8.55885363e-11  9.89245602e-01  1.57240541e-03 
 8.64000000e-08 -3.61962236e-01 -8.55898685e-11  9.89245602e-01  1.57240541e-03 
 9.14000000e-08 -3.61962236e-01 -8.55913118e-11  9.89245602e-01  1.57240541e-03 
 9.64000000e-08 -3.61962236e-01 -8.55927551e-11  9.89245602e-01  1.57240541e-03 
 1.01400000e-07 -3.61962236e-01 -8.55940874e-11  9.89245602e-01  1.57240541e-03 
 1.06400000e-07 -3.61962236e-01 -8.55953086e-11  9.89245602e-01  1.57240541e-03 
 1.11400000e-07 -3.61962236e-01 -8.55966409e-11  9.89245602e-01  1.57240541e-03 
 1.16400000e-07 -3.61962236e-01 -8.55978621e-11  9.89245602e-01  1.57240541e-03 
 1.21400000e-07 -3.61962236e-01 -8.55986393e-11  9.89245602e-01  1.57240541e-03 
 1.26400000e-07 -3.61962236e-01 -8.55993054e-11  9.89245602e-01  1.57240541e-03 
 1.31400000e-07 -3.61962236e-01 -8.56001936e-11  9.89245602e-01  1.57240541e-03 
 1.36400000e-07 -3.61962236e-01 -8.56010818e-11  9.89245602e-01  1.57240541e-03 
 1.41400000e-07 -3.61962236e-01 -8.56018589e-11  9.89245602e-01  1.57240541e-03 
 1.46400000e-07 -3.61962236e-01 -8.56026361e-11  9.89245602e-01  1.57240541e-03 
 1.51400000e-07 -3.61962236e-01 -8.56034132e-11  9.89245602e-01  1.57240541e-03 
 1.56400000e-07 -3.61962236e-01 -8.56044124e-11  9.89245602e-01  1.57240541e-03 
 1.61400000e-07 -3.61962236e-01 -8.56054116e-11  9.89245602e-01  1.57240541e-03 
 1.66400000e-07 -3.61962236e-01 -8.56059668e-11  9.89245602e-01  1.57240541e-03 
 1.71400000e-07 -3.61962236e-01 -8.56067439e-11  9.89245602e-01  1.57240541e-03 
 1.76400000e-07 -3.61962236e-01 -8.56078541e-11  9.89245602e-01  1.57240541e-03 
 1.81400000e-07 -3.61962236e-01 -8.56087423e-11  9.89245602e-01  1.57240541e-03 
 1.86400000e-07 -3.61962236e-01 -8.56096305e-11  9.89245602e-01  1.57240541e-03 
 1.91400000e-07 -3.61962236e-01 -8.56105187e-11  9.89245602e-01  1.57240541e-03 
 1.96400000e-07 -3.61962236e-01 -8.56115179e-11  9.89245602e-01  1.57240541e-03 
 2.01400000e-07 -3.61962236e-01 -8.56126281e-11  9.89245602e-01  1.57240541e-03 
 2.06400000e-07 -3.61962236e-01 -8.56136273e-11  9.89245602e-01  1.57240541e-03 
 2.11400000e-07 -3.61962236e-01 -8.56148485e-11  9.89245602e-01  1.57240541e-03 
 2.16400000e-07 -3.61962236e-01 -8.56162918e-11  9.89245602e-01  1.57240541e-03 
 2.21400000e-07 -3.61962236e-01 -8.56177351e-11  9.89245602e-01  1.57240541e-03 
 2.26400000e-07 -3.61962236e-01 -8.56191784e-11  9.89245602e-01  1.57240541e-03 
 2.31400000e-07 -3.61962236e-01 -8.56203997e-11  9.89245602e-01  1.57240541e-03 
 2.36400000e-07 -3.61962236e-01 -8.56212878e-11  9.89245602e-01  1.57240541e-03 
 2.41400000e-07 -3.61962236e-01 -8.56221760e-11  9.89245602e-01  1.57240541e-03 
 2.46400000e-07 -3.61962236e-01 -8.56231752e-11  9.89245602e-01  1.57240541e-03 
 2.51400000e-07 -3.61962236e-01 -8.56241744e-11  9.89245602e-01  1.57240541e-03 
 2.56400000e-07 -3.61962236e-01 -8.56251736e-11  9.89245602e-01  1.57240541e-03 
 2.61400000e-07 -3.61962236e-01 -8.56261728e-11  9.89245602e-01  1.57240541e-03 
 2.66400000e-07 -3.61962236e-01 -8.56273941e-11  9.89245602e-01  1.57240541e-03 
 2.71400000e-07 -3.61962236e-01 -8.56285043e-11  9.89245602e-01  1.57240541e-03 
 2.76400000e-07 -3.61962236e-01 -8.56293925e-11  9.89245602e-01  1.57240541e-03 
 2.81400000e-07 -3.61962236e-01 -8.56306137e-11  9.89245602e-01  1.57240541e-03 
 2.86400000e-07 -3.61962236e-01 -8.56319460e-11  9.89245602e-01  1.57240541e-03 
 2.91400000e-07 -3.61962236e-01 -8.56331672e-11  9.89245602e-01  1.57240541e-03 
 2.96400000e-07 -3.61962236e-01 -8.56343885e-11  9.89245602e-01  1.57240541e-03 
 3.01400000e-07 -3.61962236e-01 -8.56354987e-11  9.89245602e-01  1.57240541e-03 
 3.06400000e-07 -3.61962236e-01 -8.56367199e-11  9.89245602e-01  1.57240541e-03 
 3.11400000e-07 -3.61962236e-01 -8.56379412e-11  9.89245602e-01  1.57240541e-03 
 3.16400000e-07 -3.61962236e-01 -8.56390514e-11  9.89245602e-01  1.57240541e-03 
 3.21400000e-07 -3.61962236e-01 -8.56402727e-11  9.89245602e-01  1.57240541e-03 
 3.26400000e-07 -3.61962236e-01 -8.56412719e-11  9.89245602e-01  1.57240541e-03 
 3.31400000e-07 -3.61962236e-01 -8.56419380e-11  9.89245602e-01  1.57240541e-03 
 3.36400000e-07 -3.61962236e-01 -8.56428262e-11  9.89245602e-01  1.57240541e-03 
 3.41400000e-07 -3.61962236e-01 -8.56438254e-11  9.89245602e-01  1.57240541e-03 
 3.46400000e-07 -3.61962236e-01 -8.56446025e-11  9.89245602e-01  1.57240541e-03 
 3.51400000e-07 -3.61962236e-01 -8.56456017e-11  9.89245602e-01  1.57240541e-03 
 3.56400000e-07 -3.61962236e-01 -8.56467119e-11  9.89245602e-01  1.57240541e-03 
 3.61400000e-07 -3.61962236e-01 -8.56477111e-11  9.89245602e-01  1.57240541e-03 
 3.66400000e-07 -3.61962236e-01 -8.56489324e-11  9.89245602e-01  1.57240541e-03 
 3.71400000e-07 -3.61962236e-01 -8.56502647e-11  9.89245602e-01  1.57240541e-03 
 3.76400000e-07 -3.61962236e-01 -8.56517079e-11  9.89245602e-01  1.57240541e-03 
 3.81400000e-07 -3.61962236e-01 -8.56531512e-11  9.89245602e-01  1.57240541e-03 
 3.86400000e-07 -3.61962236e-01 -8.56541504e-11  9.89245602e-01  1.57240541e-03 
 3.91400000e-07 -3.61962236e-01 -8.56553717e-11  9.89245602e-01  1.57240541e-03 
 3.96400000e-07 -3.61962236e-01 -8.56567040e-11  9.89245602e-01  1.57240541e-03 
 4.01400000e-07 -3.61962236e-01 -8.56578142e-11  9.89245602e-01  1.57240541e-03 
 4.06400000e-07 -3.61962236e-01 -8.56588134e-11  9.89245602e-01  1.57240541e-03 
 4.11400000e-07 -3.61962236e-01 -8.56598126e-11  9.89245602e-01  1.57240541e-03 
 4.16400000e-07 -3.61962236e-01 -8.56611448e-11  9.89245602e-01  1.57240541e-03 
 4.21400000e-07 -3.61962236e-01 -8.56623661e-11  9.89245602e-01  1.57240541e-03 
 4.26400000e-07 -3.61962236e-01 -8.56632543e-11  9.89245602e-01  1.57240541e-03 
 4.31400000e-07 -3.61962236e-01 -8.56642535e-11  9.89245602e-01  1.57240541e-03 
 4.36400000e-07 -3.61962236e-01 -8.56654747e-11  9.89245602e-01  1.57240541e-03 
 4.41400000e-07 -3.61962236e-01 -8.56665849e-11  9.89245602e-01  1.57240541e-03 
 4.46400000e-07 -3.61962236e-01 -8.56678062e-11  9.89245602e-01  1.57240541e-03 
 4.51400000e-07 -3.61962236e-01 -8.56691384e-11  9.89245602e-01  1.57240541e-03 
 4.56400000e-07 -3.61962236e-01 -8.56704707e-11  9.89245602e-01  1.57240541e-03 
 4.61400000e-07 -3.61962236e-01 -8.56715809e-11  9.89245602e-01  1.57240541e-03 
 4.66400000e-07 -3.61962236e-01 -8.56724691e-11  9.89245602e-01  1.57240541e-03 
 4.71400000e-07 -3.61962236e-01 -8.56735793e-11  9.89245602e-01  1.57240541e-03 
 4.76400000e-07 -3.61962236e-01 -8.56744675e-11  9.89245602e-01  1.57240541e-03 
 4.81400000e-07 -3.61962236e-01 -8.56751337e-11  9.89245602e-01  1.57240541e-03 
 4.86400000e-07 -3.61962236e-01 -8.56760218e-11  9.89245602e-01  1.57240541e-03 
 4.91400000e-07 -3.61962236e-01 -8.56771321e-11  9.89245602e-01  1.57240541e-03 
 4.96400000e-07 -3.61962236e-01 -8.56782423e-11  9.89245602e-01  1.57240541e-03 
 5.01400000e-07 -3.61962236e-01 -8.56791305e-11  9.89245602e-01  1.57240541e-03 
 5.06400000e-07 -3.61962236e-01 -8.56801297e-11  9.89245602e-01  1.57240541e-03 
 5.11400000e-07 -3.61962236e-01 -8.56813509e-11  9.89245602e-01  1.57240541e-03 
 5.16400000e-07 -3.61962236e-01 -8.56825721e-11  9.89245602e-01  1.57240541e-03 
 5.21400000e-07 -3.61962236e-01 -8.56835713e-11  9.89245602e-01  1.57240541e-03 
 5.26400000e-07 -3.61962236e-01 -8.56843485e-11  9.89245602e-01  1.57240541e-03 
 5.31400000e-07 -3.61962236e-01 -8.56853477e-11  9.89245602e-01  1.57240541e-03 
 5.36400000e-07 -3.61962236e-01 -8.56865690e-11  9.89245602e-01  1.57240541e-03 
 5.41400000e-07 -3.61962236e-01 -8.56876792e-11  9.89245602e-01  1.57240541e-03 
 5.46400000e-07 -3.61962236e-01 -8.56889004e-11  9.89245602e-01  1.57240541e-03 
 5.51400000e-07 -3.61962236e-01 -8.56903437e-11  9.89245602e-01  1.57240541e-03 
 5.56400000e-07 -3.61962236e-01 -8.56912319e-11  9.89245602e-01  1.57240541e-03 
 5.61400000e-07 -3.61962236e-01 -8.56920090e-11  9.89245602e-01  1.57240541e-03 
 5.66400000e-07 -3.61962236e-01 -8.56932303e-11  9.89245602e-01  1.57240541e-03 
 5.71400000e-07 -3.61962236e-01 -8.56944515e-11  9.89245602e-01  1.57240541e-03 
 5.76400000e-07 -3.61962236e-01 -8.56955618e-11  9.89245602e-01  1.57240541e-03 
 5.81400000e-07 -3.61962236e-01 -8.56964499e-11  9.89245602e-01  1.57240541e-03 
 5.86400000e-07 -3.61962236e-01 -8.56972271e-11  9.89245602e-01  1.57240541e-03 
 5.91400000e-07 -3.61962236e-01 -8.56981153e-11  9.89245602e-01  1.57240541e-03 
 5.96400000e-07 -3.61962236e-01 -8.56992255e-11  9.89245602e-01  1.57240541e-03 
 6.01400000e-07 -3.61962236e-01 -8.57001137e-11  9.89245602e-01  1.57240541e-03 
 6.06400000e-07 -3.61962236e-01 -8.57011129e-11  9.89245602e-01  1.57240541e-03 
 6.11400000e-07 -3.61962236e-01 -8.57023341e-11  9.89245602e-01  1.57240541e-03 
 6.16400000e-07 -3.61962236e-01 -8.57033333e-11  9.89245602e-01  1.57240541e-03 
 6.21400000e-07 -3.61962236e-01 -8.57044435e-11  9.89245602e-01  1.57240541e-03 
 6.26400000e-07 -3.61962236e-01 -8.57055538e-11  9.89245602e-01  1.57240541e-03 
 6.31400000e-07 -3.61962236e-01 -8.57065530e-11  9.89245602e-01  1.57240541e-03 
 6.36400000e-07 -3.61962236e-01 -8.57077742e-11  9.89245602e-01  1.57240541e-03 
 6.41400000e-07 -3.61962236e-01 -8.57087734e-11  9.89245602e-01  1.57240541e-03 
 6.46400000e-07 -3.61962236e-01 -8.57094395e-11  9.89245602e-01  1.57240541e-03 
 6.51400000e-07 -3.61962236e-01 -8.57106608e-11  9.89245602e-01  1.57240541e-03 
 6.56400000e-07 -3.61962236e-01 -8.57119931e-11  9.89245602e-01  1.57240541e-03 
 6.61400000e-07 -3.61962236e-01 -8.57127702e-11  9.89245602e-01  1.57240541e-03 
 6.66400000e-07 -3.61962236e-01 -8.57135474e-11  9.89245602e-01  1.57240541e-03 
 6.71400000e-07 -3.61962236e-01 -8.57145466e-11  9.89245602e-01  1.57240541e-03 
 6.76400000e-07 -3.61962236e-01 -8.57155458e-11  9.89245602e-01  1.57240541e-03 
 6.81400000e-07 -3.61962236e-01 -8.57166560e-11  9.89245602e-01  1.57240541e-03 
 6.86400000e-07 -3.61962236e-01 -8.57176552e-11  9.89245602e-01  1.57240541e-03 
 6.91400000e-07 -3.61962236e-01 -8.57184324e-11  9.89245602e-01  1.57240541e-03 
 6.96400000e-07 -3.61962236e-01 -8.57190985e-11  9.89245602e-01  1.57240541e-03 
 7.01400000e-07 -3.61962236e-01 -8.57198756e-11  9.89245602e-01  1.57240541e-03 
 7.06400000e-07 -3.61962236e-01 -8.57202087e-11  9.89245602e-01  1.57240541e-03 
 7.11400000e-07 -3.61962236e-01 -8.57204308e-11  9.89245602e-01  1.57240541e-03 
 7.16400000e-07 -3.61962236e-01 -8.57212079e-11  9.89245602e-01  1.57240541e-03 
