 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98827462e-01  8.32586271e-01 
 7.97812500e-01 -2.43750000e-02 -3.88874088e-01  8.32587150e-01 
 7.98125000e-01 -2.37500000e-02 -3.78918640e-01  8.32588006e-01 
 7.98437500e-01 -2.31250000e-02 -3.68961315e-01  8.32588839e-01 
 7.98750000e-01 -2.25000000e-02 -3.59002288e-01  8.32589650e-01 
 7.99062500e-01 -2.18750000e-02 -3.49041714e-01  8.32590437e-01 
 7.99375000e-01 -2.12500000e-02 -3.39079729e-01  8.32591202e-01 
 7.99687500e-01 -2.06250000e-02 -3.29116457e-01  8.32591945e-01 
 8.00000000e-01 -2.00000000e-02 -3.19152006e-01  8.32592665e-01 
 8.00312500e-01 -1.93750000e-02 -3.09186474e-01  8.32593362e-01 
 8.00625000e-01 -1.87500000e-02 -2.99219951e-01  8.32594037e-01 
 8.00937500e-01 -1.81250000e-02 -2.89252514e-01  8.32594689e-01 
 8.01250000e-01 -1.75000000e-02 -2.79284238e-01  8.32595319e-01 
 8.01562500e-01 -1.68750000e-02 -2.69315186e-01  8.32595926e-01 
 8.01875000e-01 -1.62500000e-02 -2.59345419e-01  8.32596512e-01 
 8.02187500e-01 -1.56250000e-02 -2.49374992e-01  8.32597074e-01 
 8.02500000e-01 -1.50000000e-02 -2.39403954e-01  8.32597615e-01 
 8.02812500e-01 -1.43750000e-02 -2.29432351e-01  8.32598133e-01 
 8.03125000e-01 -1.37500000e-02 -2.19460227e-01  8.32598629e-01 
 8.03437500e-01 -1.31250000e-02 -2.09487619e-01  8.32599103e-01 
 8.03750000e-01 -1.25000000e-02 -1.99514565e-01  8.32599555e-01 
 8.04062500e-01 -1.18750000e-02 -1.89541099e-01  8.32599984e-01 
 8.04375000e-01 -1.12500000e-02 -1.79567251e-01  8.32600392e-01 
 8.04687500e-01 -1.06250000e-02 -1.69593052e-01  8.32600777e-01 
 8.05000000e-01 -1.00000000e-02 -1.59618528e-01  8.32601140e-01 
 8.05312500e-01 -9.37500000e-03 -1.49643707e-01  8.32601481e-01 
 8.05625000e-01 -8.75000000e-03 -1.39668612e-01  8.32601800e-01 
