 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.51540149e-01  8.99900194e-01 
 8.87812500e-01 -2.43750000e-02 -3.42751005e-01  8.99900202e-01 
 8.88125000e-01 -2.37500000e-02 -3.33961884e-01  8.99900210e-01 
 8.88437500e-01 -2.31250000e-02 -3.25172785e-01  8.99900218e-01 
 8.88750000e-01 -2.25000000e-02 -3.16383711e-01  8.99900226e-01 
 8.89062500e-01 -2.18750000e-02 -3.07594661e-01  8.99900233e-01 
 8.89375000e-01 -2.12500000e-02 -2.98805638e-01  8.99900240e-01 
 8.89687500e-01 -2.06250000e-02 -2.90016641e-01  8.99900247e-01 
 8.90000000e-01 -2.00000000e-02 -2.81227671e-01  8.99900254e-01 
 8.90312500e-01 -1.93750000e-02 -2.72438730e-01  8.99900261e-01 
 8.90625000e-01 -1.87500000e-02 -2.63649819e-01  8.99900267e-01 
 8.90937500e-01 -1.81250000e-02 -2.54860937e-01  8.99900273e-01 
 8.91250000e-01 -1.75000000e-02 -2.46072086e-01  8.99900279e-01 
 8.91562500e-01 -1.68750000e-02 -2.37283267e-01  8.99900285e-01 
 8.91875000e-01 -1.62500000e-02 -2.28494481e-01  8.99900290e-01 
 8.92187500e-01 -1.56250000e-02 -2.19705728e-01  8.99900296e-01 
 8.92500000e-01 -1.50000000e-02 -2.10917008e-01  8.99900301e-01 
 8.92812500e-01 -1.43750000e-02 -2.02128324e-01  8.99900306e-01 
 8.93125000e-01 -1.37500000e-02 -1.93339676e-01  8.99900310e-01 
 8.93437500e-01 -1.31250000e-02 -1.84551064e-01  8.99900315e-01 
 8.93750000e-01 -1.25000000e-02 -1.75762489e-01  8.99900319e-01 
 8.94062500e-01 -1.18750000e-02 -1.66973953e-01  8.99900323e-01 
 8.94375000e-01 -1.12500000e-02 -1.58185455e-01  8.99900327e-01 
 8.94687500e-01 -1.06250000e-02 -1.49396997e-01  8.99900331e-01 
 8.95000000e-01 -1.00000000e-02 -1.40608579e-01  8.99900334e-01 
 8.95312500e-01 -9.37500000e-03 -1.31820203e-01  8.99900337e-01 
 8.95625000e-01 -8.75000000e-03 -1.23031868e-01  8.99900340e-01 
 8.95937500e-01 -8.12500000e-03 -1.14243576e-01  8.99900343e-01 
 8.96250000e-01 -7.50000000e-03 -1.05455327e-01  8.99900346e-01 
 8.96562500e-01 -6.87500000e-03 -9.66671229e-02  8.99900348e-01 
 8.96875000e-01 -6.25000000e-03 -8.78789633e-02  8.99900350e-01 
 8.97187500e-01 -5.62500000e-03 -7.90908493e-02  8.99900352e-01 
 8.97500000e-01 -5.00000000e-03 -7.03027818e-02  8.99900354e-01 
 8.97812500e-01 -4.37500000e-03 -6.15147613e-02  8.99900356e-01 
 8.98125000e-01 -3.75000000e-03 -5.27267888e-02  8.99900357e-01 
 8.98437500e-01 -3.12500000e-03 -4.39388648e-02  8.99900358e-01 
 8.98750000e-01 -2.50000000e-03 -3.51509902e-02  8.99900359e-01 
 8.99062500e-01 -1.87500000e-03 -2.63631657e-02  8.99900360e-01 
 8.99375000e-01 -1.25000000e-03 -1.75753920e-02  8.99900360e-01 
 8.99687500e-01 -6.25000000e-04 -8.78766987e-03  8.99900361e-01 
 9.00000000e-01  3.99680289e-15  2.69173572e-12  8.99900361e-01 
 9.00312500e-01  6.25000000e-04  8.78766987e-03  8.99900361e-01 
 9.00625000e-01  1.25000000e-03  1.75753920e-02  8.99900360e-01 
 9.00937500e-01  1.87500000e-03  2.63631657e-02  8.99900360e-01 
 9.01250000e-01  2.50000000e-03  3.51509902e-02  8.99900359e-01 
 9.01562500e-01  3.12500000e-03  4.39388648e-02  8.99900358e-01 
 9.01875000e-01  3.75000000e-03  5.27267888e-02  8.99900357e-01 
 9.02187500e-01  4.37500000e-03  6.15147613e-02  8.99900356e-01 
 9.02500000e-01  5.00000000e-03  7.03027818e-02  8.99900354e-01 
 9.02812500e-01  5.62500000e-03  7.90908493e-02  8.99900352e-01 
 9.03125000e-01  6.25000000e-03  8.78789633e-02  8.99900350e-01 
 9.03437500e-01  6.87500000e-03  9.66671229e-02  8.99900348e-01 
 9.03750000e-01  7.50000000e-03  1.05455327e-01  8.99900346e-01 
 9.04062500e-01  8.12500000e-03  1.14243576e-01  8.99900343e-01 
 9.04375000e-01  8.75000000e-03  1.23031868e-01  8.99900340e-01 
 9.04687500e-01  9.37500000e-03  1.31820203e-01  8.99900337e-01 
 9.05000000e-01  1.00000000e-02  1.40608579e-01  8.99900334e-01 
 9.05312500e-01  1.06250000e-02  1.49396997e-01  8.99900331e-01 
 9.05625000e-01  1.12500000e-02  1.58185455e-01  8.99900327e-01 
 9.05937500e-01  1.18750000e-02  1.66973953e-01  8.99900323e-01 
 9.06250000e-01  1.25000000e-02  1.75762489e-01  8.99900319e-01 
 9.06562500e-01  1.31250000e-02  1.84551064e-01  8.99900315e-01 
 9.06875000e-01  1.37500000e-02  1.93339676e-01  8.99900310e-01 
 9.07187500e-01  1.43750000e-02  2.02128324e-01  8.99900306e-01 
 9.07500000e-01  1.50000000e-02  2.10917008e-01  8.99900301e-01 
 9.07812500e-01  1.56250000e-02  2.19705728e-01  8.99900296e-01 
 9.08125000e-01  1.62500000e-02  2.28494481e-01  8.99900290e-01 
 9.08437500e-01  1.68750000e-02  2.37283267e-01  8.99900285e-01 
 9.08750000e-01  1.75000000e-02  2.46072086e-01  8.99900279e-01 
 9.09062500e-01  1.81250000e-02  2.54860937e-01  8.99900273e-01 
 9.09375000e-01  1.87500000e-02  2.63649819e-01  8.99900267e-01 
 9.09687500e-01  1.93750000e-02  2.72438730e-01  8.99900261e-01 
 9.10000000e-01  2.00000000e-02  2.81227671e-01  8.99900254e-01 
 9.10312500e-01  2.06250000e-02  2.90016641e-01  8.99900247e-01 
 9.10625000e-01  2.12500000e-02  2.98805638e-01  8.99900240e-01 
 9.10937500e-01  2.18750000e-02  3.07594661e-01  8.99900233e-01 
 9.11250000e-01  2.25000000e-02  3.16383711e-01  8.99900226e-01 
 9.11562500e-01  2.31250000e-02  3.25172785e-01  8.99900218e-01 
 9.11875000e-01  2.37500000e-02  3.33961884e-01  8.99900210e-01 
 9.12187500e-01  2.43750000e-02  3.42751005e-01  8.99900202e-01 
 9.12500000e-01  2.50000000e-02  3.51540149e-01  8.99900194e-01 
