 time                   v(out)                
 5.772279999999523e-06  1.718068324769203e+00 
 5.773279999999523e-06  1.718068324769203e+00 
 5.774279999999522e-06  1.718068324769203e+00 
 5.775279999999522e-06  1.718068324769203e+00 
 5.776279999999522e-06  1.718068324769203e+00 
 5.777279999999521e-06  1.718068324769203e+00 
 5.778279999999521e-06  1.718068324769203e+00 
 5.779279999999521e-06  1.718068324769203e+00 
 5.780279999999520e-06  1.718068324769203e+00 
 5.781279999999520e-06  1.718068324769203e+00 
 5.782279999999520e-06  1.718068324769203e+00 
 5.783279999999519e-06  1.718068324769203e+00 
 5.784279999999519e-06  1.718068324769203e+00 
 5.785279999999519e-06  1.718068324769203e+00 
 5.786279999999518e-06  1.718068324769203e+00 
 5.787279999999518e-06  1.718068324769203e+00 
 5.788279999999518e-06  1.718068324769203e+00 
 5.789279999999517e-06  1.718068324769203e+00 
 5.790279999999517e-06  1.718068324769203e+00 
 5.791279999999517e-06  1.718068324769203e+00 
 5.792279999999516e-06  1.718068324769203e+00 
 5.793279999999516e-06  1.718068324769203e+00 
 5.794279999999516e-06  1.718068324769203e+00 
 5.795279999999515e-06  1.718068324769203e+00 
 5.796279999999515e-06  1.718068324769203e+00 
 5.797279999999514e-06  1.718068324769203e+00 
 5.798279999999514e-06  1.718068324769203e+00 
 5.799279999999514e-06  1.718068324769203e+00 
 5.800279999999513e-06  1.718068324769203e+00 
 5.801279999999513e-06  1.718068324769203e+00 
 5.802279999999513e-06  1.718068324769203e+00 
 5.803279999999512e-06  1.718068324769203e+00 
 5.804279999999512e-06  1.718068324769203e+00 
 5.805279999999512e-06  1.718068324769203e+00 
 5.806279999999511e-06  1.718068324769203e+00 
 5.807279999999511e-06  1.718068324769203e+00 
 5.808279999999511e-06  1.718068324769203e+00 
 5.809279999999510e-06  1.718068324769203e+00 
 5.810279999999510e-06  1.718068324769203e+00 
 5.811279999999510e-06  1.718068324769203e+00 
 5.812279999999509e-06  1.718068324769203e+00 
 5.813279999999509e-06  1.718068324769203e+00 
 5.814279999999509e-06  1.718068324769203e+00 
 5.815279999999508e-06  1.718068324769203e+00 
 5.816279999999508e-06  1.718068324769203e+00 
 5.817279999999508e-06  1.718068324769203e+00 
 5.818279999999507e-06  1.718068324769203e+00 
 5.819279999999507e-06  1.718068324769203e+00 
 5.820279999999506e-06  1.718068324769203e+00 
 5.821279999999506e-06  1.718068324769203e+00 
 5.822279999999506e-06  1.718068324769203e+00 
 5.823279999999505e-06  1.718068324769203e+00 
 5.824279999999505e-06  1.718068324769203e+00 
 5.825279999999505e-06  1.718068324769203e+00 
 5.826279999999504e-06  1.718068324769203e+00 
 5.827279999999504e-06  1.718068324769203e+00 
 5.828279999999504e-06  1.718068324769203e+00 
 5.829279999999503e-06  1.718068324769203e+00 
 5.830279999999503e-06  1.718068324769203e+00 
 5.831279999999503e-06  1.718068324769203e+00 
 5.832279999999502e-06  1.718068324769203e+00 
 5.833279999999502e-06  1.718068324769203e+00 
 5.834279999999502e-06  1.718068324769203e+00 
 5.835279999999501e-06  1.718068324769203e+00 
 5.836279999999501e-06  1.718068324769203e+00 
 5.837279999999501e-06  1.718068324769203e+00 
 5.838279999999500e-06  1.718068324769203e+00 
 5.839279999999500e-06  1.718068324769203e+00 
 5.840279999999499e-06  1.718068324769203e+00 
 5.841279999999499e-06  1.718068324769203e+00 
 5.842279999999499e-06  1.718068324769203e+00 
 5.843279999999498e-06  1.718068324769203e+00 
 5.844279999999498e-06  1.718068324769203e+00 
 5.845279999999498e-06  1.718068324769203e+00 
 5.846279999999497e-06  1.718068324769203e+00 
 5.847279999999497e-06  1.718068324769203e+00 
 5.848279999999497e-06  1.718068324769203e+00 
 5.849279999999496e-06  1.718068324769203e+00 
 5.850279999999496e-06  1.718068324769203e+00 
 5.851279999999496e-06  1.718068324769203e+00 
 5.852279999999495e-06  1.718068324769203e+00 
 5.853279999999495e-06  1.718068324769203e+00 
 5.854279999999495e-06  1.718068324769203e+00 
 5.855279999999494e-06  1.718068324769203e+00 
 5.856279999999494e-06  1.718068324769203e+00 
 5.857279999999494e-06  1.718068324769203e+00 
 5.858279999999493e-06  1.718068324769203e+00 
 5.859279999999493e-06  1.718068324769203e+00 
 5.860279999999493e-06  1.718068324769203e+00 
 5.861279999999492e-06  1.718068324769203e+00 
 5.862279999999492e-06  1.718068324769203e+00 
 5.863279999999491e-06  1.718068324769203e+00 
 5.864279999999491e-06  1.718068324769203e+00 
 5.865279999999491e-06  1.718068324769203e+00 
 5.866279999999490e-06  1.718068324769203e+00 
 5.867279999999490e-06  1.718068324769203e+00 
 5.868279999999490e-06  1.718068324769203e+00 
 5.869279999999489e-06  1.718068324769203e+00 
 5.870279999999489e-06  1.718068324769203e+00 
 5.871279999999489e-06  1.718068324769203e+00 
 5.872279999999488e-06  1.718068324769203e+00 
 5.873279999999488e-06  1.718068324769203e+00 
 5.874279999999488e-06  1.718068324769203e+00 
 5.875279999999487e-06  1.718068324769203e+00 
 5.876279999999487e-06  1.718068324769203e+00 
 5.877279999999487e-06  1.718068324769203e+00 
 5.878279999999486e-06  1.718068324769203e+00 
 5.879279999999486e-06  1.718068324769203e+00 
 5.880279999999486e-06  1.718068324769203e+00 
 5.881279999999485e-06  1.718068324769203e+00 
 5.882279999999485e-06  1.718068324769203e+00 
 5.883279999999485e-06  1.718068324769203e+00 
 5.884279999999484e-06  1.718068324769203e+00 
 5.885279999999484e-06  1.718068324769203e+00 
 5.886279999999483e-06  1.718068324769203e+00 
 5.887279999999483e-06  1.718068324769203e+00 
 5.888279999999483e-06  1.718068324769203e+00 
 5.889279999999482e-06  1.718068324769203e+00 
 5.890279999999482e-06  1.718068324769203e+00 
 5.891279999999482e-06  1.718068324769203e+00 
 5.892279999999481e-06  1.718068324769203e+00 
 5.893279999999481e-06  1.718068324769203e+00 
 5.894279999999481e-06  1.718068324769203e+00 
 5.895279999999480e-06  1.718068324769203e+00 
 5.896279999999480e-06  1.718068324769203e+00 
 5.897279999999480e-06  1.718068324769203e+00 
 5.898279999999479e-06  1.718068324769203e+00 
 5.899279999999479e-06  1.718068324769203e+00 
 5.900279999999479e-06  1.718068324769203e+00 
 5.901279999999478e-06  1.718068324769203e+00 
 5.902279999999478e-06  1.718068324769203e+00 
 5.903279999999478e-06  1.718068324769203e+00 
 5.904279999999477e-06  1.718068324769203e+00 
 5.905279999999477e-06  1.718068324769203e+00 
 5.906279999999477e-06  1.718068324769203e+00 
 5.907279999999476e-06  1.718068324769203e+00 
 5.908279999999476e-06  1.718068324769203e+00 
 5.909279999999475e-06  1.718068324769203e+00 
 5.910279999999475e-06  1.718068324769203e+00 
 5.911279999999475e-06  1.718068324769203e+00 
 5.912279999999474e-06  1.718068324769203e+00 
 5.913279999999474e-06  1.718068324769203e+00 
 5.914279999999474e-06  1.718068324769203e+00 
 5.915279999999473e-06  1.718068324769203e+00 
 5.916279999999473e-06  1.718068324769203e+00 
 5.917279999999473e-06  1.718068324769203e+00 
 5.918279999999472e-06  1.718068324769203e+00 
 5.919279999999472e-06  1.718068324769203e+00 
 5.920279999999472e-06  1.718068324769203e+00 
 5.921279999999471e-06  1.718068324769203e+00 
 5.922279999999471e-06  1.718068324769203e+00 
 5.923279999999471e-06  1.718068324769203e+00 
 5.924279999999470e-06  1.718068324769203e+00 
 5.925279999999470e-06  1.718068324769203e+00 
 5.926279999999470e-06  1.718068324769203e+00 
 5.927279999999469e-06  1.718068324769203e+00 
 5.928279999999469e-06  1.718068324769203e+00 
 5.929279999999468e-06  1.718068324769203e+00 
 5.930279999999468e-06  1.718068324769203e+00 
 5.931279999999468e-06  1.718068324769203e+00 
 5.932279999999467e-06  1.718068324769203e+00 
 5.933279999999467e-06  1.718068324769203e+00 
 5.934279999999467e-06  1.718068324769203e+00 
 5.935279999999466e-06  1.718068324769203e+00 
 5.936279999999466e-06  1.718068324769203e+00 
 5.937279999999466e-06  1.718068324769203e+00 
 5.938279999999465e-06  1.718068324769203e+00 
 5.939279999999465e-06  1.718068324769203e+00 
 5.940279999999465e-06  1.718068324769203e+00 
 5.941279999999464e-06  1.718068324769203e+00 
 5.942279999999464e-06  1.718068324769203e+00 
 5.943279999999464e-06  1.718068324769203e+00 
 5.944279999999463e-06  1.718068324769203e+00 
 5.945279999999463e-06  1.718068324769203e+00 
 5.946279999999463e-06  1.718068324769203e+00 
 5.947279999999462e-06  1.718068324769203e+00 
 5.948279999999462e-06  1.718068324769203e+00 
 5.949279999999462e-06  1.718068324769203e+00 
 5.950279999999461e-06  1.718068324769203e+00 
 5.951279999999461e-06  1.718068324769203e+00 
 5.952279999999460e-06  1.718068324769203e+00 
 5.953279999999460e-06  1.718068324769203e+00 
 5.954279999999460e-06  1.718068324769203e+00 
 5.955279999999459e-06  1.718068324769203e+00 
 5.956279999999459e-06  1.718068324769203e+00 
 5.957279999999459e-06  1.718068324769203e+00 
 5.958279999999458e-06  1.718068324769203e+00 
 5.959279999999458e-06  1.718068324769203e+00 
 5.960279999999458e-06  1.718068324769203e+00 
 5.961279999999457e-06  1.718068324769203e+00 
 5.962279999999457e-06  1.718068324769203e+00 
 5.963279999999457e-06  1.718068324769203e+00 
 5.964279999999456e-06  1.718068324769203e+00 
 5.965279999999456e-06  1.718068324769203e+00 
 5.966279999999456e-06  1.718068324769203e+00 
 5.967279999999455e-06  1.718068324769203e+00 
 5.968279999999455e-06  1.718068324769203e+00 
 5.969279999999455e-06  1.718068324769203e+00 
 5.970279999999454e-06  1.718068324769203e+00 
 5.971279999999454e-06  1.718068324769203e+00 
 5.972279999999454e-06  1.718068324769203e+00 
 5.973279999999453e-06  1.718068324769203e+00 
 5.974279999999453e-06  1.718068324769203e+00 
 5.975279999999452e-06  1.718068324769203e+00 
 5.976279999999452e-06  1.718068324769203e+00 
 5.977279999999452e-06  1.718068324769203e+00 
 5.978279999999451e-06  1.718068324769203e+00 
 5.979279999999451e-06  1.718068324769203e+00 
 5.980279999999451e-06  1.718068324769203e+00 
 5.981279999999450e-06  1.718068324769203e+00 
 5.982279999999450e-06  1.718068324769203e+00 
 5.983279999999450e-06  1.718068324769203e+00 
 5.984279999999449e-06  1.718068324769203e+00 
 5.985279999999449e-06  1.718068324769203e+00 
 5.986279999999449e-06  1.718068324769203e+00 
 5.987279999999448e-06  1.718068324769203e+00 
 5.988279999999448e-06  1.718068324769203e+00 
 5.989279999999448e-06  1.718068324769203e+00 
 5.990279999999447e-06  1.718068324769203e+00 
 5.991279999999447e-06  1.718068324769203e+00 
 5.992279999999447e-06  1.718068324769203e+00 
 5.993279999999446e-06  1.718068324769203e+00 
 5.994279999999446e-06  1.718068324769203e+00 
 5.995279999999445e-06  1.718068324769203e+00 
 5.996279999999445e-06  1.718068324769203e+00 
 5.997279999999445e-06  1.718068324769203e+00 
 5.998279999999444e-06  1.718068324769203e+00 
 5.999279999999444e-06  1.718068324769203e+00 
 6.000279999999444e-06  1.718068324769203e+00 
 6.001279999999443e-06  1.718068324769203e+00 
 6.002279999999443e-06  1.718068324769203e+00 
 6.003279999999443e-06  1.718068324769203e+00 
 6.004279999999442e-06  1.718068324769203e+00 
 6.005279999999442e-06  1.718068324769203e+00 
 6.006279999999442e-06  1.718068324769203e+00 
 6.007279999999441e-06  1.718068324769203e+00 
 6.008279999999441e-06  1.718068324769203e+00 
 6.009279999999441e-06  1.718068324769203e+00 
 6.010279999999440e-06  1.718068324769203e+00 
 6.011279999999440e-06  1.718068324769203e+00 
 6.012279999999440e-06  1.718068324769203e+00 
 6.013279999999439e-06  1.718068324769203e+00 
 6.014279999999439e-06  1.718068324769203e+00 
 6.015279999999439e-06  1.718068324769203e+00 
 6.016279999999438e-06  1.718068324769203e+00 
 6.017279999999438e-06  1.718068324769203e+00 
 6.018279999999437e-06  1.718068324769203e+00 
 6.019279999999437e-06  1.718068324769203e+00 
 6.020279999999437e-06  1.718068324769203e+00 
 6.021279999999436e-06  1.718068324769203e+00 
 6.022279999999436e-06  1.718068324769203e+00 
 6.023279999999436e-06  1.718068324769203e+00 
 6.024279999999435e-06  1.718068324769203e+00 
 6.025279999999435e-06  1.718068324769203e+00 
 6.026279999999435e-06  1.718068324769203e+00 
 6.027279999999434e-06  1.718068324769203e+00 
 6.028279999999434e-06  1.718068324769203e+00 
 6.029279999999434e-06  1.718068324769203e+00 
 6.030279999999433e-06  1.718068324769203e+00 
 6.031279999999433e-06  1.718068324769203e+00 
 6.032279999999433e-06  1.718068324769203e+00 
 6.033279999999432e-06  1.718068324769203e+00 
 6.034279999999432e-06  1.718068324769203e+00 
 6.035279999999432e-06  1.718068324769203e+00 
 6.036279999999431e-06  1.718068324769203e+00 
 6.037279999999431e-06  1.718068324769203e+00 
 6.038279999999431e-06  1.718068324769203e+00 
 6.039279999999430e-06  1.718068324769203e+00 
 6.040279999999430e-06  1.718068324769203e+00 
 6.041279999999429e-06  1.718068324769203e+00 
 6.042279999999429e-06  1.718068324769203e+00 
 6.043279999999429e-06  1.718068324769203e+00 
 6.044279999999428e-06  1.718068324769203e+00 
 6.045279999999428e-06  1.718068324769203e+00 
 6.046279999999428e-06  1.718068324769203e+00 
 6.047279999999427e-06  1.718068324769203e+00 
 6.048279999999427e-06  1.718068324769203e+00 
 6.049279999999427e-06  1.718068324769203e+00 
 6.050279999999426e-06  1.718068324769203e+00 
 6.051279999999426e-06  1.718068324769203e+00 
 6.052279999999426e-06  1.718068324769203e+00 
 6.053279999999425e-06  1.718068324769203e+00 
 6.054279999999425e-06  1.718068324769203e+00 
 6.055279999999425e-06  1.718068324769203e+00 
 6.056279999999424e-06  1.718068324769203e+00 
 6.057279999999424e-06  1.718068324769203e+00 
 6.058279999999424e-06  1.718068324769203e+00 
 6.059279999999423e-06  1.718068324769203e+00 
 6.060279999999423e-06  1.718068324769203e+00 
 6.061279999999423e-06  1.718068324769203e+00 
 6.062279999999422e-06  1.718068324769203e+00 
 6.063279999999422e-06  1.718068324769203e+00 
 6.064279999999421e-06  1.718068324769203e+00 
 6.065279999999421e-06  1.718068324769203e+00 
 6.066279999999421e-06  1.718068324769203e+00 
 6.067279999999420e-06  1.718068324769203e+00 
 6.068279999999420e-06  1.718068324769203e+00 
 6.069279999999420e-06  1.718068324769203e+00 
 6.070279999999419e-06  1.718068324769203e+00 
 6.071279999999419e-06  1.718068324769203e+00 
 6.072279999999419e-06  1.718068324769203e+00 
 6.073279999999418e-06  1.718068324769203e+00 
 6.074279999999418e-06  1.718068324769203e+00 
 6.075279999999418e-06  1.718068324769203e+00 
 6.076279999999417e-06  1.718068324769203e+00 
 6.077279999999417e-06  1.718068324769203e+00 
 6.078279999999417e-06  1.718068324769203e+00 
 6.079279999999416e-06  1.718068324769203e+00 
 6.080279999999416e-06  1.718068324769203e+00 
 6.081279999999416e-06  1.718068324769203e+00 
 6.082279999999415e-06  1.718068324769203e+00 
 6.083279999999415e-06  1.718068324769203e+00 
 6.084279999999414e-06  1.718068324769203e+00 
 6.085279999999414e-06  1.718068324769203e+00 
 6.086279999999414e-06  1.718068324769203e+00 
 6.087279999999413e-06  1.718068324769203e+00 
 6.088279999999413e-06  1.718068324769203e+00 
 6.089279999999413e-06  1.718068324769203e+00 
 6.090279999999412e-06  1.718068324769203e+00 
 6.091279999999412e-06  1.718068324769203e+00 
 6.092279999999412e-06  1.718068324769203e+00 
 6.093279999999411e-06  1.718068324769203e+00 
 6.094279999999411e-06  1.718068324769203e+00 
 6.095279999999411e-06  1.718068324769203e+00 
 6.096279999999410e-06  1.718068324769203e+00 
 6.097279999999410e-06  1.718068324769203e+00 
 6.098279999999410e-06  1.718068324769203e+00 
 6.099279999999409e-06  1.718068324769203e+00 
 6.100279999999409e-06  1.718068324769203e+00 
 6.101279999999409e-06  1.718068324769203e+00 
 6.102279999999408e-06  1.718068324769203e+00 
 6.103279999999408e-06  1.718068324769203e+00 
 6.104279999999408e-06  1.718068324769203e+00 
 6.105279999999407e-06  1.718068324769203e+00 
 6.106279999999407e-06  1.718068324769203e+00 
 6.107279999999406e-06  1.718068324769203e+00 
 6.108279999999406e-06  1.718068324769203e+00 
 6.109279999999406e-06  1.718068324769203e+00 
 6.110279999999405e-06  1.718068324769203e+00 
 6.111279999999405e-06  1.718068324769203e+00 
 6.112279999999405e-06  1.718068324769203e+00 
 6.113279999999404e-06  1.718068324769203e+00 
 6.114279999999404e-06  1.718068324769203e+00 
 6.115279999999404e-06  1.718068324769203e+00 
 6.116279999999403e-06  1.718068324769203e+00 
 6.117279999999403e-06  1.718068324769203e+00 
 6.118279999999403e-06  1.718068324769203e+00 
 6.119279999999402e-06  1.718068324769203e+00 
 6.120279999999402e-06  1.718068324769203e+00 
 6.121279999999402e-06  1.718068324769203e+00 
 6.122279999999401e-06  1.718068324769203e+00 
 6.123279999999401e-06  1.718068324769203e+00 
 6.124279999999401e-06  1.718068324769203e+00 
 6.125279999999400e-06  1.718068324769203e+00 
 6.126279999999400e-06  1.718068324769203e+00 
 6.127279999999400e-06  1.718068324769203e+00 
 6.128279999999399e-06  1.718068324769203e+00 
 6.129279999999399e-06  1.718068324769203e+00 
 6.130279999999398e-06  1.718068324769203e+00 
 6.131279999999398e-06  1.718068324769203e+00 
 6.132279999999398e-06  1.718068324769203e+00 
 6.133279999999397e-06  1.718068324769203e+00 
 6.134279999999397e-06  1.718068324769203e+00 
 6.135279999999397e-06  1.718068324769203e+00 
 6.136279999999396e-06  1.718068324769203e+00 
 6.137279999999396e-06  1.718068324769203e+00 
 6.138279999999396e-06  1.718068324769203e+00 
 6.139279999999395e-06  1.718068324769203e+00 
 6.140279999999395e-06  1.718068324769203e+00 
 6.141279999999395e-06  1.718068324769203e+00 
 6.142279999999394e-06  1.718068324769203e+00 
 6.143279999999394e-06  1.718068324769203e+00 
 6.144279999999394e-06  1.718068324769203e+00 
 6.145279999999393e-06  1.718068324769203e+00 
 6.146279999999393e-06  1.718068324769203e+00 
 6.147279999999393e-06  1.718068324769203e+00 
 6.148279999999392e-06  1.718068324769203e+00 
 6.149279999999392e-06  1.718068324769203e+00 
 6.150279999999391e-06  1.718068324769203e+00 
 6.151279999999391e-06  1.718068324769203e+00 
 6.152279999999391e-06  1.718068324769203e+00 
 6.153279999999390e-06  1.718068324769203e+00 
 6.154279999999390e-06  1.718068324769203e+00 
 6.155279999999390e-06  1.718068324769203e+00 
 6.156279999999389e-06  1.718068324769203e+00 
 6.157279999999389e-06  1.718068324769203e+00 
 6.158279999999389e-06  1.718068324769203e+00 
 6.159279999999388e-06  1.718068324769203e+00 
 6.160279999999388e-06  1.718068324769203e+00 
 6.161279999999388e-06  1.718068324769203e+00 
 6.162279999999387e-06  1.718068324769203e+00 
 6.163279999999387e-06  1.718068324769203e+00 
 6.164279999999387e-06  1.718068324769203e+00 
 6.165279999999386e-06  1.718068324769203e+00 
 6.166279999999386e-06  1.718068324769203e+00 
 6.167279999999386e-06  1.718068324769203e+00 
 6.168279999999385e-06  1.718068324769203e+00 
 6.169279999999385e-06  1.718068324769203e+00 
 6.170279999999385e-06  1.718068324769203e+00 
 6.171279999999384e-06  1.718068324769203e+00 
 6.172279999999384e-06  1.718068324769203e+00 
 6.173279999999383e-06  1.718068324769203e+00 
 6.174279999999383e-06  1.718068324769203e+00 
 6.175279999999383e-06  1.718068324769203e+00 
 6.176279999999382e-06  1.718068324769203e+00 
 6.177279999999382e-06  1.718068324769203e+00 
 6.178279999999382e-06  1.718068324769203e+00 
 6.179279999999381e-06  1.718068324769203e+00 
 6.180279999999381e-06  1.718068324769203e+00 
 6.181279999999381e-06  1.718068324769203e+00 
 6.182279999999380e-06  1.718068324769203e+00 
 6.183279999999380e-06  1.718068324769203e+00 
 6.184279999999380e-06  1.718068324769203e+00 
 6.185279999999379e-06  1.718068324769203e+00 
 6.186279999999379e-06  1.718068324769203e+00 
 6.187279999999379e-06  1.718068324769203e+00 
 6.188279999999378e-06  1.718068324769203e+00 
 6.189279999999378e-06  1.718068324769203e+00 
 6.190279999999378e-06  1.718068324769203e+00 
 6.191279999999377e-06  1.718068324769203e+00 
 6.192279999999377e-06  1.718068324769203e+00 
 6.193279999999377e-06  1.718068324769203e+00 
 6.194279999999376e-06  1.718068324769203e+00 
 6.195279999999376e-06  1.718068324769203e+00 
 6.196279999999375e-06  1.718068324769203e+00 
 6.197279999999375e-06  1.718068324769203e+00 
 6.198279999999375e-06  1.718068324769203e+00 
 6.199279999999374e-06  1.718068324769203e+00 
 6.200279999999374e-06  1.718068324769203e+00 
 6.201279999999374e-06  1.718068324769203e+00 
 6.202279999999373e-06  1.718068324769203e+00 
 6.203279999999373e-06  1.718068324769203e+00 
 6.204279999999373e-06  1.718068324769203e+00 
 6.205279999999372e-06  1.718068324769203e+00 
 6.206279999999372e-06  1.718068324769203e+00 
 6.207279999999372e-06  1.718068324769203e+00 
 6.208279999999371e-06  1.718068324769203e+00 
 6.209279999999371e-06  1.718068324769203e+00 
 6.210279999999371e-06  1.718068324769203e+00 
 6.211279999999370e-06  1.718068324769203e+00 
 6.212279999999370e-06  1.718068324769203e+00 
 6.213279999999370e-06  1.718068324769203e+00 
 6.214279999999369e-06  1.718068324769203e+00 
 6.215279999999369e-06  1.718068324769203e+00 
 6.216279999999369e-06  1.718068324769203e+00 
 6.217279999999368e-06  1.718068324769203e+00 
 6.218279999999368e-06  1.718068324769203e+00 
 6.219279999999367e-06  1.718068324769203e+00 
 6.220279999999367e-06  1.718068324769203e+00 
 6.221279999999367e-06  1.718068324769203e+00 
 6.222279999999366e-06  1.718068324769203e+00 
 6.223279999999366e-06  1.718068324769203e+00 
 6.224279999999366e-06  1.718068324769203e+00 
 6.225279999999365e-06  1.718068324769203e+00 
 6.226279999999365e-06  1.718068324769203e+00 
 6.227279999999365e-06  1.718068324769203e+00 
 6.228279999999364e-06  1.718068324769203e+00 
 6.229279999999364e-06  1.718068324769203e+00 
 6.230279999999364e-06  1.718068324769203e+00 
 6.231279999999363e-06  1.718068324769203e+00 
 6.232279999999363e-06  1.718068324769203e+00 
 6.233279999999363e-06  1.718068324769203e+00 
 6.234279999999362e-06  1.718068324769203e+00 
 6.235279999999362e-06  1.718068324769203e+00 
 6.236279999999362e-06  1.718068324769203e+00 
 6.237279999999361e-06  1.718068324769203e+00 
 6.238279999999361e-06  1.718068324769203e+00 
 6.239279999999360e-06  1.718068324769203e+00 
 6.240279999999360e-06  1.718068324769203e+00 
 6.241279999999360e-06  1.718068324769203e+00 
 6.242279999999359e-06  1.718068324769203e+00 
 6.243279999999359e-06  1.718068324769203e+00 
 6.244279999999359e-06  1.718068324769203e+00 
 6.245279999999358e-06  1.718068324769203e+00 
 6.246279999999358e-06  1.718068324769203e+00 
 6.247279999999358e-06  1.718068324769203e+00 
 6.248279999999357e-06  1.718068324769203e+00 
 6.249279999999357e-06  1.718068324769203e+00 
 6.250279999999357e-06  1.718068324769203e+00 
 6.251279999999356e-06  1.718068324769203e+00 
 6.252279999999356e-06  1.718068324769203e+00 
 6.253279999999356e-06  1.718068324769203e+00 
 6.254279999999355e-06  1.718068324769203e+00 
 6.255279999999355e-06  1.718068324769203e+00 
 6.256279999999355e-06  1.718068324769203e+00 
 6.257279999999354e-06  1.718068324769203e+00 
 6.258279999999354e-06  1.718068324769203e+00 
 6.259279999999354e-06  1.718068324769203e+00 
 6.260279999999353e-06  1.718068324769203e+00 
 6.261279999999353e-06  1.718068324769203e+00 
 6.262279999999352e-06  1.718068324769203e+00 
 6.263279999999352e-06  1.718068324769203e+00 
 6.264279999999352e-06  1.718068324769203e+00 
 6.265279999999351e-06  1.718068324769203e+00 
 6.266279999999351e-06  1.718068324769203e+00 
 6.267279999999351e-06  1.718068324769203e+00 
 6.268279999999350e-06  1.718068324769203e+00 
 6.269279999999350e-06  1.718068324769203e+00 
 6.270279999999350e-06  1.718068324769203e+00 
 6.271279999999349e-06  1.718068324769203e+00 
 6.272279999999349e-06  1.718068324769203e+00 
 6.273279999999349e-06  1.718068324769203e+00 
 6.274279999999348e-06  1.718068324769203e+00 
 6.275279999999348e-06  1.718068324769203e+00 
 6.276279999999348e-06  1.718068324769203e+00 
 6.277279999999347e-06  1.718068324769203e+00 
 6.278279999999347e-06  1.718068324769203e+00 
 6.279279999999347e-06  1.718068324769203e+00 
 6.280279999999346e-06  1.718068324769203e+00 
 6.281279999999346e-06  1.718068324769203e+00 
 6.282279999999346e-06  1.718068324769203e+00 
 6.283279999999345e-06  1.718068324769203e+00 
 6.284279999999345e-06  1.718068324769203e+00 
 6.285279999999344e-06  1.718068324769203e+00 
 6.286279999999344e-06  1.718068324769203e+00 
 6.287279999999344e-06  1.718068324769203e+00 
 6.288279999999343e-06  1.718068324769203e+00 
 6.289279999999343e-06  1.718068324769203e+00 
 6.290279999999343e-06  1.718068324769203e+00 
 6.291279999999342e-06  1.718068324769203e+00 
 6.292279999999342e-06  1.718068324769203e+00 
 6.293279999999342e-06  1.718068324769203e+00 
 6.294279999999341e-06  1.718068324769203e+00 
 6.295279999999341e-06  1.718068324769203e+00 
 6.296279999999341e-06  1.718068324769203e+00 
 6.297279999999340e-06  1.718068324769203e+00 
 6.298279999999340e-06  1.718068324769203e+00 
 6.299279999999340e-06  1.718068324769203e+00 
 6.300279999999339e-06  1.718068324769203e+00 
 6.301279999999339e-06  1.718068324769203e+00 
 6.302279999999339e-06  1.718068324769203e+00 
 6.303279999999338e-06  1.718068324769203e+00 
 6.304279999999338e-06  1.718068324769203e+00 
 6.305279999999337e-06  1.718068324769203e+00 
 6.306279999999337e-06  1.718068324769203e+00 
 6.307279999999337e-06  1.718068324769203e+00 
 6.308279999999336e-06  1.718068324769203e+00 
 6.309279999999336e-06  1.718068324769203e+00 
 6.310279999999336e-06  1.718068324769203e+00 
 6.311279999999335e-06  1.718068324769203e+00 
 6.312279999999335e-06  1.718068324769203e+00 
 6.313279999999335e-06  1.718068324769203e+00 
 6.314279999999334e-06  1.718068324769203e+00 
 6.315279999999334e-06  1.718068324769203e+00 
 6.316279999999334e-06  1.718068324769203e+00 
 6.317279999999333e-06  1.718068324769203e+00 
 6.318279999999333e-06  1.718068324769203e+00 
 6.319279999999333e-06  1.718068324769203e+00 
 6.320279999999332e-06  1.718068324769203e+00 
 6.321279999999332e-06  1.718068324769203e+00 
 6.322279999999332e-06  1.718068324769203e+00 
 6.323279999999331e-06  1.718068324769203e+00 
 6.324279999999331e-06  1.718068324769203e+00 
 6.325279999999331e-06  1.718068324769203e+00 
 6.326279999999330e-06  1.718068324769203e+00 
 6.327279999999330e-06  1.718068324769203e+00 
 6.328279999999329e-06  1.718068324769203e+00 
 6.329279999999329e-06  1.718068324769203e+00 
 6.330279999999329e-06  1.718068324769203e+00 
 6.331279999999328e-06  1.718068324769203e+00 
 6.332279999999328e-06  1.718068324769203e+00 
 6.333279999999328e-06  1.718068324769203e+00 
 6.334279999999327e-06  1.718068324769203e+00 
 6.335279999999327e-06  1.718068324769203e+00 
 6.336279999999327e-06  1.718068324769203e+00 
 6.337279999999326e-06  1.718068324769203e+00 
 6.338279999999326e-06  1.718068324769203e+00 
 6.339279999999326e-06  1.718068324769203e+00 
 6.340279999999325e-06  1.718068324769203e+00 
 6.341279999999325e-06  1.718068324769203e+00 
 6.342279999999325e-06  1.718068324769203e+00 
 6.343279999999324e-06  1.718068324769203e+00 
 6.344279999999324e-06  1.718068324769203e+00 
 6.345279999999324e-06  1.718068324769203e+00 
 6.346279999999323e-06  1.718068324769203e+00 
 6.347279999999323e-06  1.718068324769203e+00 
 6.348279999999323e-06  1.718068324769203e+00 
 6.349279999999322e-06  1.718068324769203e+00 
 6.350279999999322e-06  1.718068324769203e+00 
 6.351279999999321e-06  1.718068324769203e+00 
 6.352279999999321e-06  1.718068324769203e+00 
 6.353279999999321e-06  1.718068324769203e+00 
