 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.087505133845e+00  1.087505133845e+00  6.837667964264e-01  6.618175435756e-01 -8.403133185877e-05 
