 frequency       onoise_spectrum inoise_spectrum
 8.91250938e+01  6.53359679e-06  2.10058956e-07 
 9.12010839e+01  6.46679315e-06  2.07911180e-07 
 9.33254301e+01  6.40068391e-06  2.05785729e-07 
 9.54992586e+01  6.33526176e-06  2.03682369e-07 
 9.77237221e+01  6.27051948e-06  2.01600866e-07 
 1.00000000e+02  6.20644990e-06  1.99540992e-07 
 1.02329299e+02  6.14304596e-06  1.97502518e-07 
 1.04712855e+02  6.08030064e-06  1.95485220e-07 
 1.07151931e+02  6.01820702e-06  1.93488874e-07 
 1.09647820e+02  5.95675826e-06  1.91513260e-07 
 1.12201845e+02  5.89594756e-06  1.89558161e-07 
 1.14815362e+02  5.83576822e-06  1.87623360e-07 
 1.17489755e+02  5.77621362e-06  1.85708644e-07 
 1.20226443e+02  5.71727717e-06  1.83813803e-07 
 1.23026877e+02  5.65895240e-06  1.81938628e-07 
 1.25892541e+02  5.60123287e-06  1.80082911e-07 
 1.28824955e+02  5.54411223e-06  1.78246449e-07 
 1.31825674e+02  5.48758420e-06  1.76429040e-07 
 1.34896288e+02  5.43164254e-06  1.74630483e-07 
 1.38038426e+02  5.37628112e-06  1.72850581e-07 
 1.41253754e+02  5.32149383e-06  1.71089138e-07 
 1.44543977e+02  5.26727466e-06  1.69345960e-07 
 1.47910839e+02  5.21361765e-06  1.67620856e-07 
 1.51356125e+02  5.16051691e-06  1.65913636e-07 
 1.54881662e+02  5.10796659e-06  1.64224113e-07 
 1.58489319e+02  5.05596094e-06  1.62552100e-07 
 1.62181010e+02  5.00449424e-06  1.60897416e-07 
 1.65958691e+02  4.95356085e-06  1.59259878e-07 
 1.69824365e+02  4.90315517e-06  1.57639306e-07 
 1.73780083e+02  4.85327169e-06  1.56035523e-07 
 1.77827941e+02  4.80390494e-06  1.54448353e-07 
 1.81970086e+02  4.75504950e-06  1.52877622e-07 
 1.86208714e+02  4.70670002e-06  1.51323158e-07 
 1.90546072e+02  4.65885121e-06  1.49784791e-07 
 1.94984460e+02  4.61149783e-06  1.48262352e-07 
 1.99526231e+02  4.56463470e-06  1.46755675e-07 
 2.04173794e+02  4.51825669e-06  1.45264595e-07 
 2.08929613e+02  4.47235872e-06  1.43788949e-07 
 2.13796209e+02  4.42693579e-06  1.42328575e-07 
 2.18776162e+02  4.38198292e-06  1.40883314e-07 
 2.23872114e+02  4.33749520e-06  1.39453008e-07 
 2.29086765e+02  4.29346778e-06  1.38037501e-07 
 2.34422882e+02  4.24989584e-06  1.36636638e-07 
 2.39883292e+02  4.20677463e-06  1.35250266e-07 
 2.45470892e+02  4.16409944e-06  1.33878234e-07 
 2.51188643e+02  4.12186563e-06  1.32520392e-07 
 2.57039578e+02  4.08006857e-06  1.31176592e-07 
 2.63026799e+02  4.03870372e-06  1.29846688e-07 
 2.69153480e+02  3.99776656e-06  1.28530535e-07 
 2.75422870e+02  3.95725264e-06  1.27227989e-07 
 2.81838293e+02  3.91715755e-06  1.25938908e-07 
 2.88403150e+02  3.87747691e-06  1.24663153e-07 
 2.95120923e+02  3.83820641e-06  1.23400583e-07 
 3.01995172e+02  3.79934177e-06  1.22151063e-07 
 3.09029543e+02  3.76087877e-06  1.20914455e-07 
 3.16227766e+02  3.72281323e-06  1.19690626e-07 
 3.23593657e+02  3.68514100e-06  1.18479442e-07 
 3.31131121e+02  3.64785799e-06  1.17280771e-07 
 3.38844156e+02  3.61096016e-06  1.16094484e-07 
 3.46736850e+02  3.57444348e-06  1.14920452e-07 
 3.54813389e+02  3.53830401e-06  1.13758547e-07 
 3.63078055e+02  3.50253781e-06  1.12608643e-07 
 3.71535229e+02  3.46714100e-06  1.11470615e-07 
 3.80189396e+02  3.43210975e-06  1.10344340e-07 
 3.89045145e+02  3.39744026e-06  1.09229696e-07 
 3.98107171e+02  3.36312876e-06  1.08126562e-07 
 4.07380278e+02  3.32917154e-06  1.07034817e-07 
 4.16869383e+02  3.29556492e-06  1.05954345e-07 
 4.26579519e+02  3.26230526e-06  1.04885028e-07 
 4.36515832e+02  3.22938896e-06  1.03826750e-07 
 4.46683592e+02  3.19681246e-06  1.02779397e-07 
 4.57088190e+02  3.16457223e-06  1.01742855e-07 
 4.67735141e+02  3.13266478e-06  1.00717012e-07 
 4.78630092e+02  3.10108666e-06  9.97017571e-08 
 4.89778819e+02  3.06983446e-06  9.86969809e-08 
 5.01187234e+02  3.03890480e-06  9.77025747e-08 
 5.12861384e+02  3.00829434e-06  9.67184309e-08 
 5.24807460e+02  2.97799978e-06  9.57444434e-08 
 5.37031796e+02  2.94801784e-06  9.47805068e-08 
 5.49540874e+02  2.91834528e-06  9.38265171e-08 
 5.62341325e+02  2.88897891e-06  9.28823715e-08 
 5.75439937e+02  2.85991555e-06  9.19479681e-08 
 5.88843655e+02  2.83115208e-06  9.10232060e-08 
 6.02559586e+02  2.80268539e-06  9.01079857e-08 
 6.16595002e+02  2.77451241e-06  8.92022084e-08 
 6.30957344e+02  2.74663011e-06  8.83057766e-08 
 6.45654229e+02  2.71903548e-06  8.74185937e-08 
 6.60693448e+02  2.69172556e-06  8.65405641e-08 
 6.76082975e+02  2.66469739e-06  8.56715935e-08 
 6.91830971e+02  2.63794809e-06  8.48115882e-08 
 7.07945784e+02  2.61147476e-06  8.39604557e-08 
 7.24435960e+02  2.58527455e-06  8.31181045e-08 
 7.41310241e+02  2.55934467e-06  8.22844440e-08 
 7.58577575e+02  2.53368230e-06  8.14593847e-08 
 7.76247117e+02  2.50828471e-06  8.06428378e-08 
 7.94328235e+02  2.48314915e-06  7.98347156e-08 
 8.12830516e+02  2.45827293e-06  7.90349315e-08 
 8.31763771e+02  2.43365339e-06  7.82433994e-08 
 8.51138038e+02  2.40928787e-06  7.74600345e-08 
 8.70963590e+02  2.38517376e-06  7.66847527e-08 
 8.91250938e+02  2.36130848e-06  7.59174708e-08 
 9.12010839e+02  2.33768947e-06  7.51581066e-08 
