 frequency              onoise_spectrum        inoise_spectrum       
 1.744482698999256e+00  4.640967685708234e-06  4.434025452093895e-06 
 1.778279410038925e+00  4.602184648078818e-06  4.396971762517980e-06 
 1.812730881184701e+00  4.563729395194341e-06  4.360231241660798e-06 
 1.847849797422293e+00  4.525599120535130e-06  4.323801208145552e-06 
 1.883649089489803e+00  4.487791041969289e-06  4.287679003896964e-06 
 1.920141938638804e+00  4.450302401534884e-06  4.251861993931321e-06 
 1.957341781487663e+00  4.413130465229052e-06  4.216347566155734e-06 
 1.995262314968882e+00  4.376272522794557e-06  4.181133131164602e-06 
 2.033917501372295e+00  4.339725887512289e-06  4.146216122040013e-06 
 2.073321573485958e+00  4.303487895991996e-06  4.111593994153336e-06 
 2.113489039836649e+00  4.267555907967704e-06  4.077264224969033e-06 
 2.154434690031886e+00  4.231927306093206e-06  4.043224313848910e-06 
 2.196173600205439e+00  4.196599495740009e-06  4.009471781860072e-06 
 2.238721138568343e+00  4.161569904797402e-06  3.976004171582842e-06 
 2.282092971067454e+00  4.126835983474241e-06  3.942819046922241e-06 
 2.326305067153629e+00  4.092395204100583e-06  3.909913992917766e-06 
 2.371373705661659e+00  4.058245060935574e-06  3.877286615560478e-06 
 2.417315480804108e+00  4.024383069971633e-06  3.844934541605502e-06 
 2.464147308281285e+00  3.990806768744620e-06  3.812855418390556e-06 
 2.511886431509584e+00  3.957513716143563e-06  3.781046913655074e-06 
 2.560550427970480e+00  3.924501492222224e-06  3.749506715358196e-06 
 2.610157215682541e+00  3.891767698013512e-06  3.718232531504288e-06 
 2.660725059798814e+00  3.859309955344184e-06  3.687222089963439e-06 
 2.712272579332033e+00  3.827125906652488e-06  3.656473138298193e-06 
 2.764818754010113e+00  3.795213214806007e-06  3.625983443589242e-06 
 2.818382931264459e+00  3.763569562921962e-06  3.595750792265176e-06 
 2.872984833353670e+00  3.732192654189804e-06  3.565772989930455e-06 
 2.928644564625242e+00  3.701080211693737e-06  3.536047861197639e-06 
 2.985382618917966e+00  3.670229978238101e-06  3.506573249520439e-06 
 3.043219887107728e+00  3.639639716174440e-06  3.477347017027670e-06 
 3.102177664799508e+00  3.609307207228324e-06  3.448367044358390e-06 
 3.162277660168387e+00  3.579230252330021e-06  3.419631230500421e-06 
 3.223542001952470e+00  3.549406671445852e-06  3.391137492627997e-06 
 3.285993247600662e+00  3.519834303410326e-06  3.362883765943113e-06 
 3.349654391578285e+00  3.490511005759635e-06  3.334868003514957e-06 
 3.414548873833610e+00  3.461434654569446e-06  3.307088176125531e-06 
 3.480700588428419e+00  3.432603144289437e-06  3.279542272112043e-06 
 3.548133892335763e+00  3.404014387583922e-06  3.252228297213371e-06 
 3.616873614408168e+00  3.375666315170891e-06  3.225144274417515e-06 
 3.686945064519584e+00  3.347556875663156e-06  3.198288243809643e-06 
 3.758374042884451e+00  3.319684035412773e-06  3.171658262422356e-06 
 3.831186849557297e+00  3.292045778352738e-06  3.145252404085938e-06 
 3.905410294116390e+00  3.264640105845358e-06  3.119068759282826e-06 
 3.981071705534982e+00  3.237465036527515e-06  3.093105434999042e-06 
 4.058198942243808e+00  3.210518606159900e-06  3.067360554581726e-06 
 4.136820402388517e+00  3.183798867476139e-06  3.041832257593560e-06 
 4.216965034285833e+00  3.157303890033746e-06  3.016518699671018e-06 
 4.298662347082288e+00  3.131031760068196e-06  2.991418052385231e-06 
 4.381942421619448e+00  3.104980580344528e-06  2.966528503099338e-06 
 4.466835921509642e+00  3.079148470013537e-06  2.941848254831903e-06 
 4.553374104426261e+00  3.053533564467712e-06  2.917375526118808e-06 
 4.641588833612791e+00  3.028134015199030e-06  2.893108550877482e-06 
 4.731512589614817e+00  3.002947989657799e-06  2.869045578272369e-06 
 4.823178482239319e+00  2.977973671113052e-06  2.845184872580945e-06 
 4.916620262745656e+00  2.953209258512955e-06  2.821524713061271e-06 
 5.011872336272736e+00  2.928652966348566e-06  2.798063393820324e-06 
 5.108969774506941e+00  2.904303024517457e-06  2.774799223685505e-06 
 5.207948328595478e+00  2.880157678187729e-06  2.751730526073156e-06 
 5.308844442309899e+00  2.856215187665785e-06  2.728855638863253e-06 
 5.411695265464652e+00  2.832473828262369e-06  2.706172914271044e-06 
 5.516538667595595e+00  2.808931890162526e-06  2.683680718722650e-06 
 5.623413251903506e+00  2.785587678293839e-06  2.661377432729577e-06 
 5.732358369467730e+00  2.762439512199134e-06  2.639261450766782e-06 
 5.843414133735193e+00  2.739485725906830e-06  2.617331181148870e-06 
 5.956621435290122e+00  2.716724667805725e-06  2.595585045910429e-06 
 6.072021956909904e+00  2.694154700517937e-06  2.574021480685048e-06 
 6.189658188912625e+00  2.671774200775952e-06  2.552638934586785e-06 
 6.309573444801952e+00  2.649581559297385e-06  2.531435870092102e-06 
 6.431811877215107e+00  2.627575180664196e-06  2.510410762922962e-06 
 6.556418494179809e+00  2.605753483200573e-06  2.489562101930947e-06 
 6.683439175686167e+00  2.584114898853400e-06  2.468888388983088e-06 
 6.812920690579634e+00  2.562657873072702e-06  2.448388138847208e-06 
 6.944910713781234e+00  2.541380864693448e-06  2.428059879079210e-06 
 7.079457843841402e+00  2.520282345819180e-06  2.407902149912170e-06 
 7.216611620833906e+00  2.499360801705625e-06  2.387913504144571e-06 
 7.356422544596438e+00  2.478614730646241e-06  2.368092507031792e-06 
 7.498942093324583e+00  2.458042643857789e-06  2.348437736175637e-06 
 7.644222742526028e+00  2.437643065367099e-06  2.328947781417153e-06 
 7.792317984341968e+00  2.417414531900892e-06  2.309621244730781e-06 
 7.943282347242842e+00  2.397355592773060e-06  2.290456740117113e-06 
 8.097171416105647e+00  2.377464809775118e-06  2.271452893497817e-06 
 8.254041852680212e+00  2.357740757068613e-06  2.252608342612876e-06 
 8.413951416451980e+00  2.338182021075539e-06  2.233921736916414e-06 
 8.576958985908970e+00  2.318787200371915e-06  2.215391737474234e-06 
 8.743124580220766e+00  2.299554905581684e-06  2.197017016863123e-06 
 8.912509381337486e+00  2.280483759272742e-06  2.178796259071004e-06 
 9.085175756516900e+00  2.261572395850528e-06  2.160728159395719e-06 
 9.261187281287969e+00  2.242819461456021e-06  2.142811424347162e-06 
 9.440608762859268e+00  2.224223613864227e-06  2.125044771550556e-06 
 9.623506263980921e+00  2.205783522381182e-06  2.107426929648167e-06 
 9.809947127268810e+00  2.187497867744154e-06  2.089956638203392e-06 
 1.000000000000004e+01  2.169365342021938e-06  2.072632647606325e-06 
 1.019373485938877e+01  2.151384648516373e-06  2.055453718978850e-06 
 1.039122303835173e+01  2.133554501663646e-06  2.038418624080934e-06 
 1.059253725177293e+01  2.115873626938254e-06  2.021526145218552e-06 
 1.079775162327714e+01  2.098340760756261e-06  2.004775075151335e-06 
 1.100694171252214e+01  2.080954650380093e-06  1.988164217001783e-06 
 1.122018454301968e+01  2.063714053823915e-06  1.971692384164515e-06 
 1.143755863049543e+01  2.046617739760585e-06  1.955358400217723e-06 
 1.165914401179836e+01  2.029664487428049e-06  1.939161098833401e-06 
 1.188502227437023e+01  2.012853086537843e-06  1.923099323690496e-06 
 1.211527658628593e+01  1.996182337184201e-06  1.907171928387195e-06 
 1.234999172687590e+01  1.979651049752731e-06  1.891377776354442e-06 
 1.258925411794172e+01  1.963258044831986e-06  1.875715740771192e-06 
 1.283315185557657e+01  1.947002153123919e-06  1.860184704478798e-06 
 1.308177474260200e+01  1.930882215356219e-06  1.844783559897163e-06 
 1.333521432163330e+01  1.914897082194995e-06  1.829511208941715e-06 
 1.359356390878532e+01  1.899045614158608e-06  1.814366562940529e-06 
 1.385691862803134e+01  1.883326681531521e-06  1.799348542552520e-06 
 1.412537544622761e+01  1.867739164279713e-06  1.784456077686261e-06 
 1.439903320881639e+01  1.852281951966674e-06  1.769688107420057e-06 
 1.467799267622076e+01  1.836953943669477e-06  1.755043579921443e-06 
 1.496235656094440e+01  1.821754047896382e-06  1.740521452368713e-06 
 1.525222956539026e+01  1.806681182505283e-06  1.726120690872739e-06 
 1.554771842041181e+01  1.791734274621698e-06  1.711840270398928e-06 
 1.584893192461121e+01  1.776912260558837e-06  1.697679174690655e-06 
 1.615598098439882e+01  1.762214085737798e-06  1.683636396192983e-06 
 1.646897865482876e+01  1.747638704607672e-06  1.669710935976441e-06 
 1.678804018122569e+01  1.733185080568496e-06  1.655901803663511e-06 
 1.711328304161789e+01  1.718852185892435e-06  1.642208017352852e-06 
 1.744482698999263e+01  1.704639001647335e-06  1.628628603547052e-06 
 1.778279410038932e+01  1.690544517619863e-06  1.615162597078369e-06 
 1.812730881184708e+01  1.676567732240825e-06  1.601809041037984e-06 
 1.847849797422300e+01  1.662707652508890e-06  1.588566986702833e-06 
 1.883649089489810e+01  1.648963293917297e-06  1.575435493465642e-06 
 1.920141938638811e+01  1.635333680379571e-06  1.562413628763920e-06 
 1.957341781487670e+01  1.621817844156843e-06  1.549500468010543e-06 
 1.995262314968890e+01  1.608414825785056e-06  1.536695094524328e-06 
 2.033917501372302e+01  1.595123674003911e-06  1.523996599461929e-06 
 2.073321573485966e+01  1.581943445684882e-06  1.511404081749309e-06 
 2.113489039836658e+01  1.568873205761502e-06  1.498916648014945e-06 
 2.154434690031895e+01  1.555912027158885e-06  1.486533412522424e-06 
 2.196173600205448e+01  1.543058990724841e-06  1.474253497104909e-06 
 2.238721138568352e+01  1.530313185161440e-06  1.462076031099588e-06 
 2.282092971067463e+01  1.517673706956190e-06  1.450000151281743e-06 
 2.326305067153639e+01  1.505139660315253e-06  1.438025001801369e-06 
 2.371373705661668e+01  1.492710157096451e-06  1.426149734119002e-06 
 2.417315480804117e+01  1.480384316743404e-06  1.414373506942251e-06 
 2.464147308281295e+01  1.468161266218604e-06  1.402695486162900e-06 
 2.511886431509594e+01  1.456040139939813e-06  1.391114844795121e-06 
 2.560550427970491e+01  1.444020079714565e-06  1.379630762913751e-06 
 2.610157215682552e+01  1.432100234676777e-06  1.368242427592900e-06 
 2.660725059798825e+01  1.420279761222992e-06  1.356949032845783e-06 
 2.712272579332044e+01  1.408557822949623e-06  1.345749779564257e-06 
 2.764818754010124e+01  1.396933590590725e-06  1.334643875459834e-06 
 2.818382931264470e+01  1.385406241956449e-06  1.323630535004062e-06 
 2.872984833353682e+01  1.373974961871439e-06  1.312708979370731e-06 
 2.928644564625254e+01  1.362638942114474e-06  1.301878436377512e-06 
 2.985382618917978e+01  1.351397381358221e-06  1.291138140428404e-06 
 3.043219887107740e+01  1.340249485109890e-06  1.280487332457317e-06 
 3.102177664799520e+01  1.329194465651701e-06  1.269925259871275e-06 
 3.162277660168399e+01  1.318231541982860e-06  1.259451176494335e-06 
 3.223542001952483e+01  1.307359939761135e-06  1.249064342512550e-06 
 3.285993247600675e+01  1.296578891245646e-06  1.238764024418831e-06 
 3.349654391578298e+01  1.285887635239238e-06  1.228549494958200e-06 
 3.414548873833623e+01  1.275285417033048e-06  1.218420033074357e-06 
 3.480700588428433e+01  1.264771488349365e-06  1.208374923855600e-06 
 3.548133892335778e+01  1.254345107286727e-06  1.198413458482170e-06 
 3.616873614408183e+01  1.244005538264714e-06  1.188534934173373e-06 
 3.686945064519600e+01  1.233752051969400e-06  1.178738654135737e-06 
 3.758374042884466e+01  1.223583925299338e-06  1.169023927511037e-06 
 3.831186849557313e+01  1.213500441311801e-06  1.159390069325280e-06 
 3.905410294116406e+01  1.203500889169817e-06  1.149836400438053e-06 
 3.981071705534999e+01  1.193584564089325e-06  1.140362247491874e-06 
 4.058198942243826e+01  1.183750767287299e-06  1.130966942862560e-06 
 4.136820402388535e+01  1.173998805929462e-06  1.121649824609708e-06 
 4.216965034285851e+01  1.164327993079648e-06  1.112410236427838e-06 
 4.298662347082306e+01  1.154737647648096e-06  1.103247527597128e-06 
 4.381942421619467e+01  1.145227094342180e-06  1.094161052936673e-06 
 4.466835921509661e+01  1.135795663615342e-06  1.085150172755135e-06 
 4.553374104426280e+01  1.126442691618414e-06  1.076214252804568e-06 
 4.641588833612811e+01  1.117167520149919e-06  1.067352664233024e-06 
 4.731512589614837e+01  1.107969496607874e-06  1.058564783538273e-06 
 4.823178482239340e+01  1.098847973941223e-06  1.049849992521559e-06 
 4.916620262745678e+01  1.089802310602363e-06  1.041207678241949e-06 
 5.011872336272758e+01  1.080831870499336e-06  1.032637232971265e-06 
 5.108969774506964e+01  1.071936022949351e-06  1.024138054148943e-06 
 5.207948328595500e+01  1.063114142631713e-06  1.015709544337717e-06 
 5.308844442309921e+01  1.054365609542043e-06  1.007351111179260e-06 
 5.411695265464675e+01  1.045689808946448e-06  9.990621673510805e-07 
 5.516538667595619e+01  1.037086131336046e-06  9.908421305224265e-07 
 5.623413251903531e+01  1.028553972382175e-06  9.826904233118699e-07 
 5.732358369467754e+01  1.020092732891722e-06  9.746064732446519e-07 
 5.843414133735218e+01  1.011701818762983e-06  9.665897127102330e-07 
 5.956621435290148e+01  1.003380640941867e-06  9.586395789205874e-07 
 6.072021956909929e+01  9.951286153785231e-07  9.507555138690763e-07 
 6.189658188912651e+01  9.869451629844269e-07  9.429369642887969e-07 
 6.309573444801979e+01  9.788297095893993e-07  9.351833816122078e-07 
 6.431811877215135e+01  9.707816858997695e-07  9.274942219305144e-07 
 6.556418494179837e+01  9.628005274561173e-07  9.198689459538582e-07 
 6.683439175686196e+01  9.548856745921602e-07  9.123070189716862e-07 
 6.812920690579664e+01  9.470365723928457e-07  9.048079108128577e-07 
 6.944910713781265e+01  9.392526706545143e-07  8.973710958075184e-07 
 7.079457843841433e+01  9.315334238434597e-07  8.899960527475888e-07 
 7.216611620833937e+01  9.238782910567429e-07  8.826822648490875e-07 
 7.356422544596469e+01  9.162867359815991e-07  8.754292197138476e-07 
 7.498942093324617e+01  9.087582268567492e-07  8.682364092919330e-07 
 7.644222742526063e+01  9.012922364327465e-07  8.611033298442437e-07 
 7.792317984342003e+01  8.938882419337994e-07  8.540294819058157e-07 
 7.943282347242878e+01  8.865457250189795e-07  8.470143702487301e-07 
 8.097171416105684e+01  8.792641717443151e-07  8.400575038459808e-07 
 8.254041852680250e+01  8.720430725251051e-07  8.331583958355910e-07 
 8.413951416452018e+01  8.648819220985875e-07  8.263165634845577e-07 
 8.576958985909010e+01  8.577802194866845e-07  8.195315281538672e-07 
 8.743124580220807e+01  8.507374679593957e-07  8.128028152627453e-07 
 8.912509381337527e+01  8.437531749985273e-07  8.061299542547291e-07 
 9.085175756516942e+01  8.368268522613148e-07  7.995124785625043e-07 
 9.261187281288011e+01  8.299580155447733e-07  7.929499255738625e-07 
 9.440608762859311e+01  8.231461847503755e-07  7.864418365982041e-07 
 9.623506263980966e+01  8.163908838483939e-07  7.799877568322412e-07 
 9.809947127268855e+01  8.096916408439223e-07  7.735872353274187e-07 
 1.000000000000008e+02  8.030479877413486e-07  7.672398249564317e-07 
 1.019373485938881e+02  7.964594605106875e-07  7.609450823806374e-07 
 1.039122303835178e+02  7.899255990536006e-07  7.547025680176791e-07 
 1.059253725177298e+02  7.834459471695943e-07  7.485118460092982e-07 
 1.079775162327719e+02  7.770200525225818e-07  7.423724841893927e-07 
 1.100694171252219e+02  7.706474666080773e-07  7.362840540525335e-07 
 1.122018454301973e+02  7.643277447202682e-07  7.302461307225683e-07 
 1.143755863049548e+02  7.580604459194201e-07  7.242582929215345e-07 
 1.165914401179842e+02  7.518451329998566e-07  7.183201229390602e-07 
 1.188502227437029e+02  7.456813724580035e-07  7.124312066017803e-07 
 1.211527658628599e+02  7.395687344603506e-07  7.065911332427141e-07 
 1.234999172687595e+02  7.335067928127746e-07  7.007994956719859e-07 
 1.258925411794178e+02  7.274951249288027e-07  6.950558901465282e-07 
 1.283315185557662e+02  7.215333117990811e-07  6.893599163409612e-07 
 1.308177474260206e+02  7.156209379607279e-07  6.837111773181375e-07 
 1.333521432163336e+02  7.097575914671313e-07  6.781092795004291e-07 
 1.359356390878538e+02  7.039428638577269e-07  6.725538326408176e-07 
 1.385691862803140e+02  6.981763501283150e-07  6.670444497946041e-07 
 1.412537544622767e+02  6.924576487016699e-07  6.615807472911537e-07 
 1.439903320881646e+02  6.867863613980069e-07  6.561623447058040e-07 
 1.467799267622083e+02  6.811620934062384e-07  6.507888648323721e-07 
 1.496235656094447e+02  6.755844532550317e-07  6.454599336556721e-07 
 1.525222956539033e+02  6.700530527844963e-07  6.401751803240684e-07 
 1.554771842041188e+02  6.645675071176582e-07  6.349342371226215e-07 
 1.584893192461128e+02  6.591274346326986e-07  6.297367394463897e-07 
 1.615598098439889e+02  6.537324569350410e-07  6.245823257737000e-07 
 1.646897865482883e+02  6.483821988300253e-07  6.194706376401470e-07 
 1.678804018122576e+02  6.430762882952246e-07  6.144013196122305e-07 
 1.711328304161796e+02  6.378143564538157e-07  6.093740192615643e-07 
 1.744482698999270e+02  6.325960375475563e-07  6.043883871395370e-07 
 1.778279410038939e+02  6.274209689101711e-07  5.994440767514839e-07 
 1.812730881184716e+02  6.222887909411800e-07  5.945407445318865e-07 
 1.847849797422308e+02  6.171991470795179e-07  5.896780498191480e-07 
 1.883649089489818e+02  6.121516837779370e-07  5.848556548310368e-07 
 1.920141938638820e+02  6.071460504770542e-07  5.800732246400046e-07 
 1.957341781487679e+02  6.021818995800672e-07  5.753304271490382e-07 
 1.995262314968899e+02  5.972588864275249e-07  5.706269330674314e-07 
 2.033917501372311e+02  5.923766692722446e-07  5.659624158869498e-07 
 2.073321573485975e+02  5.875349092545685e-07  5.613365518580440e-07 
 2.113489039836667e+02  5.827332703777210e-07  5.567490199665805e-07 
 2.154434690031904e+02  5.779714194835814e-07  5.521995019103261e-07 
 2.196173600205457e+02  5.732490262284306e-07  5.476876820761090e-07 
 2.238721138568361e+02  5.685657630590150e-07  5.432132475166734e-07 
 2.282092971067473e+02  5.639213051888140e-07  5.387758879282156e-07 
 2.326305067153649e+02  5.593153305745609e-07  5.343752956279469e-07 
 2.371373705661678e+02  5.547475198928495e-07  5.300111655315089e-07 
 2.417315480804128e+02  5.502175565170011e-07  5.256831951311160e-07 
 2.464147308281306e+02  5.457251264942450e-07  5.213910844736942e-07 
 2.511886431509605e+02  5.412699185229030e-07  5.171345361390240e-07 
 2.560550427970502e+02  5.368516239299275e-07  5.129132552183530e-07 
 2.610157215682563e+02  5.324699366484427e-07  5.087269492928643e-07 
 2.660725059798837e+02  5.281245531957507e-07  5.045753284127710e-07 
 2.712272579332056e+02  5.238151726512901e-07  5.004581050760589e-07 
 2.764818754010136e+02  5.195414966349943e-07  4.963749942081311e-07 
 2.818382931264483e+02  5.153032292855362e-07  4.923257131406612e-07 
 2.872984833353694e+02  5.111000772391204e-07  4.883099815915674e-07 
 2.928644564625267e+02  5.069317496081792e-07  4.843275216446856e-07 
 2.985382618917990e+02  5.027979579604416e-07  4.803780577294960e-07 
 3.043219887107753e+02  4.986984162980642e-07  4.764613166015476e-07 
 3.102177664799533e+02  4.946328410368565e-07  4.725770273223195e-07 
 3.162277660168412e+02  4.906009509860567e-07  4.687249212401025e-07 
 3.223542001952496e+02  4.866024673278770e-07  4.649047319702858e-07 
 3.285993247600689e+02  4.826371135973572e-07  4.611161953762430e-07 
 3.349654391578312e+02  4.787046156624914e-07  4.573590495503148e-07 
 3.414548873833638e+02  4.748047017044644e-07  4.536330347948304e-07 
 3.480700588428447e+02  4.709371021979208e-07  4.499378936034285e-07 
 3.548133892335792e+02  4.671015498917532e-07  4.462733706425208e-07 
 3.616873614408197e+02  4.632977797896516e-07  4.426392127328701e-07 
 3.686945064519614e+02  4.595255291310077e-07  4.390351688312177e-07 
 3.758374042884482e+02  4.557845373721317e-07  4.354609900124029e-07 
 3.831186849557329e+02  4.520745461672973e-07  4.319164294513024e-07 
 3.905410294116422e+02  4.483952993502497e-07  4.284012424050498e-07 
 3.981071705535015e+02  4.447465429157491e-07  4.249151861954733e-07 
 4.058198942243842e+02  4.411280250012566e-07  4.214580201915895e-07 
 4.136820402388552e+02  4.375394958687436e-07  4.180295057922340e-07 
 4.216965034285868e+02  4.339807078868596e-07  4.146294064089725e-07 
 4.298662347082324e+02  4.304514155129307e-07  4.112574874490062e-07 
 4.381942421619485e+02  4.269513752754707e-07  4.079135162983379e-07 
 4.466835921509680e+02  4.234803457566188e-07  4.045972623050870e-07 
 4.553374104426299e+02  4.200380875746611e-07  4.013084967627562e-07 
 4.641588833612830e+02  4.166243633668909e-07  3.980469928938658e-07 
 4.731512589614857e+02  4.132389377726837e-07  3.948125258337656e-07 
 4.823178482239360e+02  4.098815774163514e-07  3.916048726142816e-07 
 4.916620262745698e+02  4.065520508904733e-07  3.884238121478100e-07 
 5.011872336272779e+02  4.032501287392998e-07  3.852691252113295e-07 
 5.108969774506985e+02  3.999755834422574e-07  3.821405944308675e-07 
 5.207948328595522e+02  3.967281893974414e-07  3.790380042655280e-07 
 5.308844442309944e+02  3.935077229057746e-07  3.759611409924971e-07 
 5.411695265464699e+02  3.903139621545746e-07  3.729097926911797e-07 
 5.516538667595644e+02  3.871466872017791e-07  3.698837492283931e-07 
 5.623413251903556e+02  3.840056799602725e-07  3.668828022430657e-07 
 5.732358369467780e+02  3.808907241820349e-07  3.639067451313933e-07 
 5.843414133735243e+02  3.778016054427313e-07  3.609553730319174e-07 
 5.956621435290174e+02  3.747381111263282e-07  3.580284828108917e-07 
 6.072021956909956e+02  3.717000304097625e-07  3.551258730477605e-07 
 6.189658188912678e+02  3.686871542479828e-07  3.522473440205498e-07 
 6.309573444802006e+02  3.656992753587822e-07  3.493926976917767e-07 
 6.431811877215163e+02  3.627361882080711e-07  3.465617376940785e-07 
 6.556418494179866e+02  3.597976889950881e-07  3.437542693161718e-07 
 6.683439175686225e+02  3.568835756376865e-07  3.409700994889164e-07 
 6.812920690579693e+02  3.539936477581142e-07  3.382090367715397e-07 
 6.944910713781295e+02  3.511277066683855e-07  3.354708913377578e-07 
 7.079457843841464e+02  3.482855553561809e-07  3.327554749623827e-07 
 7.216611620833969e+02  3.454669984707777e-07  3.300626010077100e-07 
 7.356422544596502e+02  3.426718423089238e-07  3.273920844101579e-07 
 7.498942093324649e+02  3.398998948010569e-07  3.247437416670576e-07 
 7.644222742526096e+02  3.371509654975434e-07  3.221173908234990e-07 
 7.792317984342036e+02  3.344248655550239e-07  3.195128514593332e-07 
 7.943282347242912e+02  3.317214077229145e-07  3.169299446761926e-07 
 8.097171416105718e+02  3.290404063299450e-07  3.143684930847413e-07 
 8.254041852680285e+02  3.263816772709794e-07  3.118283207919596e-07 
 8.413951416452054e+02  3.237450379937385e-07  3.093092533886468e-07 
 8.576958985909047e+02  3.211303074857886e-07  3.068111179367236e-07 
 8.743124580220845e+02  3.185373062616084e-07  3.043337429571384e-07 
 8.912509381337566e+02  3.159658563496769e-07  3.018769584174008e-07 
 9.085175756516981e+02  3.134157812797672e-07  2.994405957194712e-07 
 9.261187281288051e+02  3.108869060704762e-07  2.970244876878685e-07 
 9.440608762859353e+02  3.083790572164376e-07  2.946284685573712e-07 
 9.623506263981008e+02  3.058920626761246e-07  2.922523739615202e-07 
 9.809947127268898e+02  3.034257518594517e-07  2.898960409206183e-07 
 1.000000000000013e+03  3.009799556156497e-07  2.875593078302680e-07 
 1.019373485938886e+03  2.985545062211159e-07  2.852420144497076e-07 
 1.039122303835182e+03  2.961492373674171e-07  2.829440018903518e-07 
 1.059253725177302e+03  2.937639841494347e-07  2.806651126045171e-07 
 1.079775162327723e+03  2.913985830535937e-07  2.784051903741026e-07 
 1.100694171252224e+03  2.890528719461065e-07  2.761640802994404e-07 
 1.122018454301978e+03  2.867266900614727e-07  2.739416287882730e-07 
 1.143755863049553e+03  2.844198779909295e-07  2.717376835446809e-07 
 1.165914401179847e+03  2.821322776710732e-07  2.695520935583434e-07 
 1.188502227437034e+03  2.798637323725638e-07  2.673847090936220e-07 
 1.211527658628604e+03  2.776140866889500e-07  2.652353816789289e-07 
 1.234999172687601e+03  2.753831865255170e-07  2.631039640961055e-07 
 1.258925411794184e+03  2.731708790883609e-07  2.609903103699768e-07 
 1.283315185557668e+03  2.709770128733356e-07  2.588942757577654e-07 
 1.308177474260211e+03  2.688014376553515e-07  2.568157167388982e-07 
 1.333521432163342e+03  2.666440044776343e-07  2.547544910047919e-07 
 1.359356390878544e+03  2.645045656409470e-07  2.527104574484693e-07 
 1.385691862803146e+03  2.623829746932042e-07  2.506834761546922e-07 
 1.412537544622773e+03  2.602790864189729e-07  2.486734083899494e-07 
 1.439903320881652e+03  2.581927568289805e-07  2.466801165924490e-07 
 1.467799267622089e+03  2.561238431499186e-07  2.447034643622922e-07 
 1.496235656094454e+03  2.540722038143053e-07  2.427433164519330e-07 
 1.525222956539040e+03  2.520376984501796e-07  2.407995387562304e-07 
 1.554771842041195e+03  2.500201878712824e-07  2.388719983031337e-07 
 1.584893192461135e+03  2.480195340669398e-07  2.369605632439545e-07 
 1.615598098439896e+03  2.460356001923042e-07  2.350651028441463e-07 
 1.646897865482891e+03  2.440682505585194e-07  2.331854874738493e-07 
 1.678804018122584e+03  2.421173506230260e-07  2.313215885986815e-07 
 1.711328304161804e+03  2.401827669799496e-07  2.294732787705133e-07 
 1.744482698999278e+03  2.382643673505923e-07  2.276404316183873e-07 
 1.778279410038948e+03  2.363620205739458e-07  2.258229218395329e-07 
 1.812730881184724e+03  2.344755965972648e-07  2.240206251903596e-07 
 1.847849797422317e+03  2.326049664668230e-07  2.222334184774979e-07 
 1.883649089489827e+03  2.307500023186928e-07  2.204611795492224e-07 
 1.920141938638829e+03  2.289105773695691e-07  2.187037872865231e-07 
 1.957341781487688e+03  2.270865659076809e-07  2.169611215944806e-07 
 1.995262314968908e+03  2.252778432838495e-07  2.152330633937686e-07 
 2.033917501372321e+03  2.234842859024853e-07  2.135194946120138e-07 
