 frequency              gain                  
 2.417315480804117e+01  4.039501999546119e+00 
 2.464147308281295e+01  4.039501999542992e+00 
 2.511886431509594e+01  4.039501999539681e+00 
 2.560550427970491e+01  4.039501999536223e+00 
 2.610157215682552e+01  4.039501999532715e+00 
 2.660725059798825e+01  4.039501999529071e+00 
 2.712272579332044e+01  4.039501999525188e+00 
 2.764818754010124e+01  4.039501999521009e+00 
 2.818382931264470e+01  4.039501999516918e+00 
 2.872984833353682e+01  4.039501999512576e+00 
 2.928644564625254e+01  4.039501999508076e+00 
 2.985382618917978e+01  4.039501999503487e+00 
 3.043219887107740e+01  4.039501999498654e+00 
 3.102177664799520e+01  4.039501999493425e+00 
 3.162277660168399e+01  4.039501999488210e+00 
 3.223542001952483e+01  4.039501999482777e+00 
 3.285993247600675e+01  4.039501999477184e+00 
 3.349654391578298e+01  4.039501999471105e+00 
 3.414548873833623e+01  4.039501999465098e+00 
 3.480700588428433e+01  4.039501999458767e+00 
 3.548133892335778e+01  4.039501999452202e+00 
 3.616873614408183e+01  4.039501999445372e+00 
 3.686945064519600e+01  4.039501999438130e+00 
 3.758374042884466e+01  4.039501999430711e+00 
 3.831186849557313e+01  4.039501999423059e+00 
 3.905410294116406e+01  4.039501999414932e+00 
 3.981071705534999e+01  4.039501999406706e+00 
 4.058198942243826e+01  4.039501999398144e+00 
 4.136820402388535e+01  4.039501999388998e+00 
 4.216965034285851e+01  4.039501999379745e+00 
 4.298662347082306e+01  4.039501999370085e+00 
 4.381942421619467e+01  4.039501999359925e+00 
 4.466835921509661e+01  4.039501999349475e+00 
 4.553374104426280e+01  4.039501999338494e+00 
 4.641588833612811e+01  4.039501999327305e+00 
 4.731512589614837e+01  4.039501999315601e+00 
 4.823178482239340e+01  4.039501999303317e+00 
 4.916620262745678e+01  4.039501999290694e+00 
 5.011872336272758e+01  4.039501999277424e+00 
 5.108969774506964e+01  4.039501999263801e+00 
 5.207948328595500e+01  4.039501999249499e+00 
 5.308844442309921e+01  4.039501999234842e+00 
 5.411695265464675e+01  4.039501999219313e+00 
 5.516538667595619e+01  4.039501999203337e+00 
 5.623413251903531e+01  4.039501999186846e+00 
 5.732358369467754e+01  4.039501999169556e+00 
 5.843414133735218e+01  4.039501999151508e+00 
 5.956621435290148e+01  4.039501999133001e+00 
 6.072021956909929e+01  4.039501999113598e+00 
 6.189658188912651e+01  4.039501999093469e+00 
 6.309573444801979e+01  4.039501999072551e+00 
 6.431811877215135e+01  4.039501999050979e+00 
 6.556418494179837e+01  4.039501999028422e+00 
 6.683439175686196e+01  4.039501999004909e+00 
 6.812920690579664e+01  4.039501998980527e+00 
 6.944910713781265e+01  4.039501998955179e+00 
 7.079457843841433e+01  4.039501998928890e+00 
 7.216611620833937e+01  4.039501998901558e+00 
 7.356422544596469e+01  4.039501998873180e+00 
 7.498942093324617e+01  4.039501998843742e+00 
 7.644222742526063e+01  4.039501998813074e+00 
 7.792317984342003e+01  4.039501998781052e+00 
 7.943282347242878e+01  4.039501998747986e+00 
 8.097171416105684e+01  4.039501998713630e+00 
 8.254041852680250e+01  4.039501998677700e+00 
 8.413951416452018e+01  4.039501998640670e+00 
 8.576958985909010e+01  4.039501998602098e+00 
 8.743124580220807e+01  4.039501998561917e+00 
 8.912509381337527e+01  4.039501998520116e+00 
 9.085175756516942e+01  4.039501998476926e+00 
 9.261187281288011e+01  4.039501998431848e+00 
 9.440608762859311e+01  4.039501998385021e+00 
 9.623506263980966e+01  4.039501998336340e+00 
 9.809947127268855e+01  4.039501998286033e+00 
 1.000000000000008e+02  4.039501998233532e+00 
 1.019373485938881e+02  4.039501998178757e+00 
 1.039122303835178e+02  4.039501998122157e+00 
 1.059253725177298e+02  4.039501998063324e+00 
 1.079775162327719e+02  4.039501998002182e+00 
 1.100694171252219e+02  4.039501997938461e+00 
 1.122018454301973e+02  4.039501997872467e+00 
 1.143755863049548e+02  4.039501997803774e+00 
 1.165914401179842e+02  4.039501997732514e+00 
 1.188502227437029e+02  4.039501997658331e+00 
 1.211527658628599e+02  4.039501997581276e+00 
 1.234999172687595e+02  4.039501997501231e+00 
 1.258925411794178e+02  4.039501997418047e+00 
 1.283315185557662e+02  4.039501997331448e+00 
 1.308177474260206e+02  4.039501997241674e+00 
 1.333521432163336e+02  4.039501997148261e+00 
 1.359356390878538e+02  4.039501997051422e+00 
 1.385691862803140e+02  4.039501996950562e+00 
 1.412537544622767e+02  4.039501996845802e+00 
 1.439903320881646e+02  4.039501996737049e+00 
 1.467799267622083e+02  4.039501996624028e+00 
 1.496235656094447e+02  4.039501996506421e+00 
 1.525222956539033e+02  4.039501996384178e+00 
 1.554771842041188e+02  4.039501996257445e+00 
 1.584893192461128e+02  4.039501996125596e+00 
 1.615598098439889e+02  4.039501995988450e+00 
 1.646897865482883e+02  4.039501995846188e+00 
 1.678804018122576e+02  4.039501995698139e+00 
 1.711328304161796e+02  4.039501995544550e+00 
 1.744482698999270e+02  4.039501995384859e+00 
 1.778279410038939e+02  4.039501995218735e+00 
 1.812730881184716e+02  4.039501995046368e+00 
 1.847849797422308e+02  4.039501994867049e+00 
 1.883649089489818e+02  4.039501994680832e+00 
 1.920141938638820e+02  4.039501994487388e+00 
 1.957341781487679e+02  4.039501994286164e+00 
 1.995262314968899e+02  4.039501994077157e+00 
 2.033917501372311e+02  4.039501993860131e+00 
 2.073321573485975e+02  4.039501993634417e+00 
 2.113489039836667e+02  4.039501993399916e+00 
 2.154434690031904e+02  4.039501993156319e+00 
 2.196173600205457e+02  4.039501992903004e+00 
 2.238721138568361e+02  4.039501992639926e+00 
 2.282092971067473e+02  4.039501992366650e+00 
 2.326305067153649e+02  4.039501992082564e+00 
 2.371373705661678e+02  4.039501991787401e+00 
 2.417315480804128e+02  4.039501991480811e+00 
 2.464147308281306e+02  4.039501991161861e+00 
 2.511886431509605e+02  4.039501990830784e+00 
 2.560550427970502e+02  4.039501990486665e+00 
 2.610157215682563e+02  4.039501990128980e+00 
 2.660725059798837e+02  4.039501989757351e+00 
 2.712272579332056e+02  4.039501989371332e+00 
 2.764818754010136e+02  4.039501988969926e+00 
 2.818382931264483e+02  4.039501988552916e+00 
 2.872984833353694e+02  4.039501988119759e+00 
 2.928644564625267e+02  4.039501987669493e+00 
 2.985382618917990e+02  4.039501987201707e+00 
 3.043219887107753e+02  4.039501986715617e+00 
 3.102177664799533e+02  4.039501986210547e+00 
 3.162277660168412e+02  4.039501985685561e+00 
 3.223542001952496e+02  4.039501985140078e+00 
 3.285993247600689e+02  4.039501984573355e+00 
 3.349654391578312e+02  4.039501983984304e+00 
 3.414548873833638e+02  4.039501983372330e+00 
 3.480700588428447e+02  4.039501982736351e+00 
 3.548133892335792e+02  4.039501982075534e+00 
 3.616873614408197e+02  4.039501981388876e+00 
 3.686945064519614e+02  4.039501980675368e+00 
 3.758374042884482e+02  4.039501979933972e+00 
 3.831186849557329e+02  4.039501979163311e+00 
 3.905410294116422e+02  4.039501978362770e+00 
 3.981071705535015e+02  4.039501977530943e+00 
 4.058198942243842e+02  4.039501976666438e+00 
 4.136820402388552e+02  4.039501975768170e+00 
 4.216965034285868e+02  4.039501974834583e+00 
 4.298662347082324e+02  4.039501973864789e+00 
 4.381942421619485e+02  4.039501972856738e+00 
 4.466835921509680e+02  4.039501971809501e+00 
 4.553374104426299e+02  4.039501970721049e+00 
 4.641588833612830e+02  4.039501969590127e+00 
 4.731512589614857e+02  4.039501968415080e+00 
 4.823178482239360e+02  4.039501967194069e+00 
 4.916620262745698e+02  4.039501965925008e+00 
 5.011872336272779e+02  4.039501964606460e+00 
 5.108969774506985e+02  4.039501963236576e+00 
 5.207948328595522e+02  4.039501961812876e+00 
 5.308844442309944e+02  4.039501960333281e+00 
 5.411695265464699e+02  4.039501958796109e+00 
 5.516538667595644e+02  4.039501957198737e+00 
 5.623413251903556e+02  4.039501955538851e+00 
 5.732358369467780e+02  4.039501953813867e+00 
 5.843414133735243e+02  4.039501952021517e+00 
 5.956621435290174e+02  4.039501950159177e+00 
 6.072021956909956e+02  4.039501948223723e+00 
 6.189658188912678e+02  4.039501946212759e+00 
 6.309573444802006e+02  4.039501944123045e+00 
 6.431811877215163e+02  4.039501941951446e+00 
 6.556418494179866e+02  4.039501939695114e+00 
 6.683439175686225e+02  4.039501937350388e+00 
 6.812920690579693e+02  4.039501934914056e+00 
 6.944910713781295e+02  4.039501932382296e+00 
 7.079457843841464e+02  4.039501929751475e+00 
 7.216611620833969e+02  4.039501927017754e+00 
 7.356422544596502e+02  4.039501924176948e+00 
 7.498942093324649e+02  4.039501921225342e+00 
 7.644222742526096e+02  4.039501918157964e+00 
 7.792317984342036e+02  4.039501914970626e+00 
 7.943282347242912e+02  4.039501911658753e+00 
 8.097171416105718e+02  4.039501908217141e+00 
 8.254041852680285e+02  4.039501904641077e+00 
 8.413951416452054e+02  4.039501900924924e+00 
 8.576958985909047e+02  4.039501897063327e+00 
 8.743124580220845e+02  4.039501893050844e+00 
 8.912509381337566e+02  4.039501888881368e+00 
 9.085175756516981e+02  4.039501884548677e+00 
 9.261187281288051e+02  4.039501880046564e+00 
 9.440608762859353e+02  4.039501875368300e+00 
 9.623506263981008e+02  4.039501870506818e+00 
 9.809947127268898e+02  4.039501865455413e+00 
 1.000000000000013e+03  4.039501860206324e+00 
 1.019373485938886e+03  4.039501854751744e+00 
 1.039122303835182e+03  4.039501849083912e+00 
 1.059253725177302e+03  4.039501843194370e+00 
 1.079775162327723e+03  4.039501837074373e+00 
 1.100694171252224e+03  4.039501830714639e+00 
 1.122018454301978e+03  4.039501824106493e+00 
 1.143755863049553e+03  4.039501817239872e+00 
 1.165914401179847e+03  4.039501810104234e+00 
 1.188502227437034e+03  4.039501802689744e+00 
 1.211527658628604e+03  4.039501794985130e+00 
 1.234999172687601e+03  4.039501786979002e+00 
 1.258925411794184e+03  4.039501778659742e+00 
 1.283315185557668e+03  4.039501770014857e+00 
 1.308177474260211e+03  4.039501761031860e+00 
 1.333521432163342e+03  4.039501751697411e+00 
 1.359356390878544e+03  4.039501741997789e+00 
 1.385691862803146e+03  4.039501731918732e+00 
 1.412537544622773e+03  4.039501721445403e+00 
 1.439903320881652e+03  4.039501710562196e+00 
 1.467799267622089e+03  4.039501699253457e+00 
 1.496235656094454e+03  4.039501687502107e+00 
 1.525222956539040e+03  4.039501675291034e+00 
 1.554771842041195e+03  4.039501662602230e+00 
 1.584893192461135e+03  4.039501649416988e+00 
 1.615598098439896e+03  4.039501635715887e+00 
 1.646897865482891e+03  4.039501621478976e+00 
 1.678804018122584e+03  4.039501606684923e+00 
 1.711328304161804e+03  4.039501591312067e+00 
 1.744482698999278e+03  4.039501575337761e+00 
 1.778279410038948e+03  4.039501558738667e+00 
 1.812730881184724e+03  4.039501541489821e+00 
 1.847849797422317e+03  4.039501523566566e+00 
 1.883649089489827e+03  4.039501504942028e+00 
 1.920141938638829e+03  4.039501485588767e+00 
 1.957341781487688e+03  4.039501465478318e+00 
 1.995262314968908e+03  4.039501444581187e+00 
 2.033917501372321e+03  4.039501422866372e+00 
 2.073321573485985e+03  4.039501400302274e+00 
 2.113489039836677e+03  4.039501376855316e+00 
 2.154434690031915e+03  4.039501352490956e+00 
 2.196173600205468e+03  4.039501327173510e+00 
 2.238721138568372e+03  4.039501300865483e+00 
 2.282092971067484e+03  4.039501273528443e+00 
 2.326305067153660e+03  4.039501245121815e+00 
 2.371373705661690e+03  4.039501215603631e+00 
 2.417315480804139e+03  4.039501184930835e+00 
 2.464147308281318e+03  4.039501153058155e+00 
 2.511886431509617e+03  4.039501119938422e+00 
 2.560550427970514e+03  4.039501085522944e+00 
 2.610157215682575e+03  4.039501049761081e+00 
 2.660725059798849e+03  4.039501012599992e+00 
 2.712272579332068e+03  4.039500973985236e+00 
 2.764818754010148e+03  4.039500933859599e+00 
 2.818382931264496e+03  4.039500892164343e+00 
 2.872984833353707e+03  4.039500848837928e+00 
 2.928644564625281e+03  4.039500803816324e+00 
 2.985382618918004e+03  4.039500757033479e+00 
 3.043219887107768e+03  4.039500708420462e+00 
 3.102177664799548e+03  4.039500657905374e+00 
 3.162277660168427e+03  4.039500605414241e+00 
 3.223542001952512e+03  4.039500550869459e+00 
 3.285993247600705e+03  4.039500494190551e+00 
 3.349654391578328e+03  4.039500435294570e+00 
 3.414548873833654e+03  4.039500374094113e+00 
 3.480700588428464e+03  4.039500310499712e+00 
 3.548133892335809e+03  4.039500244417066e+00 
 3.616873614408215e+03  4.039500175749180e+00 
 3.686945064519632e+03  4.039500104395057e+00 
 3.758374042884499e+03  4.039500030249141e+00 
 3.831186849557347e+03  4.039499953202675e+00 
 3.905410294116440e+03  4.039499873141901e+00 
 3.981071705535034e+03  4.039499789948795e+00 
 4.058198942243861e+03  4.039499703501161e+00 
 4.136820402388571e+03  4.039499613671525e+00 
 4.216965034285888e+03  4.039499520327604e+00 
 4.298662347082343e+03  4.039499423331715e+00 
 4.381942421619505e+03  4.039499322541142e+00 
 4.466835921509701e+03  4.039499217807553e+00 
 4.553374104426321e+03  4.039499108976218e+00 
 4.641588833612851e+03  4.039498995887453e+00 
 4.731512589614878e+03  4.039498878374313e+00 
 4.823178482239382e+03  4.039498756263952e+00 
 4.916620262745721e+03  4.039498629376087e+00 
 5.011872336272801e+03  4.039498497524145e+00 
 5.108969774507008e+03  4.039498360514060e+00 
 5.207948328595546e+03  4.039498218143802e+00 
 5.308844442309967e+03  4.039498070203638e+00 
 5.411695265464722e+03  4.039497916475716e+00 
 5.516538667595667e+03  4.039497756733692e+00 
 5.623413251903579e+03  4.039497590741997e+00 
 5.732358369467805e+03  4.039497418256665e+00 
 5.843414133735268e+03  4.039497239023132e+00 
 5.956621435290199e+03  4.039497052777559e+00 
 6.072021956909982e+03  4.039496859245672e+00 
 6.189658188912704e+03  4.039496658142553e+00 
 6.309573444802033e+03  4.039496449171739e+00 
 6.431811877215190e+03  4.039496232025475e+00 
 6.556418494179894e+03  4.039496006384095e+00 
 6.683439175686253e+03  4.039495771915059e+00 
 6.812920690579723e+03  4.039495528273047e+00 
 6.944910713781324e+03  4.039495275099216e+00 
 7.079457843841494e+03  4.039495012020914e+00 
 7.216611620834000e+03  4.039494738650202e+00 
 7.356422544596533e+03  4.039494454584712e+00 
 7.498942093324681e+03  4.039494159406204e+00 
 7.644222742526128e+03  4.039493852679428e+00 
 7.792317984342069e+03  4.039493533952995e+00 
 7.943282347242946e+03  4.039493202757182e+00 
 8.097171416105754e+03  4.039492858604385e+00 
 8.254041852680322e+03  4.039492500987540e+00 
 8.413951416452092e+03  4.039492129380091e+00 
 8.576958985909085e+03  4.039491743234644e+00 
 8.743124580220883e+03  4.039491341982242e+00 
 8.912509381337606e+03  4.039490925032228e+00 
 9.085175756517023e+03  4.039490491770224e+00 
 9.261187281288094e+03  4.039490041558254e+00 
 9.440608762859396e+03  4.039489573732885e+00 
 9.623506263981051e+03  4.039489087605273e+00 
 9.809947127268942e+03  4.039488582459438e+00 
 1.000000000000017e+04  4.039488057551340e+00 
 1.019373485938890e+04  4.039487512107846e+00 
 1.039122303835187e+04  4.039486945325478e+00 
 1.059253725177307e+04  4.039486356369537e+00 
 1.079775162327729e+04  4.039485744372658e+00 
 1.100694171252229e+04  4.039485108433126e+00 
 1.122018454301983e+04  4.039484447614554e+00 
 1.143755863049558e+04  4.039483760943473e+00 
 1.165914401179852e+04  4.039483047408674e+00 
 1.188502227437039e+04  4.039482305959122e+00 
 1.211527658628610e+04  4.039481535502558e+00 
 1.234999172687607e+04  4.039480734904527e+00 
 1.258925411794190e+04  4.039479902985617e+00 
 1.283315185557674e+04  4.039479038520569e+00 
 1.308177474260217e+04  4.039478140236454e+00 
 1.333521432163348e+04  4.039477206809621e+00 
 1.359356390878550e+04  4.039476236865890e+00 
 1.385691862803152e+04  4.039475228976395e+00 
 1.412537544622780e+04  4.039474181656370e+00 
 1.439903320881659e+04  4.039473093363767e+00 
 1.467799267622096e+04  4.039471962495277e+00 
 1.496235656094461e+04  4.039470787385865e+00 
 1.525222956539047e+04  4.039469566303994e+00 
 1.554771842041202e+04  4.039468297451838e+00 
 1.584893192461143e+04  4.039466978960401e+00 
 1.615598098439904e+04  4.039465608887880e+00 
 1.646897865482899e+04  4.039464185216112e+00 
 1.678804018122592e+04  4.039462705848526e+00 
 1.711328304161813e+04  4.039461168606308e+00 
 1.744482698999287e+04  4.039459571225192e+00 
 1.778279410038956e+04  4.039457911352532e+00 
 1.812730881184733e+04  4.039456186543936e+00 
 1.847849797422326e+04  4.039454394258859e+00 
 1.883649089489836e+04  4.039452531857855e+00 
 1.920141938638838e+04  4.039450596597657e+00 
 1.957341781487698e+04  4.039448585628409e+00 
 1.995262314968918e+04  4.039446495988284e+00 
 2.033917501372331e+04  4.039444324599620e+00 
 2.073321573485995e+04  4.039442068264666e+00 
 2.113489039836688e+04  4.039439723660239e+00 
 2.154434690031925e+04  4.039437287333165e+00 
 2.196173600205479e+04  4.039434755695763e+00 
 2.238721138568383e+04  4.039432125019237e+00 
 2.282092971067495e+04  4.039429391429476e+00 
 2.326305067153671e+04  4.039426550900703e+00 
 2.371373705661701e+04  4.039423599249448e+00 
 2.417315480804151e+04  4.039420532129160e+00 
 2.464147308281330e+04  4.039417345022591e+00 
 2.511886431509629e+04  4.039414033236093e+00 
 2.560550427970526e+04  4.039410591892638e+00 
 2.610157215682588e+04  4.039407015924363e+00 
 2.660725059798862e+04  4.039403300064854e+00 
 2.712272579332082e+04  4.039399438841920e+00 
 2.764818754010162e+04  4.039395426569889e+00 
 2.818382931264510e+04  4.039391257339751e+00 
 2.872984833353721e+04  4.039386925012013e+00 
 2.928644564625295e+04  4.039382423206799e+00 
 2.985382618918019e+04  4.039377745294733e+00 
 3.043219887107782e+04  4.039372884387533e+00 
 3.102177664799563e+04  4.039367833326979e+00 
 3.162277660168443e+04  4.039362584675207e+00 
 3.223542001952527e+04  4.039357130703545e+00 
 3.285993247600720e+04  4.039351463380923e+00 
 3.349654391578344e+04  4.039345574362228e+00 
 3.414548873833670e+04  4.039339454975829e+00 
 3.480700588428481e+04  4.039333096211409e+00 
 3.548133892335826e+04  4.039326488705878e+00 
 3.616873614408232e+04  4.039319622730408e+00 
 3.686945064519650e+04  4.039312488174883e+00 
 3.758374042884518e+04  4.039305074535307e+00 
 3.831186849557365e+04  4.039297370895810e+00 
 3.905410294116459e+04  4.039289365913774e+00 
 3.981071705535053e+04  4.039281047803739e+00 
 4.058198942243881e+04  4.039272404318726e+00 
 4.136820402388591e+04  4.039263422733137e+00 
 4.216965034285909e+04  4.039254089823975e+00 
 4.298662347082365e+04  4.039244391851248e+00 
 4.381942421619527e+04  4.039234314537723e+00 
 4.466835921509723e+04  4.039223843047901e+00 
 4.553374104426344e+04  4.039212961966740e+00 
 4.641588833612874e+04  4.039201655275671e+00 
 4.731512589614902e+04  4.039189906330692e+00 
 4.823178482239406e+04  4.039177697837361e+00 
 4.916620262745745e+04  4.039165011824442e+00 
 5.011872336272826e+04  4.039151829618858e+00 
 5.108969774507033e+04  4.039138131817208e+00 
 5.207948328595571e+04  4.039123898258306e+00 
 5.308844442309994e+04  4.039109107992403e+00 
 5.411695265464750e+04  4.039093739250798e+00 
 5.516538667595695e+04  4.039077769415127e+00 
 5.623413251903608e+04  4.039061174982277e+00 
 5.732358369467833e+04  4.039043931530534e+00 
 5.843414133735298e+04  4.039026013684892e+00 
 5.956621435290229e+04  4.039007395077734e+00 
 6.072021956910013e+04  4.038988048311642e+00 
 6.189658188912735e+04  4.038967944919261e+00 
 6.309573444802065e+04  4.038947055320357e+00 
 6.431811877215223e+04  4.038925348779086e+00 
 6.556418494179926e+04  4.038902793360025e+00 
 6.683439175686287e+04  4.038879355879057e+00 
 6.812920690579756e+04  4.038855001856434e+00 
 6.944910713781358e+04  4.038829695466045e+00 
