original_time_s,xadc.tp,xadc.tn,sample,top_sample,acq,conv,evaluate,trial11,rp,rn,vcm,cdac_differential_v
1.352670719287e-05,0.6171095118221,1.197693051925,0.0,0.0004783687889962,0.002277720096263,1.775520684912,0.0,1.8,1.099977963699,0.7000221652236,0.9000000101654,-0.5805835401028999
1.352670760187e-05,0.6164045555726,1.198231314299,0.0,0.0004684925134994,0.002273956801561,1.775665928429,0.0,1.8,1.099977893843,0.7000222521327,0.900000010163,-0.5818267587264
1.352670815369e-05,0.6154672646335,1.198934366627,0.0,0.0004546799766601,0.00226830160871,1.775858619971,0.0,1.8,1.099977799791,0.7000223694264,0.9000000101597,-0.5834671019935
1.352670900577e-05,0.614049538114,1.199967488239,0.0,0.0004322370921188,0.002258184238254,1.776148934424,0.0,1.8,1.099977654976,0.7000225507194,0.9000000101544,-0.5859179501249999
1.352671044985e-05,0.6117204693877,1.201572219268,0.0,0.0003911509503983,0.002236789412335,1.77662126477,0.0,1.8,1.099977410544,0.7000228589014,0.9000000101446,-0.5898517498803001
1.352671214411e-05,0.6090865966227,1.203220563582,0.0,0.0003381885626168,0.002204046492405,1.777144423365,0.0,1.8,1.099977125049,0.7000232229053,0.9000000101321,-0.5941339669592999
1.352671262492e-05,0.608356439413,1.203642424273,0.0,0.0003222153130756,0.002193161758392,1.777286817929,0.0,1.8,1.099977044252,0.7000233267687,0.9000000101284,-0.59528598486
1.35267129471e-05,0.6078707680508,1.203913805393,0.0,0.0003112884413135,0.002185448931663,1.77738073853,0.0,1.8,1.099976990158,0.7000233965338,0.9000000101258,-0.5960430373422001
1.352671313115e-05,0.6075942179076,1.204064765796,0.0,0.0003049474403778,0.002180854744394,1.777433849637,0.0,1.8,1.099976959269,0.7000234364521,0.9000000101243,-0.5964705478883999
1.352671326093e-05,0.6074002158953,1.204169490469,0.0,0.0003004925088822,0.002177628240955,1.777471067224,0.0,1.8,1.099976937493,0.7000234646385,0.9000000101233,-0.5967692745736999
1.352671343839e-05,0.6071363543041,1.204310371653,0.0,0.0002944205999325,0.002173226768745,1.777521600428,0.0,1.8,1.099976907728,0.7000235032411,0.9000000101218,-0.5971740173489
1.352671359437e-05,0.60690522481,1.204431953091,0.0,0.000289050991488,0.002169277652419,1.777565647343,0.0,1.8,1.09997688157,0.7000235372286,0.9000000101206,-0.597526728281
1.352671379178e-05,0.6066133991609,1.204582792528,0.0,0.0002821864744497,0.002164134091534,1.777620924725,0.0,1.8,1.099976848473,0.7000235803112,0.900000010119,-0.5979693933671
1.352671405432e-05,0.6062262110528,1.204778177254,0.0,0.0002729372204071,0.002157044458479,1.777693713456,0.0,1.8,1.099976804466,0.7000236377228,0.9000000101168,-0.5985519662012001
1.35267144212e-05,0.6056866970396,1.205041266788,0.0,0.0002598028473152,0.002146680819275,1.777794119461,0.0,1.8,1.09997674299,0.7000237181656,0.9000000101137,-0.5993545697484
1.352671495467e-05,0.604904810234,1.205403328841,0.0,0.0002403091299017,0.00213067815633,1.777937483577,0.0,1.8,1.099976653627,0.7000238356136,0.9000000101092,-0.600498518607
1.352671589379e-05,0.6035331925666,1.205982507413,0.0,0.0002049946059313,0.002099834890791,1.778182449475,0.0,1.8,1.099976496346,0.7000240438607,0.9000000101009,-0.6024493148464
1.352671727918e-05,0.6015118900847,1.206704597711,0.0,0.0001510384218448,0.002048201835964,1.778527057163,0.0,1.8,1.099976264247,0.7000243549157,0.9000000100883,-0.6051927076263001
1.352671894851e-05,0.5990634515315,1.207373075951,0.0,8.400729100328e-05,0.001976759826484,1.778916884653,0.0,1.8,1.099975984101,0.7000247364879,0.9000000100726,-0.6083096244195
1.352672048688e-05,0.5967829606714,1.207803258931,0.0,2.135805464658e-05,0.001902944670875,1.779252885162,0.0,1.8,1.099975725102,0.7000250951772,0.900000010058,-0.6110202982595999
1.352672186088e-05,0.5947218486944,1.208045231348,0.0,-3.58089819533e-05,0.001831775989203,1.77953547207,0.0,1.8,1.099975492794,0.7000254215161,0.9000000100446,-0.6133233826535999
1.352672336051e-05,0.5924470028643,1.208166737362,0.0,-9.756847777412e-05,0.001750269685158,1.779826826748,0.0,1.8,1.099975237815,0.7000257842364,0.9000000100302,-0.6157197344977
1.352672505282e-05,0.5898577996941,1.208139446713,0.0,-0.000162892581398,0.001656221423068,1.780136683173,0.0,1.8,1.099974947765,0.7000262016326,0.900000010015,-0.6182816470189
1.352672658211e-05,0.5875120376002,1.207977595749,0.0,-0.0002168191541887,0.001571932606837,1.780401636215,0.0,1.8,1.099974683079,0.7000265858927,0.9000000100023,-0.6204655581488
1.352672825141e-05,0.5849673745259,1.207667532737,0.0,-0.0002693240473383,0.001483739190245,1.780677092231,0.0,1.8,1.099974390757,0.7000270124991,0.9000000099899,-0.6227001582110999
1.352673003127e-05,0.5823024167523,1.207201129399,0.0,-0.0003173671864454,0.001397433382156,1.780957736514,0.0,1.8,1.09997407438,0.7000274749382,0.9000000099785,-0.6248987126466999
1.352673177854e-05,0.5797662534996,1.206624145965,0.0,-0.0003562525893425,0.001323371323668,1.781222566602,0.0,1.8,1.099973758243,0.7000279358469,0.9000000099692,-0.6268578924654
1.352673330249e-05,0.5776415551211,1.206037202215,0.0,-0.0003835033446766,0.001269130645326,1.781446726167,0.0,1.8,1.099973477354,0.7000283429628,0.9000000099625,-0.6283956470939001
