 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  8.100000000000e-01  8.842470703262e-01  8.108130817761e-01  1.620000000000e+00  0.000000000000e+00 -3.061310995653e-03 
 2.000720849667e-11  8.100000000000e-01  8.841310931022e-01  8.108133410901e-01  1.620000000000e+00  0.000000000000e+00 -2.866726529954e-03 
 2.002162549000e-11  8.100000000000e-01  8.838501040140e-01  8.108138012861e-01  1.620000000000e+00  0.000000000000e+00 -2.550442765180e-03 
 2.005045947667e-11  8.100000000000e-01  8.832090722024e-01  8.108145383977e-01  1.620000000000e+00  0.000000000000e+00 -2.115426139603e-03 
 2.010812745000e-11  8.100000000000e-01  8.819006394994e-01  8.108155782487e-01  1.620000000000e+00  0.000000000000e+00 -1.592698723036e-03 
 2.018039079716e-11  8.100000000000e-01  8.802394757405e-01  8.108163959897e-01  1.620000000000e+00  0.000000000000e+00 -1.208169654292e-03 
 2.028260920344e-11  8.100000000000e-01  8.777667596041e-01  8.108170478537e-01  1.620000000000e+00  0.000000000000e+00 -8.817369577957e-04 
 2.043107353317e-11  8.100000000000e-01  8.740126630603e-01  8.108174656994e-01  1.620000000000e+00  0.000000000000e+00 -6.340339649080e-04 
 2.063499602486e-11  8.100000000000e-01  8.689080945058e-01  8.108175967007e-01  1.620000000000e+00  0.000000000000e+00 -4.975168395662e-04 
 2.089551790798e-11  8.100000000000e-01  8.628357020597e-01  8.108175098372e-01  1.620000000000e+00  0.000000000000e+00 -4.493284644888e-04 
 2.128156607708e-11  8.100000000000e-01  8.549360415392e-01  8.108172857492e-01  1.620000000000e+00  0.000000000000e+00 -4.356749755609e-04 
 2.182949283889e-11  8.100000000000e-01  8.456754854522e-01  8.108169793785e-01  1.620000000000e+00  0.000000000000e+00 -4.251162964192e-04 
 2.273005402750e-11  8.100000000000e-01  8.341155530647e-01  8.108165161331e-01  1.620000000000e+00  0.000000000000e+00 -3.997614944170e-04 
 2.398245932702e-11  8.100000000000e-01  8.230588760721e-01  8.108158454248e-01  1.620000000000e+00  0.000000000000e+00 -3.650861872663e-04 
 2.531876799036e-11  8.100000000000e-01  8.153739035768e-01  8.108150336777e-01  1.620000000000e+00  0.000000000000e+00 -3.337422728205e-04 
 2.703258664225e-11  8.100000000000e-01  8.089931743866e-01  8.108137718589e-01  1.620000000000e+00  0.000000000000e+00 -3.008779876920e-04 
 2.888299712428e-11  8.100000000000e-01  8.047856382426e-01  8.108122132409e-01  1.620000000000e+00  0.000000000000e+00 -2.717382457631e-04 
 3.052784045535e-11  8.100000000000e-01  8.031697287842e-01  8.108109061063e-01  1.620000000000e+00  0.000000000000e+00 -2.441661096060e-04 
 3.241331874600e-11  8.100000000000e-01  8.025930835811e-01  8.108095168840e-01  1.620000000000e+00  0.000000000000e+00 -2.180271279593e-04 
 3.560319590578e-11  8.100000000000e-01  8.028714915690e-01  8.108074491465e-01  1.620000000000e+00  0.000000000000e+00 -1.816607296420e-04 
 3.929086263388e-11  8.100000000000e-01  8.039021927983e-01  8.108055411526e-01  1.620000000000e+00  0.000000000000e+00 -1.487213200818e-04 
 4.373607163688e-11  8.100000000000e-01  8.053115021235e-01  8.108039319493e-01  1.620000000000e+00  0.000000000000e+00 -1.188739958009e-04 
 4.812742023822e-11  8.100000000000e-01  8.065774410251e-01  8.108030091548e-01  1.620000000000e+00  0.000000000000e+00 -9.719128171460e-05 
 5.318040446211e-11  8.100000000000e-01  8.077349611316e-01  8.108025816757e-01  1.620000000000e+00  0.000000000000e+00 -7.845774870003e-05 
 5.844851894365e-11  8.100000000000e-01  8.085992299340e-01  8.108026308007e-01  1.620000000000e+00  0.000000000000e+00 -6.371017056789e-05 
 6.473452029486e-11  8.100000000000e-01  8.092606846203e-01  8.108030589760e-01  1.620000000000e+00  0.000000000000e+00 -5.031571437457e-05 
 7.086741887076e-11  8.100000000000e-01  8.096332060532e-01  8.108036552330e-01  1.620000000000e+00  0.000000000000e+00 -4.038533200292e-05 
 7.784720291511e-11  8.100000000000e-01  8.098572761288e-01  8.108043735614e-01  1.620000000000e+00  0.000000000000e+00 -3.170890219155e-05 
 8.482089412778e-11  8.100000000000e-01  8.099620995521e-01  8.108050414624e-01  1.620000000000e+00  0.000000000000e+00 -2.508731744675e-05 
 9.275971448992e-11  8.100000000000e-01  8.100120003720e-01  8.108056931323e-01  1.620000000000e+00  0.000000000000e+00 -1.934197021694e-05 
 1.010918660812e-10  8.100000000000e-01  8.100296593507e-01  8.108062465463e-01  1.620000000000e+00  0.000000000000e+00 -1.481410083964e-05 
 1.107367045852e-10  8.100000000000e-01  8.100342104422e-01  8.108067411074e-01  1.620000000000e+00  0.000000000000e+00 -1.094171511121e-05 
 1.213476812753e-10  8.100000000000e-01  8.100337475514e-01  8.108071419149e-01  1.620000000000e+00  0.000000000000e+00 -7.881274355835e-06 
 1.339494199512e-10  8.100000000000e-01  8.100321200925e-01  8.108074751341e-01  1.620000000000e+00  0.000000000000e+00 -5.360791609485e-06 
 1.474429659503e-10  8.100000000000e-01  8.100309173304e-01  8.108077109048e-01  1.620000000000e+00  0.000000000000e+00 -3.562637079142e-06 
 1.623479611510e-10  8.100000000000e-01  8.100303272272e-01  8.108078736053e-01  1.620000000000e+00  0.000000000000e+00 -2.275019418601e-06 
 1.785238566786e-10  8.100000000000e-01  8.100301477116e-01  8.108079745581e-01  1.620000000000e+00  0.000000000000e+00 -1.399215541522e-06 
 1.967611597651e-10  8.100000000000e-01  8.100301380621e-01  8.108080295444e-01  1.620000000000e+00  0.000000000000e+00 -8.049297072071e-07 
 2.173597995359e-10  8.100000000000e-01  8.100301666438e-01  8.108080467636e-01  1.620000000000e+00  0.000000000000e+00 -4.221986026476e-07 
 2.414936313152e-10  8.100000000000e-01  8.100301858307e-01  8.108080332376e-01  1.620000000000e+00  0.000000000000e+00 -1.889707268004e-07 
 2.701381727488e-10  8.100000000000e-01  8.100301910437e-01  8.108079931275e-01  1.620000000000e+00  0.000000000000e+00 -6.199012456549e-08 
 3.055914938462e-10  8.100000000000e-01  8.100301890344e-01  8.108079273991e-01  1.620000000000e+00  0.000000000000e+00 -3.764580882583e-09 
 3.509430166063e-10  8.100000000000e-01  8.100301847613e-01  8.108078340300e-01  1.620000000000e+00  0.000000000000e+00  1.282074258416e-08 
 4.128171101588e-10  8.100000000000e-01  8.100301794892e-01  8.108077023355e-01  1.620000000000e+00  0.000000000000e+00  1.105764187541e-08 
 5.063517296977e-10  8.100000000000e-01  8.100301720696e-01  8.108075028676e-01  1.620000000000e+00  0.000000000000e+00  3.496713293047e-09 
 6.645547241563e-10  8.100000000000e-01  8.100301596600e-01  8.108071669848e-01  1.620000000000e+00  0.000000000000e+00 -4.200209114023e-10 
 9.809607130733e-10  8.100000000000e-01  8.100301348477e-01  8.108064968033e-01  1.620000000000e+00  0.000000000000e+00 -5.865357474879e-10 
 1.490480356537e-09  8.100000000000e-01  8.100300949270e-01  8.108054188603e-01  1.620000000000e+00  0.000000000000e+00 -1.019990192500e-10 
