 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.234393941055e+00  1.234393941056e+00  6.851644486377e-01  8.401706079738e-01 -3.254588568669e-05 
