 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.557027043520e-01  8.557027043524e-01  6.310391384847e-01  5.042885941929e-01 -3.187892937296e-05 
