 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  9.868824249362e-01  9.868824249361e-01  6.266677527760e-01  9.227308964229e-01 -3.990400192481e-05 
