 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  9.000000000000e-01  9.145305991873e-01  9.001556965300e-01  1.800000000000e+00  0.000000000000e+00 -1.696687954899e-03 
 2.001718349197e-11  9.000000000000e-01  9.140664992882e-01  9.001557959759e-01  1.800000000000e+00  0.000000000000e+00 -1.344073130964e-03 
 2.005155047592e-11  9.000000000000e-01  9.132065068850e-01  9.001559452125e-01  1.800000000000e+00  0.000000000000e+00 -8.900283768838e-04 
 2.012028444381e-11  9.000000000000e-01  9.115127023059e-01  9.001561059937e-01  1.800000000000e+00  0.000000000000e+00 -5.689948125222e-04 
 2.024711277498e-11  9.000000000000e-01  9.084487150207e-01  9.001561938910e-01  1.800000000000e+00  0.000000000000e+00 -4.536644430129e-04 
 2.040562434183e-11  9.000000000000e-01  9.049513555088e-01  9.001561597276e-01  1.800000000000e+00  0.000000000000e+00 -4.389794247681e-04 
 2.072264747554e-11  9.000000000000e-01  8.995392701631e-01  9.001559544839e-01  1.800000000000e+00  0.000000000000e+00 -4.165862390934e-04 
 2.109993056209e-11  9.000000000000e-01  8.957506861847e-01  9.001556454572e-01  1.800000000000e+00  0.000000000000e+00 -4.112267795966e-04 
 2.156667336508e-11  9.000000000000e-01  8.943717773569e-01  9.001553163188e-01  1.800000000000e+00  0.000000000000e+00 -4.065967967057e-04 
 2.247324826531e-11  9.000000000000e-01  8.937105021916e-01  9.001547759601e-01  1.800000000000e+00  0.000000000000e+00 -3.761622048445e-04 
 2.329451948869e-11  9.000000000000e-01  8.941174662027e-01  9.001543506848e-01  1.800000000000e+00  0.000000000000e+00 -3.521512802819e-04 
 2.493706193544e-11  9.000000000000e-01  8.954827781655e-01  9.001536533535e-01  1.800000000000e+00  0.000000000000e+00 -3.107429308103e-04 
 2.710093072928e-11  9.000000000000e-01  8.970501426511e-01  9.001530011827e-01  1.800000000000e+00  0.000000000000e+00 -2.623137252028e-04 
 3.016517903260e-11  9.000000000000e-01  8.984610773543e-01  9.001524364049e-01  1.800000000000e+00  0.000000000000e+00 -2.039379599399e-04 
 3.344790150578e-11  9.000000000000e-01  8.992688658689e-01  9.001521196611e-01  1.800000000000e+00  0.000000000000e+00 -1.540234312681e-04 
 3.739906565158e-11  9.000000000000e-01  8.997376521033e-01  9.001519450136e-01  1.800000000000e+00  0.000000000000e+00 -1.087404181190e-04 
 4.163257025549e-11  9.000000000000e-01  8.999444421953e-01  9.001518769213e-01  1.800000000000e+00  0.000000000000e+00 -7.422700639375e-05 
 4.656545658783e-11  9.000000000000e-01  9.000234997573e-01  9.001518580014e-01  1.800000000000e+00  0.000000000000e+00 -4.708563844522e-05 
 5.160300852057e-11  9.000000000000e-01  9.000370245144e-01  9.001518603636e-01  1.800000000000e+00  0.000000000000e+00 -2.936408926159e-05 
 5.742338435115e-11  9.000000000000e-01  9.000318640555e-01  9.001518668077e-01  1.800000000000e+00  0.000000000000e+00 -1.682843802429e-05 
 6.369723393730e-11  9.000000000000e-01  9.000232042706e-01  9.001518702309e-01  1.800000000000e+00  0.000000000000e+00 -9.095734158011e-06 
