 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  9.821473875097e-01  9.821473875102e-01  6.392088765046e-01  9.790299165793e-01 -4.036933163942e-05 
