 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  9.900000000000e-01  1.060061020151e+00  9.912498224956e-01  1.980000000000e+00  0.000000000000e+00 -4.825011168886e-03 
 2.000643828156e-11  9.900000000000e-01  1.059908116684e+00  9.912501844773e-01  1.980000000000e+00  0.000000000000e+00 -4.514353710479e-03 
 2.001931484469e-11  9.900000000000e-01  1.059619477397e+00  9.912508374342e-01  1.980000000000e+00  0.000000000000e+00 -4.011092411191e-03 
 2.004506797095e-11  9.900000000000e-01  1.059099223285e+00  9.912519182858e-01  1.980000000000e+00  0.000000000000e+00 -3.336044487064e-03 
 2.009657422347e-11  9.900000000000e-01  1.058156335679e+00  9.912535390172e-01  1.980000000000e+00  0.000000000000e+00 -2.560736602340e-03 
 2.016687137511e-11  9.900000000000e-01  1.056864867743e+00  9.912550598631e-01  1.980000000000e+00  0.000000000000e+00 -1.961135973124e-03 
 2.025674009177e-11  9.900000000000e-01  1.055037780519e+00  9.912563371012e-01  1.980000000000e+00  0.000000000000e+00 -1.493194436432e-03 
 2.038984266380e-11  9.900000000000e-01  1.051981246627e+00  9.912575091363e-01  1.980000000000e+00  0.000000000000e+00 -1.098414860937e-03 
 2.056521083300e-11  9.900000000000e-01  1.047632728945e+00  9.912584066301e-01  1.980000000000e+00  0.000000000000e+00 -8.597013378262e-04 
 2.079958831745e-11  9.900000000000e-01  1.041778190974e+00  9.912591072459e-01  1.980000000000e+00  0.000000000000e+00 -7.442227443466e-04 
 2.113003644671e-11  9.900000000000e-01  1.034017040096e+00  9.912597185186e-01  1.980000000000e+00  0.000000000000e+00 -6.960633826590e-04 
 2.159750387260e-11  9.900000000000e-01  1.024368735000e+00  9.912602627361e-01  1.980000000000e+00  0.000000000000e+00 -6.689287316186e-04 
 2.222848755498e-11  9.900000000000e-01  1.013669150551e+00  9.912606375401e-01  1.980000000000e+00  0.000000000000e+00 -6.375910695341e-04 
 2.311802406121e-11  9.900000000000e-01  1.002262597916e+00  9.912606440250e-01  1.980000000000e+00  0.000000000000e+00 -5.963159604150e-04 
 2.419666264623e-11  9.900000000000e-01  9.927748637086e-01  9.912600445023e-01  1.980000000000e+00  0.000000000000e+00 -5.556211826577e-04 
 2.513974579454e-11  9.900000000000e-01  9.874175136774e-01  9.912591409414e-01  1.980000000000e+00  0.000000000000e+00 -5.575740738605e-04 
 2.619479211675e-11  9.900000000000e-01  9.838790634547e-01  9.912579432008e-01  1.980000000000e+00  0.000000000000e+00 -5.311838437744e-04 
 2.715867902869e-11  9.900000000000e-01  9.819616194723e-01  9.912566610117e-01  1.980000000000e+00  0.000000000000e+00 -4.909316570234e-04 
