 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.449322835378e-01  8.449322835395e-01  6.476565609585e-01  4.901970674388e-01 -3.222625728028e-05 
