 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  9.000000000000e-01  9.113060599609e-01  9.002223358093e-01  1.800000000000e+00  0.000000000000e+00 -1.242720327082e-03 
 2.001263046523e-11  9.000000000000e-01  9.109396581288e-01  9.002224510482e-01  1.800000000000e+00  0.000000000000e+00 -1.038066922296e-03 
 2.003789139570e-11  9.000000000000e-01  9.102823251114e-01  9.002226358975e-01  1.800000000000e+00  0.000000000000e+00 -7.604738953216e-04 
 2.008841325662e-11  9.000000000000e-01  9.090309125004e-01  9.002228569677e-01  1.800000000000e+00  0.000000000000e+00 -5.181614270078e-04 
 2.018873852537e-11  9.000000000000e-01  9.066252710508e-01  9.002229956041e-01  1.800000000000e+00  0.000000000000e+00 -3.876912760274e-04 
 2.030290314600e-11  9.000000000000e-01  9.041284113338e-01  9.002229483945e-01  1.800000000000e+00  0.000000000000e+00 -3.656268004311e-04 
 2.053123238725e-11  9.000000000000e-01  9.001954768103e-01  9.002227115567e-01  1.800000000000e+00  0.000000000000e+00 -3.501773782328e-04 
 2.092750566855e-11  9.000000000000e-01  8.963313295764e-01  9.002222720689e-01  1.800000000000e+00  0.000000000000e+00 -3.409131996507e-04 
 2.140414662370e-11  9.000000000000e-01  8.950001767472e-01  9.002218520684e-01  1.800000000000e+00  0.000000000000e+00 -3.252153752439e-04 
 2.226280550752e-11  9.000000000000e-01  8.950663679698e-01  9.002212851784e-01  1.800000000000e+00  0.000000000000e+00 -2.946401658793e-04 
 2.342448946904e-11  9.000000000000e-01  8.963754222482e-01  9.002207792815e-01  1.800000000000e+00  0.000000000000e+00 -2.617629520794e-04 
 2.476817057607e-11  9.000000000000e-01  8.978182246553e-01  9.002204711468e-01  1.800000000000e+00  0.000000000000e+00 -2.300979899578e-04 
 2.653839067735e-11  9.000000000000e-01  8.989975595343e-01  9.002203502499e-01  1.800000000000e+00  0.000000000000e+00 -1.943913694126e-04 
 2.882098813300e-11  9.000000000000e-01  8.997037970932e-01  9.002204351593e-01  1.800000000000e+00  0.000000000000e+00 -1.561203634390e-04 
 3.168173305852e-11  9.000000000000e-01  9.000066959974e-01  9.002206770752e-01  1.800000000000e+00  0.000000000000e+00 -1.181646737164e-04 
 3.477387658544e-11  9.000000000000e-01  9.000651614872e-01  9.002209554786e-01  1.800000000000e+00  0.000000000000e+00 -8.715723344078e-05 
 3.831162261263e-11  9.000000000000e-01  9.000556389732e-01  9.002212238160e-01  1.800000000000e+00  0.000000000000e+00 -6.130474622753e-05 
 4.222424357613e-11  9.000000000000e-01  9.000291247138e-01  9.002214424188e-01  1.800000000000e+00  0.000000000000e+00 -4.145922796562e-05 
