 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  8.694768250549e-01  8.694768250594e-01  5.917743736154e-01  7.732416211710e-01 -3.759066463973e-05 
