 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.272012024349e+00  1.272012024353e+00  6.272415503602e-01  7.563738304406e-01 -3.083588789924e-05 
